MassFeature_Column,1314_A,1314_B,1314_C,1314P_A,1314P_B,1314P_C,1545_A,1545_B,1545_C,1771_A,1771_B,1771_C,2021_A,2021_B,2021_C,2090_A,2090_B,2090_C,3430_A,3430_B,3430_C,371_A,371_B,371_C,449_A,449_B,449_C,7803_B,7803_F,8102_A,8102_F,8501_B,8501_C,8501_D,As9601_A,As9601_B,As9601_C,Cy_A,Cy_B,Cy_C,MED4_D,MED4_E,MED4_F,Nat_A,Nat_B,Nat_C,Nmar_1,Nmar_2,Nmar_3,Np_A,Np_C,Np_F,Pc55x_A,Pc55x_B,Pc55x_C,Pt_C,Pt_F,To_A,To_B,To_C,Tp_A,Tp_E,Tp_F
I148.0605R12.12_HILICPos_X_HILICPos,8.139194616193645,8.14236119920571,8.044764358399958,9.548656140734208,9.490898925701558,9.545099957125789,8.48436441078764,8.495888288333749,8.495476669677972,8.005255254369926,8.088694168652303,8.267354325593788,8.199448363504864,8.01339391244142,7.954573660900043,8.413152417185414,8.735804884043267,8.506148481132746,9.399246782745706,9.399275686948979,9.398022456516376,8.555509261526252,8.54812593621495,8.534623736233756,8.393836245174388,8.36218594416323,8.2555098861436491,9.476939600672662,9.603932400968576,9.964773387726519,9.903824961218689,8.545599281519449,8.50511064451262,8.46125925666942,9.532070254703553,9.506126446796813,9.515603803398385,8.330856332270082,8.75098719903214,8.511479260468318,10.10093643037568,10.197405996827559,10.19284011272176,10.322896103224107,10.412758607282512,10.411428163406029,10.807409027310058,0,10.942184057217538,8.798737942394087,8.74280737046054,8.66656881562865,8.011127277131378,8.038493401435108,8.088037562284763,8.159647159202999,8.19017488208228,8.457917352146728,8.28247591692188,8.308797729201036,8.585681957345527,8.444662122937757,8.16481191297846
I148.0968R8.21_HILICPos_X_HILICPos,0,0,0,7.358057849182765,7.262851294092402,7.276358355424646,7.144304064259672,7.149963274559767,7.143031998864857,7.2836814832543935,7.402740256317966,7.5197767743452655,7.015998845278674,6.537929017065564,7.221717603871757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.615706746233671,6.548109650690659,0,0,0,0,0,0,0,7.893712836421457,0,0,0,8.10766505233546,8.07624367309193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I148.9235R3.57_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,0,5.421767318896869,5.321714954899124,0,0,0,0,6.872253288042052,0,0,0,5.430287043701505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.216327467159815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.260783242959606,4.583191432698615,5.080554069077195,0,0,0,0,0,0,0,0
I149.0631R10.15_HILICPos_X_HILICPos,5.062705566906195,5.2555948839151,4.93961316473321,8.295469285309492,8.233353091390638,8.293098987161782,0,0,0,0,0,0,5.2689015563855275,5.22534150769663,4.814465664902369,6.9625850707672585,6.748073041330148,7.446281242187042,0,0,0,6.7567476331995655,6.826749314749055,6.498189397127152,6.23721087905702,6.432415013554144,6.235295848911224,8.229930688164501,8.363019733672015,8.716096911652812,8.655197044908013,7.287497241185222,7.251311790340457,7.206256362314846,8.280759439620201,8.25213362642573,8.263576266979534,6.864555699625811,7.270527102368042,7.001071074764124,8.852528808494228,8.95177173232497,8.947864843469475,9.069715394957376,9.159943142366767,9.160932378868326,0,0,0,7.5552202894118,7.499863903516946,7.423711633676496,6.757169475431369,6.7860862448125046,6.8277433503964895,6.914577124699594,6.944636690706834,0,0,0,4.067772720230636,0,0
I150.0413R8.14_HILICNeg_X_HILICNeg,8.47859507382987,8.652686155079781,8.433068196300953,6.740296241756054,6.518641153669882,6.641637725521884,5.938298199084563,5.740751276061155,5.881619392932734,8.635349217150575,8.766467329050483,8.903597881068615,8.233079858019634,7.967088345471402,8.04435809291522,0,0,0,5.515754305772521,5.673390822601874,5.499802504071088,0,0,0,7.563500474829953,7.568260354893543,7.310678117832698,5.848205993020013,6.010554876611371,6.764544972097367,6.579992941963539,5.822595715232813,5.6120260152286034,5.8863382838783025,6.299487689364671,6.377527364142022,6.259878281790344,0,0,0,6.578177869652983,6.662359698915583,6.74644351486532,6.957002468220045,7.02927446916958,6.947586458789966,8.978971916495016,8.981573550082897,8.868649854753633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I150.0775R6.27_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,6.841807266276626,6.7833081979019925,0,6.2730486689112555,6.038574835110673,0,0,0,0,0,0,0,0,0,0,0,6.681947768625877,0,0,0,0,0,0,0,0,0,0,0,6.630828896496071,7.0150474000433265,6.824376012398633,0,0,0,0,0,0,0,0,0,5.766357854109914,0,5.377607234894082,6.948671582599713,6.996405300034256,7.113028554942225,6.827464648476338,6.871560633603898,5.793397260779826,5.825767685757219,5.527036825883733,6.437141299443797,6.482575052576756,6.286264494987113
I151.1441R6.61_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I152.0567R0.9_CyanoAq_X_RP,8.952517423020511,9.033738864072335,8.8227558264121555,7.09561433457819,6.863711644586299,6.966862627428222,6.451187995178659,0,6.34968734399078,8.844131577860669,9.036147703112087,9.13087637390516,8.400439870304837,8.220423648116446,8.355178731342622,0,0,0,6.817667133197647,7.2417749190820615,7.120082087812427,6.670752058458586,6.662005649772926,6.790867536836585,7.847081966163244,7.868268593317452,7.611907236888006,6.025160853427796,5.798702957313058,7.096557428909769,6.932728670477659,6.297442101880631,6.287590797342643,6.3936890804210345,6.658670373324758,6.657922629901443,6.610543234991354,5.538259145012493,0,5.597630307733763,6.970595256124141,7.0198815136635675,6.985992455516915,7.280901602808189,7.338422437969856,7.248471906744298,10.174879723091582,10.185161051713415,10.09677128810848,5.200677539375714,5.228737668491774,0,4.948840014481678,4.907443436043597,5.200396839599249,0,3.9909025985533457,5.369777507446887,5.140500405035706,4.7914548182953975,6.050882917374669,5.6139515496373456,5.755441985543644
I152.0567R7.37_HILICPos_X_HILICPos,0,0,0,5.982668756620553,0,6.016864167636511,0,0,0,0,0,0,0,0,0,0,7.0916695483437975,0,0,0,0,6.196202139322773,6.193228644942623,6.384019992339651,6.583150307650779,6.735298764950122,6.484382855968228,6.531707184629563,6.499933234167263,0,0,5.8918011653717794,6.227480673345637,6.083038844264876,0,5.742393329686252,0,0,0,0,6.486345121448667,6.636588138315106,6.484943885579438,6.334854133079833,6.239861924034693,0,10.468030064188822,10.46511523635971,10.35984224593933,0,0,0,0,0,0,0,0,5.20791802866052,5.004037804846471,5.181927231605508,0,0,0
I152.0567R8.12_HILICPos_X_HILICPos,9.429277220226366,9.52848299627997,9.360953567640731,7.906197378052837,7.662081542150069,7.791185590889089,7.23192110635777,7.0148901211832735,7.1405210424656325,9.468167379956558,9.693993583348792,9.834470965006961,8.528697353231086,8.32645492643334,8.62215092472599,0,0,0,7.132359507160922,7.506222756771484,7.400068052640752,7.441677305363536,7.443067820266479,7.595132159702887,8.579561753176963,8.725317074894383,8.426253684151344,6.698044415383464,6.803146038677473,8.03387031569866,7.83186967259924,7.013786334621719,6.8001476917504995,7.043331927234786,7.467867585070902,7.453621144842321,7.405454995995715,6.570711394052164,6.895074809487611,6.643439922571291,7.900986032745895,7.899231346552442,7.919247361021806,8.082556314921405,8.15071280122165,8.042190364023496,10.468030064188822,10.46511523635971,10.35984224593933,6.305037109620042,6.412247414307233,5.922287521996834,6.129085563262551,6.107857699037774,6.338380828180852,0,5.150949366258191,6.384886909311485,6.1748431505751435,5.8462735835387045,6.99234943273838,6.494688595780711,6.625276165963866
I152.0568R1.08_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.670748014857333,6.234348994368405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3176356448578845,0,0,0
I152.0707R9.08_HILICPos_X_HILICPos,7.9061740708042825,7.919721823524934,7.821888978733424,0,0,0,0,0,0,0,0,0,9.32831802155003,9.024738769380093,9.206501281269503,6.784006846393098,6.747567956770926,6.634825294228652,0,0,0,7.24701138450842,7.203089910016207,7.264486813594594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.319481559279942,0,0,0,0,0,0,0,0,0,5.3996380327355205,0,0,0,0,0,0,0,0,0,0
I152.1282R1.07_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I154.0532R5.23_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,6.265858481168441,6.000203287154272,4.527908008026447,0,0,0,7.171651058613166,7.1676409433388475,7.16253565955755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I154.0723R8.97_HILICPos_X_HILICPos,5.958514213689747,6.06106335020547,0,5.680618666212801,5.643228357256136,5.793860375314187,0,0,0,0,0,0,0,4.9590969003774275,5.298815716994085,0,0,0,0,0,0,0,0,0,0,6.103519534256862,0,6.130773768207546,6.007865063470904,8.44059130820811,8.122613531922264,7.113215142631325,7.185442369133262,7.098344305466843,6.307743534059344,7.9326521486711075,5.641569545322623,0,0,0,8.436998723018224,8.4521182857921,8.463079013574815,8.012298970672624,8.63539884925878,8.014873726849274,9.095641284622905,9.148060307441607,9.277110253065493,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I155.0815R6.1_HILICPos_X_HILICPos,6.428676066992998,6.473366194919398,6.365146208367542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I155.0815R8.72_HILICPos_X_HILICPos,6.428676066992998,6.473366194919398,6.365146208367542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I157.0973R7.33_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.008512980412491,7.791293705206838,7.844758158834225,7.735384925020522,0,0,0,0,0,0,6.369196848883585,6.496923570482297,6.792369230186119,6.550074197689829,0,0,0,0,0,0,6.231374334814436,6.609568748740515,6.276555643154941,0,0,0,0,0,0,0,0,0,0,0,0,0,5.698361306112981,5.884156502790935,5.0130837491951326,5.263588688549184,0,0,0,0,0,0
I158.0813R7.81_HILICPos_X_HILICPos,7.812262770535068,7.856562854521384,7.761806245528208,0,0,0,0,0,0,7.612383574075012,7.632738689532823,7.726495801731051,7.848273205478613,7.543811652489418,7.882664100681444,0,0,0,0,0,0,0,0,0,7.942583765992324,7.85930906744989,7.677900264518112,0,0,0,0,6.375256991853221,6.2767601445953485,6.297810407244333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I158.1176R5.48_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,5.834601095787423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I160.037R5.34_HILICPos_X_HILICPos,5.140338504747446,5.180446674573036,0,0,0,0,6.518673005801494,6.4144205544854644,6.433475471421158,6.847339036132479,6.817684534017848,7.055101592716387,0,0,0,0,0,0,0,0,0,6.872638346952394,6.7835505007445125,6.803248564964075,5.524646752598061,5.52417273217833,5.216311171647816,6.851990733127959,6.912362288841881,8.380086619757087,8.377680335372682,0,0,0,0,0,0,7.5382837192845,8.014913388961661,7.567919966068557,0,0,5.968297585895561,0,0,0,0,0,0,0,0,0,6.505250853843774,6.537217381727518,6.560279344144916,0,0,6.235958612661519,6.112715402850429,6.184990407636997,7.423103022490739,7.440188923819614,7.197280350138346
I160.0969R6.82_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,5.861615838123362,5.390263174190108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I160.0969R7.56_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71815556691826,9.756197650279534,9.748245670965352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I160.0969R8.37_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71815556691826,9.756197650279534,9.748245670965352,0,0,0,6.279506122928649,6.3400686125184995,6.37106675234897,5.9304985748713115,6.0078577019916,0,0,0,0,0,0
I161.0631R9.25_HILICPos_X_HILICPos,0,5.67167554685965,5.343961112368429,0,0,0,0,0,0,7.024685695251866,6.058659684318271,6.265300412155677,9.163977878467538,8.984643417547902,8.87263190819267,0,0,0,0,0,0,5.618402475977172,0,5.147613090579855,7.357861520913607,7.478863542505737,7.216280968047465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.185912266258425,4.179435767167587,0,0,0,0,0,0,0,0,0
I162.0776R1.13_CyanoAq_X_RP,5.187137440959478,5.094323264112606,4.784444527542394,5.179667209643065,0,5.187747151796149,0,0,0,0,0,0,4.527049077231917,4.492922077830477,4.4178596620808355,0,0,0,0,0,0,0,0,0,5.279159956973726,5.401355845777074,0,0,0,5.532317036575195,5.246097949746252,4.8841762708553444,4.987351115521193,4.948611945230339,0,4.919771394508155,0,0,0,0,5.524271618366479,0,0,0,0,0,9.189481566946661,9.255145536499352,9.218691252961522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I162.1125R6.83_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I162.1125R8.11_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,8.602436130854665,8.374609272008998,8.525156444046653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.756444586748135,5.81892913728917,5.921528978158118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.792870179415642,5.6070525636663,5.627444574747289,5.694840484228882,0,0,0,0,0,0,0,0
I165.0581R8.33_HILICPos_X_HILICPos,0,0,0,0,5.135350103927286,5.118562897575987,7.642839287135067,7.594567101424258,7.637555056785068,0,5.268664526632751,0,6.900002615194836,6.716734871331127,6.771598802117344,0,0,0,6.909268519749476,6.951604647555948,6.922783767124976,0,0,0,0,0,0,0,4.621978032049911,0,0,0,0,0,0,0,0,7.2303322438631845,7.645261380230036,7.402477842835838,0,0,0,0,0,0,0,0,0,0,0,0,7.4975801241503826,7.534115746332803,7.377810723191785,6.055095137706916,6.092663162243107,6.842168098682325,6.690712148995506,6.735278850795211,7.545923171041691,7.718374540634566,7.437745421937873
I166.0864R1.12_CyanoAq_X_RP,6.730033026514878,6.654434511951886,6.656510916448174,6.741314898616455,6.64134256035821,6.677838404608235,7.236623625082162,6.9775847431346,6.942978001135796,7.390511043208683,7.585448461271011,7.657279271745563,7.354317925086001,7.075157777242677,7.2402437445690575,7.0807574227211205,7.004018830531175,7.007854795692167,7.96607429304551,7.852003957283618,7.986490518321156,6.704237485595815,6.7328719427308394,6.7475701748489945,6.909740944819931,6.826254851061061,6.6546384165835475,7.833027343034595,7.597397484036712,7.7677080664715215,7.6815631681781325,6.781968727608046,7.0683349205900265,7.024204452999622,6.5277162430887925,6.473048190046066,0,6.946317687638306,7.317371684696867,7.062185354571686,7.605929114114431,7.794615733618845,7.68393309819525,7.617393779108856,7.676504758582662,7.708582036863671,9.87041168382959,9.922519827657075,9.946648399382822,7.2842883779479655,7.2583159013530985,7.183536364615379,7.621153407746828,7.649374095453892,7.577123889916351,6.119673531758575,6.095714812813106,6.956258460085372,6.787108584564763,6.9415456779243545,7.108556289274506,7.087611476456715,6.841502869178137
I167.0204R10.56_HILICNeg_X_HILICNeg,7.424644243116592,7.432730675443728,7.294045370559757,0,0,0,0,0,0,6.133156997476918,6.316795529463096,6.428859396232266,0,0,0,0,0,0,0,0,0,0,0,0,6.157724018166214,0,6.177312999846719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1875366778579055,0,0,0,0,0,0,0,0,0,0,0
I168.0517R1.05_CyanoAq_X_RP,0,5.024842197288668,4.915998928534953,0,0,0,0,0,0,0,5.471533748679217,0,4.7669220716809235,4.801908202489925,4.790446675401027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I170.0684R16.91_HILICPos_X_HILICPos,7.477815213417192,7.50255545149892,7.273095284503478,0,0,0,0,0,0,8.298714294272829,8.49535949346637,8.742109792518702,9.139213838793932,8.892966987323456,8.873968756855556,8.457285060222695,8.522618647056287,8.553230672061176,0,0,0,8.016720848558816,8.181474496964158,8.251990996444997,8.411926380181875,8.485433302287186,8.0051777106284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I170.1176R8.07_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.402754493100959,6.5201188125187866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I172.0067R5.44_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,0,0,0,6.237669848846954,5.995696472865779,0,0,0,0,0,0,0,0,0,0,7.789115979481302,7.747984896288554,7.569917801856207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I173.0921R8.33_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.206174731660821,7.396711626548929,6.440355003895821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41793956545035,5.776812314644062,5.58055344497635,0,0,0,0,0,0,0,0,0,6.390292825281705,5.892756133575689,6.0292186702884765,5.304838884266295,5.361610541948139,5.542911197037322,0,0,0,0,0,5.885311253261844,0,5.707134281536731
I174.022R5.45_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,6.6716212397522074,6.392472360139642,6.3256133128291605,0,0,0,0,0,0,0,0,0,8.240885562297457,8.208247778234124,7.986569354048321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I174.1126R6.89_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.070816513290079,0,6.013519977985293,0,0,0,0,4.928008665395759,0,0,0,0,0,0
I174.1126R8.06_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,6.550275590687054,6.289282180676753,5.928824772700428,6.337365221755164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.801043091531841,5.651063409109455,5.705345519635462,0,0,0,0,0,0,0,0,5.502421548196646,0,0
I175.0789R1_CyanoAq_X_RP,0,0,0,0,0,0,0,0,0,5.933623205948706,6.243729260178549,6.402597772029897,7.489611014538444,7.042726970575492,7.087718277517529,0,0,0,0,0,0,0,0,0,6.5730037228623805,6.774907042743523,6.311105787474005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I175.119R17.83_HILICPos_X_HILICPos,8.676438148628602,8.59543689667548,8.601969224382879,7.970501191176768,7.803811972680203,7.854295675883406,7.65871401214958,7.658459437624689,7.701615054007391,7.66338589436907,7.810111936755991,7.96157205388236,8.870815433213522,8.651131136539176,8.60742342013621,0,0,0,7.978270783334368,8.095550430500651,7.769231603901149,0,0,0,7.405455812453997,7.380866751865466,7.248903681668261,7.764335209335288,7.922766069274516,8.278851838798076,8.123556132517304,7.610800707599731,7.347329599661762,7.273085751257043,7.984375137142426,7.916229654019502,7.928298224047849,8.458662851753603,8.871427901264497,8.513148327438701,7.83515130025639,8.179854334871564,8.086605912069741,8.873220616724353,8.979002284670578,8.927613608726647,10.001030769877072,10.032993761470877,10.055922450187262,9.26775337928723,9.117874105411559,9.188695762374014,7.097399408271218,7.146093009912884,7.085921306767396,8.043132631931943,7.904936910087775,0,0,0,8.346838678857651,8.346365584623289,8.064553918117422
I176.0918R10.77_HILICPos_X_HILICPos,0,0,0,0,0,0,6.438044541026992,6.448245270344308,6.512176879733461,6.554820811177255,6.4843193996126205,6.806714414037433,5.794967199632739,5.712559310195701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.997429925735081,7.886442378013333,7.8875561205931914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.867199424621718,5.980651010033446,5.970290344013057,0,0,6.06948899796038,0,0,0,0,0
I176.0918R7.43_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I176.1281R10.33_HILICPos_X_HILICPos,6.775826876948458,6.798011950349077,6.599518910872879,0,0,0,0,0,0,6.182555015223759,6.440859300711209,6.512506053981087,0,0,0,0,0,0,6.057591104221387,0,5.691422912718939,0,0,0,5.614989363009801,5.442162069086318,5.0482769041622015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6432864094372706,4.801133624046712,4.8565641156901735,4.760938464298093,4.414287601823682,4.403634104363007,4.143967727315983,0,0,0,0,0
I176.1282R7.85_HILICPos_X_HILICPos,5.665298199243714,5.795291788900684,5.703711174449176,0,0,0,0,0,0,0,0,0,8.084693822215304,7.833327616638813,7.95120536822604,0,0,5.641648521433937,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8483827988719295,5.936857366931416,5.993235310357684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.885451252295295,5.680795223847385,5.6432864094372706,0,0,0,0,0,0,0,0,0,0,0
I177.0581R9.17_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,7.695191836567296,7.543976816260757,7.341181543860716,0,0,0,0,0,0,0,0,0,0,0,0,5.241481904814376,5.148044901924019,0,0,0,0,0,0,0,0,0,0,0,0,0,5.504325987081471,0,0,0,0,0,0,0,0,0,5.200300858379976,5.513625811996762,5.308809954797497,0,0,0,0,0,0,0,0
I177.0582R7.98_HILICPos_X_HILICPos,0,0,0,5.3842433810656445,5.466918898922703,5.556345881013182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.241481904814376,5.148044901924019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I179.0048R7.02_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I179.024R6.59_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I180.1019R8.38_HILICPos_X_HILICPos,8.64947288006392,8.718482403318593,8.60107163006343,0,0,0,0,0,0,8.85977403306784,9.088502879034772,9.139264986469483,8.457443859528833,8.188913878433233,8.445876614468025,7.97104397510244,7.728061125682252,7.988367362251734,0,0,0,7.7578353719830115,7.796875341777519,7.801483866857719,8.637985420380428,8.621657516848767,8.488851530073898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I182.0674R1.17_CyanoAq_X_RP,0,0,0,7.461083087250225,7.272117082064559,7.483637571316844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.667281013284326,6.1249089796086995,7.672649811222753,7.58692927752999,7.0253792642398265,6.964789319849385,6.973708471506321,7.679261882622513,7.288319021393723,7.571016934710178,0,0,0,8.370481803651632,8.211585752521444,8.408425479406247,8.663652408073892,8.529902544174911,8.831034554581912,9.178240459076331,9.290326724933909,9.339503408567504,4.202683365524914,4.140872019036883,0,0,0,0,0,0,3.8891144164874736,3.6590402026966844,0,0,0,0
I185.0922R8.02_HILICPos_X_HILICPos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77309111595636,5.938128474929131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.682365325106794,5.603960712573904,5.742523444646578,0,0,0,0,0,5.890069947211861,0,5.737285841978061
I186.0253R12.12_HILICNeg_X_HILICNeg,5.28269038032998,5.323854675772442,5.1458739548025205,0,0,0,5.349783945017191,5.2210037918302445,5.374937712978326,6.678223273702302,6.706702987581186,6.617308143426841,6.67378898465079,6.554496586621745,6.726424474742729,7.187277279016672,7.427558379448265,7.268121465235125,5.634385094445107,5.565873155904073,6.245435546796795,7.449865236251842,7.429551316375632,7.5052155751355984,7.004038956565805,6.93847447561454,6.791665441399377,7.55709977242863,7.527332651418888,7.569094660307641,7.734924925573748,6.863456156842077,6.719703465011752,6.877590224334859,5.3421242676558425,5.406564682207641,5.323705496772113,6.545347251025715,7.020103106299626,6.623467626802129,8.499268221023334,8.04714614189932,7.8499822015589755,0,6.310879761169012,0,0,7.791364964195601,7.824960354556081,5.75940356426895,5.665883040267082,5.72528046085256,5.268415701902548,5.277046459256328,5.537548174940948,4.906204577774913,4.832590560805012,5.937923167993787,6.35765332982424,6.395898573778498,7.080482081365314,7.140358669509354,6.850008326047999
