matlab date,lat,lon,sst,sal
736443.174,28.13958752,-158.0043916,20.51498955,35.1842359
736443.1774,28.13962434,-158.0043279,20.502664,35.18395786
736443.1813,28.1396847,-158.004289,20.51120728,35.1837135
736443.1851,28.13973071,-158.0042915,20.5351788,35.18383548
736443.1889,28.1397688,-158.004556,20.5360811,35.18422302
736443.1927,28.13973408,-158.004502,20.53427663,35.18361966
736443.2097,28.14068932,-158.0033919,20.50570296,35.18328966
736443.2271,28.15054609,-158.0020749,20.43954944,35.18321722
736443.2309,28.15671796,-158.0015288,20.44709292,35.18458529
736443.2347,28.16284889,-158.0011577,20.40027061,35.18450806
736443.2385,28.1690981,-158.0011363,20.38357819,35.18048648
736443.242,28.17487482,-158.0009787,20.42994199,35.18025054
736443.2458,28.18130069,-158.000776,20.39683506,35.18030339
736443.2497,28.1890077,-158.000524,20.3609366,35.1647481
736443.2535,28.20008663,-157.9999266,20.41109022,35.15322786
736443.2573,28.21226731,-157.9993066,20.4456813,35.15275165
736443.2608,28.22349913,-157.9989155,20.39598499,35.14825375
736443.2646,28.23575922,-157.9985545,20.4143337,35.1542344
736443.2684,28.24799142,-157.9981404,20.47526715,35.16149537
736443.2722,28.26016571,-157.9976601,20.49480729,35.16527132
736443.276,28.27228519,-157.9971824,20.52434016,35.16646839
736443.2931,28.32664452,-157.9956703,20.5382431,35.04600252
736443.3104,28.38246433,-157.9951446,20.57879646,34.95690647
736443.3142,28.39465226,-157.9955466,20.6491239,34.95535848
736443.3181,28.40682337,-157.9960724,20.65995002,35.03990074
736443.3219,28.41903323,-157.9966209,20.62965985,34.99987632
736443.3253,28.43005489,-157.9970737,20.63603333,35.02806233
736443.3292,28.44218241,-157.9973905,20.63483819,35.04768017
736443.333,28.45435732,-157.9976576,20.63517731,35.05715686
736443.3368,28.46664953,-157.997919,20.65962713,35.08395479
736443.3406,28.47905647,-157.9982334,20.61512333,35.09846333
736443.3444,28.49164957,-157.9985218,20.51070892,35.12609194
736443.3483,28.50431077,-157.9987906,20.50544423,35.15229196
736443.3517,28.5158645,-157.9990027,20.43103333,35.150417
736443.3556,28.52859109,-157.9991775,20.40139469,35.15100749
736443.3594,28.54126876,-157.9992328,20.42460027,35.17111567
736443.3764,28.59899718,-158.0001644,20.43832651,35.17017375
736443.3938,28.65917689,-158.0001659,20.4985709,35.17186143
736443.3976,28.67270723,-158.0002961,20.51811734,35.1738893
736443.4014,28.68615332,-158.0005737,20.5005133,35.17355722
736443.4052,28.69954225,-158.0009926,20.42716138,35.16981123
736443.4087,28.71164298,-158.0013562,20.4659517,35.17170893
736443.4125,28.72496998,-158.0017521,20.42923025,34.97544255
736443.4163,28.73825495,-158.0019863,20.36267031,34.9459923
736443.4201,28.75144291,-158.0021205,20.35581611,34.92364833
736443.424,28.76440752,-158.0022182,20.33322045,34.92549541
736443.4278,28.77724875,-158.0021023,20.3270173,34.84904151
736443.4316,28.79020513,-158.0017584,20.3644568,34.9158692
736443.4351,28.80203794,-158.0013354,20.43909467,34.9086273
736443.4389,28.81515092,-158.0007309,20.45233348,34.88749532
736443.4427,28.82824499,-158.0000762,20.40220509,34.9165198
736443.4597,28.88759442,-158.000366,20.22133579,34.98416945
736443.4771,28.94850138,-158.0004695,19.94130722,35.08592
736443.4809,28.96182671,-157.9999464,19.91934018,35.09031177
736443.4847,28.97509716,-157.9994435,19.89377083,35.15262556
736443.4885,28.9882716,-157.9988458,19.92292081,35.19309543
736443.492,29.00016279,-157.9982162,19.94274305,35.19526014
736443.4958,29.01325629,-157.9977327,20.16314329,35.19777734
736443.4997,29.026506,-157.99758,20.30105383,35.21205816
736443.5035,29.04002362,-157.997752,20.2177426,35.22848463
736443.5073,29.05345638,-157.9980129,19.9931779,35.22799441
736443.5111,29.06680595,-157.9983532,19.97832348,35.23204514
736443.5149,29.08019155,-157.9986606,19.91917277,35.22092423
736443.5184,29.09244456,-157.9989526,19.9233027,35.11542309
736443.5222,29.10601125,-157.9992474,19.9575597,35.05174577
736443.526,29.11962994,-157.9994674,19.94904643,35.06223171
736443.5431,29.17972486,-157.9996793,20.06617721,35.08813909
736443.5604,29.2403123,-158.0001778,20.05269062,35.13840475
736443.5642,29.25341567,-158.0007443,20.13725452,35.1474721
736443.5681,29.26644579,-158.0013711,20.14369383,35.18125226
736443.5719,29.27950721,-158.0017986,20.14255485,35.20507454
736443.5753,29.29146589,-158.0017876,20.133866,35.199766
736443.5792,29.30460329,-158.0016884,20.07615457,35.20333623
736443.583,29.31773899,-158.001587,20.04778589,35.20427069
736443.5868,29.33079859,-158.0015154,20.02190702,35.20412837
736443.5906,29.34380697,-158.0014387,20.05105433,35.208167
736443.5944,29.35696858,-158.0013603,20.00306164,35.20792511
736443.5983,29.37010824,-158.0013089,19.99378708,35.20935681
736443.6017,29.38200636,-158.0012233,19.980623,35.19244467
736443.6056,29.39533216,-158.0010313,19.90945291,35.2120374
736443.6094,29.4086991,-158.0006847,19.84649827,35.21355913
736443.6264,29.44535162,-157.9979968,19.81625609,35.23610669
736443.6438,29.45329053,-157.9929223,19.80124812,35.2478576
736443.6476,29.45410996,-157.9924638,19.80127502,35.24792803
736443.6514,29.45496959,-157.9926893,19.80204929,35.24798125
736443.6552,29.45589984,-157.993049,19.8018119,35.24819341
736443.6587,29.45681409,-157.9933317,19.80192153,35.24854453
736443.6625,29.4569048,-157.9935709,19.80307456,35.24828659
736443.6663,29.452428,-157.9987339,19.80964457,35.24788697
736443.6701,29.45033353,-157.9998448,19.80539222,35.24794722
736443.674,29.45148886,-157.9999826,19.80703517,35.24848367
736443.6778,29.45225181,-158.0011411,19.80741563,35.24832579
736443.6816,29.45244895,-158.0028178,19.8055022,35.24843813
736443.6851,29.45240471,-158.0043287,19.80750934,35.24839484
736443.6889,29.45236307,-158.006065,19.810047,35.24866808
736443.6927,29.45228821,-158.0077589,19.8146238,35.24881673
736443.7097,29.45202631,-158.0152309,19.8356152,35.24838115
736443.7271,29.45149559,-158.0224591,19.85921861,35.24801222
736443.7309,29.45131224,-158.0240131,19.86011367,35.24717025
736443.7347,29.45104576,-158.0256126,19.85803856,35.24649861
736443.7385,29.45080239,-158.0272304,19.85824876,35.24649771
736443.742,29.45056443,-158.0286181,19.8553285,35.2454041
736443.7458,29.45027261,-158.0301599,19.86082321,35.24507544
736443.7497,29.44998247,-158.0317475,19.86192109,35.24437001
736443.7535,29.44962976,-158.0333344,19.86285502,35.24347172
736443.7573,29.4492404,-158.0348952,19.8617945,35.24316779
736443.7611,29.44891854,-158.0364835,19.87400534,35.2431209
736443.7649,29.44852904,-158.0380898,19.88769647,35.24347625
736443.7684,29.44850274,-158.0393501,19.89494045,35.24269991
736443.7722,29.45459067,-158.039286,19.91278737,35.24320311
736443.776,29.46714514,-158.0379651,19.90357712,35.24154212
736443.7931,29.52609045,-158.0311363,19.84582129,35.20366037
736443.8104,29.5857418,-158.0246607,19.78019799,35.19640528
736443.8142,29.59872931,-158.0234003,19.80938348,35.20251576
736443.8181,29.61173913,-158.0218842,19.85760753,35.20917221
736443.8219,29.62474327,-158.0201496,19.88314374,35.20955881
736443.8253,29.63663017,-158.0185156,19.86734533,35.20391267
736443.8292,29.64965645,-158.016425,19.86337332,35.20892289
736443.833,29.66247832,-158.014295,19.86440817,35.1674208
736443.8368,29.67530075,-158.012239,19.87405678,35.14550729
736443.8406,29.68812932,-158.0100478,19.88578267,35.15341167
736443.8444,29.70105856,-158.0077342,19.89692032,35.18638194
736443.8483,29.71396802,-158.0054795,19.92739633,35.20316503
736443.8517,29.72571907,-158.0041784,19.96361167,35.199323
736443.8556,29.73876522,-158.0033685,19.96675273,35.21873956
736443.8594,29.75190459,-158.0027015,19.95785647,35.22817767
736443.8764,29.81087877,-158.0006295,20.01028774,35.23810284
736443.8938,29.87178161,-158.0007607,20.08575602,35.24737937
736443.8976,29.88560432,-158.0004948,20.08203651,35.23811988
736443.9014,29.89944822,-157.9999535,20.07784077,35.24354873
736443.9052,29.91322433,-157.9992129,20.05567797,35.24607064
736443.9087,29.92571837,-157.9983901,20.05837906,35.2412824
736443.9125,29.93949197,-157.9976352,20.06803046,35.24768818
736443.9163,29.95338925,-157.9976325,20.09852545,35.24707521
736443.9201,29.9672954,-157.9975894,20.10010806,35.24511472
736443.924,29.98115449,-157.9972032,20.12438418,35.1994168
736443.9278,29.99497598,-157.9970238,20.14673929,35.11553198
736443.9316,30.0087349,-157.9969021,20.170841,35.09622527
736443.9351,30.02124172,-157.9968116,20.16647211,35.1287634
736443.9389,30.03513832,-157.9970105,20.16683317,35.10655747
736443.9427,30.04896954,-157.9972983,20.15877786,35.11447248
736443.9597,30.11066136,-157.9981568,20.16613285,35.17086687
736443.9771,30.17427031,-157.9982203,20.14295861,35.25007028
736443.9809,30.18831386,-157.9980615,20.16774611,35.24672623
736443.9847,30.20238893,-157.9977498,20.16067378,35.25044528
736443.9885,30.21642071,-157.9972812,20.19605919,35.25073124
736443.992,30.22922545,-157.9967038,20.1904945,35.25192134
736443.9958,30.24323606,-157.9960213,20.1853163,35.24917465
736443.9997,30.25728185,-157.995263,20.16612853,35.24562247
736444.0035,30.27129951,-157.994435,20.15032694,35.24773059
736444.0073,30.28508553,-157.9935073,20.14006523,35.25455483
736444.0111,30.29862527,-157.9924595,20.11967896,35.24848879
736444.0149,30.31201816,-157.9913317,20.1123399,35.24151487
736444.0184,30.32400969,-157.9903635,19.98429615,35.19669818
736444.0222,30.33709415,-157.9902466,19.99167993,35.1941159
736444.026,30.35015364,-157.9906461,19.99502802,35.20262863
736444.0431,30.40857594,-157.9924537,19.86414055,35.18699918
736444.0604,30.46948084,-157.995776,19.74143237,35.18680367
736444.0642,30.48300306,-157.9968111,19.77816857,35.19423243
736444.0681,30.49653675,-157.9977993,19.79294998,35.19167385
736444.0719,30.51026175,-157.9986643,19.87137103,35.18642088
736444.0753,30.52292783,-157.9992507,19.88034167,35.19116533
736444.0792,30.5368098,-157.9988798,19.85863226,35.19023266
736444.083,30.55074193,-157.9981592,19.84406577,35.19484891
736444.0868,30.56469013,-157.9977306,19.85176234,35.19571502
736444.0906,30.57868018,-157.9972029,19.91873067,35.20060333
736444.0944,30.59270308,-157.9968075,19.86390179,35.19650634
736444.0983,30.60664515,-157.9964996,19.84286279,35.19383377
736444.1017,30.61930247,-157.9962225,19.818329,35.18877867
736444.1056,30.63332237,-157.9957946,19.78614502,35.18472997
736444.1094,30.64734552,-157.9953808,19.77754687,35.17737033
736444.1264,30.7109395,-157.9968197,19.22046695,35.06046518
736444.1438,30.77612762,-157.9997759,18.76357884,34.98044381
736444.1476,30.79072005,-158.0006507,18.80475142,34.96480577
736444.1514,30.8054225,-158.0013172,18.47815648,34.88878785
736444.1552,30.82006005,-158.0013459,18.49713128,34.89833345
736444.1587,30.83320188,-158.001357,18.38581532,34.90235772
736444.1625,30.8474498,-158.0012243,18.36147522,34.89197412
736444.1663,30.86165161,-158.0008668,18.4524691,34.90921696
736444.1701,30.87581405,-158.0004797,18.65587806,34.96191917
736444.174,30.88997533,-158.0001436,18.71164554,34.97551767
736444.1778,30.9040861,-157.9997828,18.62428095,34.96055222
736444.1816,30.91835121,-157.9994106,18.6469048,34.9592714
736444.1851,30.93119844,-157.9989981,18.59905075,34.9522093
736444.1889,30.94523128,-157.9985048,18.50395379,34.90843919
736444.1927,30.95931262,-157.9980846,18.48358381,34.89457801
736444.2097,31.02305479,-157.997581,18.47300527,34.89346655
736444.2271,31.08865053,-157.9982212,18.9115675,35.00951278
736444.2309,31.10306588,-157.9985517,18.92579834,35.02718502
736444.2347,31.11747712,-157.9990033,18.89848728,35.03578083
736444.2385,31.13180882,-157.9994729,18.94156686,35.03358195
736444.242,31.14484203,-157.9998549,18.96701427,35.0387847
736444.2458,31.15914175,-158.0001605,18.9663371,35.04678767
736444.2497,31.17340438,-158.0004581,18.93507131,35.04421503
736444.2535,31.18770873,-158.0007088,18.9354499,35.03106474
736444.2573,31.20202799,-158.0009618,18.87380882,35.02582729
736444.2611,31.21623954,-158.0011996,18.84428575,35.02356883
736444.2649,31.23051643,-158.0013844,18.78276231,35.0255512
736444.2684,31.24341833,-158.0015979,18.78226146,35.02913948
736444.2722,31.25754355,-158.0018114,18.68325256,35.02603942
736444.276,31.27159352,-158.002208,18.60388326,35.01170684
736444.2931,31.33347721,-158.0034908,18.51371994,34.98660093
736444.3104,31.39617574,-158.0048028,18.43763169,34.94739594
736444.3142,31.40996829,-158.0050198,18.46731376,34.94539348
736444.3181,31.4238208,-158.0050466,18.27349056,34.89709456
736444.3219,31.43783175,-158.004826,18.13326254,34.84641326
736444.3253,31.4506197,-158.0046434,18.05738567,34.82296833
736444.3292,31.46488314,-158.0045258,18.08958867,34.86129549
736444.333,31.47928058,-158.0046357,18.1654076,34.87441886
736444.3368,31.49359407,-158.0047827,18.19438522,34.88105107
736444.3406,31.50797462,-158.0048443,18.154264,34.885786
736444.3444,31.5223777,-158.0050459,18.08860806,34.83649676
736444.3483,31.53677622,-158.00535,17.96619871,34.78558343
736444.3517,31.54969042,-158.0058143,17.89935033,34.771697
736444.3556,31.5638239,-158.0063728,18.03542975,34.7872698
736444.3594,31.57810015,-158.0069429,18.18211353,34.816332
736444.3764,31.64258006,-158.0094375,18.66310125,34.97394358
736444.3938,31.70817858,-158.0103638,18.97145223,35.05215977
736444.3976,31.72231689,-158.0099702,19.01614793,35.05752023
736444.4014,31.73644487,-158.0093624,19.00364439,35.05571601
736444.4052,31.75042852,-158.008629,18.95788939,35.05362568
736444.409,31.76436921,-158.0078821,18.86843292,35.04673888
736444.4128,31.77823191,-158.0070687,18.85956534,35.05172854
736444.4163,31.79087804,-158.0061463,18.86779613,35.04791129
736444.4201,31.80477664,-158.0050882,18.74122611,35.04837833
736444.424,31.81853698,-158.0039995,18.56683945,34.97415826
736444.4278,31.83215678,-158.0027936,18.48410131,35.00902377
736444.4316,31.84573496,-158.0016495,18.3531574,34.98452027
736444.4351,31.85798783,-158.000881,18.25606886,34.96148929
736444.4389,31.87174986,-158.0000797,18.14619488,34.91748958
736444.4427,31.88572526,-157.9993336,17.78921878,34.83264446
736444.4597,31.95053884,-157.9979659,16.70704549,34.55571779
736444.4771,32.01649814,-157.9983087,16.75826889,34.60960972
736444.4809,32.03090665,-157.9986061,16.70542126,34.58185015
736444.4847,32.04533586,-157.9990918,16.68916628,34.56867672
736444.4885,32.05991104,-157.999805,16.64271767,34.5686269
736444.492,32.07337178,-158.0005449,16.68800878,34.57552839
736444.4958,32.08802072,-158.0015786,16.72290088,34.584021
736444.4997,32.10265229,-158.0023554,16.72997539,34.60103145
736444.5035,32.1172365,-158.0026711,16.70584229,34.63100507
736444.5073,32.13177677,-158.0028512,16.72610935,34.61687046
736444.5111,32.14639696,-158.0029337,16.7546266,34.61113079
736444.5149,32.16109071,-158.0029292,16.77189692,34.63923356
736444.5184,32.17444269,-158.0028653,16.77473973,34.60472856
736444.5222,32.18926779,-158.002794,16.83932071,34.58910216
736444.526,32.20402374,-158.0026375,16.85008655,34.59598358
736444.5431,32.26976589,-158.0010399,16.85316512,34.67320294
736444.5604,32.33697306,-157.9993462,16.58253994,34.61848136
736444.5642,32.35190194,-157.9991172,16.52618662,34.60948119
736444.5681,32.36688161,-157.9986822,16.47276231,34.59484028
736444.5719,32.38184478,-157.9979338,16.45450385,34.59088701
736444.5753,32.39534956,-157.9971383,16.452252,34.57846167
736444.5792,32.41024244,-157.99626,16.44059621,34.57565882
736444.583,32.42504928,-157.9953891,16.51306966,34.5794012
736444.5868,32.43993917,-157.9947497,16.54565344,34.57860197
736444.5906,32.45493087,-157.9942016,16.52852,34.58260567
736444.5944,32.46993767,-157.9936486,16.55412747,34.5822685
736444.5983,32.48497635,-157.9930919,16.55126205,34.58926877
736444.6017,32.49863844,-157.9928054,16.52524733,34.58771333
736444.6056,32.51361738,-157.9933436,16.46853509,34.59157744
736444.6094,32.52846783,-157.9946201,16.4980146,34.5900802
736444.6264,32.57359689,-157.9989936,16.50032666,34.61238968
736444.6438,32.5831653,-157.9968317,16.48459772,34.62383989
736444.6476,32.58280826,-157.9958392,16.4838899,34.62312499
736444.6514,32.58235715,-157.9948886,16.48158729,34.62208366
736444.6552,32.58193806,-157.9936142,16.47833769,34.62124816
736444.6587,32.5816531,-157.9931144,16.47682234,34.62097229
736444.6625,32.58118738,-157.9932781,16.49768379,34.61971351
736444.6663,32.58035041,-157.9929043,16.50371904,34.6194058
736444.6701,32.57969857,-157.9923687,16.49888528,34.61851333
736444.674,32.57968289,-157.9919606,16.49805721,34.61784118
736444.6778,32.58116625,-157.9909562,16.50333048,34.6182204
736444.6816,32.58275138,-157.9903915,16.49786953,34.6197782
736444.6851,32.58412006,-157.9898563,16.48910449,34.62034668
736444.6889,32.58563145,-157.9893402,16.47764647,34.62189687
736444.6927,32.58707094,-157.9888936,16.47597036,34.6234026
736444.7097,32.59586608,-157.9863587,16.47665552,34.62901402
736444.7271,32.60091249,-157.9836021,16.49508111,34.63331667
736444.7309,32.60246969,-157.9829487,16.4977032,34.63408471
736444.7347,32.60406839,-157.9822608,16.50287261,34.63421056
736444.7385,32.60564165,-157.9815755,16.51468848,34.63422552
736444.742,32.60706347,-157.9810115,16.52571306,34.63443198
736444.7458,32.60861344,-157.9803834,16.52268003,34.63518571
736444.7497,32.61018569,-157.9797944,16.52776537,34.6348068
736444.7535,32.61171067,-157.9792302,16.52399897,34.63495498
736444.7573,32.61318214,-157.978532,16.52225733,34.6348386
736444.7611,32.61465394,-157.9776654,16.51378378,34.63506984
736444.7649,32.61613086,-157.9768878,16.50155289,34.63529998
736444.7684,32.61750436,-157.9762192,16.49047166,34.63598146
736444.7722,32.6190614,-157.9756187,16.47066745,34.63706235
736444.776,32.62063546,-157.9749718,16.46243726,34.63764505
736444.7931,32.62776663,-157.972272,16.45067067,34.64543145
736444.8104,32.63518282,-157.9698808,16.54222515,34.68233909
736444.8142,32.63680585,-157.9696215,16.56732686,34.68584657
736444.8181,32.63846372,-157.9694045,16.58155813,34.68680256
736444.8219,32.64014641,-157.969204,16.6243476,34.69269913
736444.8253,32.64163694,-157.9690357,16.659464,34.69690567
736444.8292,32.64331977,-157.9689642,16.6915279,34.70104654
736444.833,32.64497246,-157.9687549,16.70556611,34.70092011
736444.8368,32.64669527,-157.9683324,16.73250187,34.70267342
736444.8406,32.64845415,-157.9680206,16.76267133,34.70687033
736444.8444,32.6501757,-157.9676432,16.78490772,34.711375
736444.8483,32.65193837,-157.9672869,16.79617073,34.70892065
736444.8517,32.65353997,-157.9668753,16.81291667,34.713875
736444.8556,32.65529194,-157.9663356,16.83287997,34.71939256
736444.8594,32.65711038,-157.9658023,16.85447953,34.71910987
736444.8764,32.66514372,-157.9631336,16.93139119,34.73986497
736444.8938,32.67301428,-157.9600968,17.04270675,34.77140742
736444.8976,32.67469003,-157.959267,17.06432371,34.77840554
736444.9014,32.67635376,-157.9585715,17.0917386,34.78584184
736444.9052,32.67794352,-157.9577912,17.11977447,34.79104575
736444.909,32.67966544,-157.9571276,17.13810124,34.7920359
736444.9128,32.68137145,-157.9564701,17.13646998,34.79096697
736444.9163,32.6829335,-157.9558594,17.1478616,34.79028502
736444.9201,32.68459301,-157.9550041,17.16727778,34.79103972
736444.924,32.68629243,-157.954179,17.1752048,34.79233111
736444.9278,32.68811593,-157.9533793,17.18395571,34.7927123
736444.9316,32.69000856,-157.9526896,17.19718873,34.79324367
736444.9351,32.69166567,-157.952061,17.20398218,34.792886
736444.9389,32.69346705,-157.9511812,17.22341695,34.79247178
736444.9427,32.69527155,-157.9503529,17.22957005,34.79362078
736444.9597,32.70337492,-157.9460378,17.29317216,34.79903302
736444.9771,32.71157971,-157.94111,17.34699722,34.80180972
736444.9809,32.71333427,-157.9398039,17.35020584,34.80353824
736444.9847,32.71510727,-157.938507,17.36427944,34.80495389
736444.9885,32.71682866,-157.9372117,17.37087586,34.80554157
736444.9924,32.7184921,-157.9358595,17.37402415,34.80680366
736444.9962,32.71977954,-157.9341695,17.37612867,34.807282
736444.9997,32.71943113,-157.9324299,17.375538,34.80732333
736445.0035,32.71939659,-157.9303498,17.38350829,34.80734189
736445.0073,32.71963995,-157.9278934,17.38185058,34.80758508
736445.0111,32.71956881,-157.9251412,17.38605966,34.80738622
736445.0149,32.71917125,-157.922774,17.38338061,34.80680659
736445.0184,32.71873341,-157.9212138,17.38021341,34.80723743
736445.0222,32.71833311,-157.9207738,17.37877613,34.80639008
736445.026,32.71853027,-157.9210672,17.37981727,34.80507738
736445.0431,32.70543944,-157.9430743,17.28515574,34.78598867
736445.0604,32.70035856,-157.9928157,17.26096034,34.7880536
736445.0642,32.69975731,-157.9932431,17.26152195,34.7878579
736445.0681,32.69996137,-157.9925055,17.26147933,34.78887321
736445.0719,32.6994807,-157.9914757,17.26398993,34.78698557
736445.0757,32.69932839,-157.9909016,17.26080167,34.78780167
736445.0795,32.69898347,-157.989473,17.26113084,34.78778113
736445.083,32.69884984,-157.9878322,17.26056017,34.78714903
736445.0868,32.69794963,-157.98635,17.2561744,34.78634859
736445.0906,32.69641705,-157.9857555,17.23699333,34.784122
736445.0944,32.69468577,-157.9856049,17.22255995,34.77881816
736445.0983,32.69297832,-157.9855918,17.21300185,34.77811445
736445.1017,32.69121849,-157.9851967,17.19414433,34.774261
736445.1056,32.68932264,-157.9840745,17.17817813,34.76704149
736445.1094,32.68816067,-157.9825881,17.1734094,34.76784573
736445.1264,32.68368694,-157.9776686,17.16134584,34.76472318
736445.1438,32.67863566,-157.9855393,17.13716787,34.7576804
736445.1476,32.67656899,-157.9928282,17.13263006,34.75654992
736445.1514,32.67429809,-157.9994379,17.13455321,34.75473217
736445.1552,32.67287986,-158.0010755,17.13273371,34.75377603
736445.159,32.67232377,-158.0014445,17.12586265,34.75300701
736445.1628,32.6714161,-158.0013936,17.12272639,34.75451155
736445.1663,32.67075277,-158.0015757,17.1183722,34.75430841
736445.1701,32.66989815,-158.0017636,17.11136,34.75349806
736445.174,32.66915448,-158.0011374,17.10084183,34.7507197
736445.1778,32.6684442,-158.0000423,17.09712869,34.74764508
736445.1816,32.6678783,-157.9991376,17.09665307,34.7473214
736445.1851,32.66730475,-157.9984297,17.09352545,34.74679981
736445.1889,32.66639514,-157.9975296,17.07963785,34.74322079
736445.1927,32.66556414,-157.9969585,17.07153404,34.74040542
736445.2097,32.67021222,-157.996287,17.11830821,34.74954306
736445.2271,32.69633355,-157.998928,17.38652472,34.79709389
736445.2309,32.7039276,-157.999054,17.45103468,34.80667075
736445.2347,32.71154502,-157.9991809,17.48677072,34.80249228
736445.2385,32.71917431,-157.9992817,17.49685557,34.80026167
736445.2424,32.72680221,-157.9993484,17.48580876,34.80658598
736445.2462,32.7344661,-157.9993192,17.4643944,34.8029532
736445.2497,32.74147689,-157.9992255,17.46409231,34.79746228
736445.2535,32.74924858,-157.9990181,17.38814967,34.7811823
736445.2573,32.75703594,-157.9987655,17.24910196,34.75564519
736445.2611,32.76497977,-157.9985583,17.08226355,34.71390217
736445.2649,32.77631287,-157.9989988,17.0849891,34.67764907
736445.2688,32.78982885,-157.9996286,17.08742997,34.58868313
736445.2726,32.8033671,-157.9999646,17.11378846,34.54819252
736445.276,32.81572703,-157.9992617,17.05050928,34.56593799
736445.2931,32.87425163,-157.9990111,16.81806502,34.62101259
736445.3104,32.93369548,-157.9983614,16.3519305,34.57394635
736445.3142,32.94708939,-157.9981682,16.2438719,34.56872752
736445.3181,32.96059569,-157.9979957,16.05917108,34.55467086
736445.3219,32.97410112,-157.9978234,15.84870342,34.53232798
736445.3257,32.98768431,-157.997903,15.82404333,34.529965
736445.3295,33.00124906,-157.998073,15.77546322,34.55042235
736445.333,33.01325437,-157.9982902,15.96342171,34.54759463
736445.3368,33.02612779,-157.9985852,16.25520328,34.60344848
736445.3406,33.03903889,-157.9989796,16.234424,34.60301233
736445.3444,33.05181656,-157.9995321,16.25666417,34.60822579
736445.3483,33.06466313,-158.0002628,16.25751217,34.21351675
736445.3521,33.07770307,-158.0005745,16.25991167,34.20549944
736445.3559,33.09086545,-158.0002705,16.24108673,34.16987059
736445.3594,33.10289118,-157.9999521,16.2065778,34.19643073
736445.3764,33.15992763,-157.9996331,15.98690837,33.83942811
736445.3938,33.21711331,-158.0000249,15.00960289,34.4100496
736445.3976,33.22968811,-157.999743,14.87110219,34.37830396
736445.4014,33.24216542,-157.999863,14.99473206,34.36063249
736445.4052,33.25458671,-158.0001052,14.98877465,34.35122596
736445.409,33.2670353,-158.0005068,15.11645563,34.42574397
736445.4128,33.27939405,-158.0007923,15.14844957,34.42452242
736445.4163,33.29073141,-158.0009167,15.2476385,34.37289461
736445.4201,33.3031884,-158.0008142,15.23321389,34.30371
736445.424,33.3157155,-158.0002859,15.18227514,34.30997738
736445.4278,33.32838609,-158.0002821,15.16034282,34.31465897
736445.4316,33.34108855,-158.0002535,15.18538473,34.37972507
736445.4354,33.353919,-158.0000895,15.15930584,34.35646779
736445.4392,33.36682327,-157.9999674,15.17871957,34.3642399
736445.4427,33.37842977,-157.9998476,15.16507522,34.27839308
736445.4597,33.43672914,-157.9999374,15.08366341,34.1683017
736445.4771,33.49667243,-157.9995502,15.29241556,33.83966583
736445.4809,33.5099598,-157.999612,15.19948015,33.56809125
736445.4847,33.52343547,-157.9998251,15.11389383,33.419233
736445.4885,33.53707599,-158.0001545,15.04348743,NaN
736445.4924,33.55089438,-158.0005889,14.97255746,33.68908925
736445.4962,33.56471496,-158.0010991,14.89601707,33.7733398
736445.4997,33.57733516,-158.0016517,14.84303263,34.21273673
736445.5035,33.59123672,-158.0022902,14.79638348,34.12277998
736445.5073,33.60515451,-158.0030258,14.7574324,34.38008339
736445.5111,33.6192194,-158.003919,14.71738048,34.37209959
736445.5149,33.63335232,-158.0048864,14.69599021,34.37029588
736445.5188,33.64753864,-158.0052264,14.69074962,34.36375666
736445.5226,33.66187815,-158.0054282,14.67845655,34.35989353
736445.526,33.67481319,-158.0055623,14.68155301,34.35442851
736445.5431,33.73815662,-158.0040937,14.65457905,34.13148367
736445.5604,33.80282107,-157.9991461,14.65213498,34.3649642
736445.5642,33.81726522,-157.9988327,14.64699062,34.35721633
736445.5681,33.83176243,-157.9988208,14.64166725,34.35169152
736445.5719,33.84630307,-157.9988997,14.64934597,34.35217679
736445.5757,33.86087889,-157.9993618,14.66872972,34.35314778
736445.5795,33.87546499,-157.9999253,14.65806892,34.3535249
736445.583,33.8887042,-158.0004482,14.66592737,34.35398931
736445.5868,33.90327582,-158.0009552,14.66510113,34.35560059
736445.5906,33.91783191,-158.0014113,14.675278,34.355596
736445.5944,33.93240209,-158.0017997,14.69457075,34.36452375
736445.5983,33.94703594,-158.002288,14.69100018,34.37338914
736445.6021,33.96162265,-158.0028997,14.70433167,34.37657361
736445.6059,33.97619329,-158.0035526,14.77299834,34.38747169
736445.6094,33.98950939,-158.0041201,14.7992458,34.39418327
736445.6264,34.04063919,-158.0033467,14.81396946,34.41412325
736445.6438,34.06143715,-158.0010154,14.85509671,34.44483749
736445.6476,34.06093203,-158.0012941,14.84971843,34.44280714
736445.6514,34.06128154,-158.0019079,14.84592487,34.44162489
736445.6552,34.06153295,-158.0020883,14.8433845,34.44010467
736445.659,34.06174598,-158.0020684,14.84059877,34.43938612
736445.6628,34.06196453,-158.0020319,14.84009074,34.43925752
736445.6663,34.06215674,-158.0021052,14.84076771,34.43923658
736445.6701,34.06229766,-158.0021501,14.8417625,34.43882417
736445.674,34.06241722,-158.0022064,14.84221937,34.43857071
736445.6778,34.06250051,-158.0022751,14.84359083,34.43915865
736445.6816,34.06259057,-158.0024418,14.84228993,34.43949993
736445.6854,34.06266375,-158.0024949,14.84469752,34.43954196
736445.6892,34.06267878,-158.0026145,14.84215429,34.43926395
