Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM
molecules1,170413_Poo_April11AqExtractsFull_1,I306.4913R3.77_CyanoAq,3.72,2866,0,3841,0.1
molecules1,170413_Poo_April11AqExtractsFull_2,I306.4913R3.77_CyanoAq,3.8,3423,0,3704,-0.1
molecules1,170413_Poo_April11AqExtractsFull_3,I306.4913R3.77_CyanoAq,3.7,559,0,1347,-10.4
molecules1,170413_Poo_April11AqExtractsHalf_1,I306.4913R3.77_CyanoAq,3.78,1883,0,3357,-0.5
molecules1,170413_Poo_April11AqExtractsHalf_2,I306.4913R3.77_CyanoAq,4.04,690,0,962,4.1
molecules1,170413_Poo_April11AqExtractsHalf_3,I306.4913R3.77_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Smp_KM1513-15m_A,I306.4913R3.77_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Smp_KM1513-15m_B,I306.4913R3.77_CyanoAq,3.76,1842,0,3857,0
molecules1,170413_Smp_KM1513-15m_C,I306.4913R3.77_CyanoAq,3.79,981,0,1793,1.1
molecules1,170413_Smp_KM1513-45m_A,I306.4913R3.77_CyanoAq,3.77,6297,0,7609,0.4
molecules1,170413_Smp_KM1513-45m_B,I306.4913R3.77_CyanoAq,3.83,3557,0,6759,-0.4
molecules1,170413_Smp_KM1513-45m_C,I306.4913R3.77_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Smp_KM1513-75m_A,I306.4913R3.77_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Smp_KM1513-75m_B,I306.4913R3.77_CyanoAq,3.89,881,0,1159,2.1
molecules1,170413_Smp_KM1513-75m_C,I306.4913R3.77_CyanoAq,3.79,182126,0,61286,0.4
molecules1,170413_Smp_KM1513-125m_A,I306.4913R3.77_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Smp_KM1513-125m_B,I306.4913R3.77_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Smp_KM1513-125m_C,I306.4913R3.77_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170425_Poo_TruePoo_Full1,I306.4913R3.77_CyanoAq,3.77,266709,0,92353,0.1
molecules1,170425_Poo_TruePoo_Full2,I306.4913R3.77_CyanoAq,3.76,244685,0,79814,0.5
molecules1,170425_Poo_TruePoo_Full3,I306.4913R3.77_CyanoAq,3.75,194327,0,67554,0
molecules1,170425_Poo_TruePoo_Full4,I306.4913R3.77_CyanoAq,3.77,159539,0,55815,-0.1
molecules1,170425_Poo_TruePoo_Half1,I306.4913R3.77_CyanoAq,3.75,217358,0,72579,-0.3
molecules1,170425_Poo_TruePoo_Half2,I306.4913R3.77_CyanoAq,3.76,189452,0,53392,-0.1
molecules1,170425_Poo_TruePoo_Half3,I306.4913R3.77_CyanoAq,3.77,114526,0,45616,-0.4
molecules1,170425_Poo_TruePoo_Half4,I306.4913R3.77_CyanoAq,3.77,114290,0,42312,0.1
molecules1,170425_Smp_S11C1_A,I306.4913R3.77_CyanoAq,3.76,246393,0,93241,-0.3
molecules1,170425_Smp_S12C1_A,I306.4913R3.77_CyanoAq,3.76,1673996,0,506953,0.1
molecules1,170425_Smp_S12C1_B,I306.4913R3.77_CyanoAq,3.78,1623300,0,417698,0.1
molecules1,170425_Smp_S13C1_A,I306.4913R3.77_CyanoAq,3.77,12608,0,9985,0.2
molecules1,170425_Smp_S13C1_B,I306.4913R3.77_CyanoAq,3.77,8316,0,8036,0.2
molecules1,170425_Smp_S14C1_A,I306.4913R3.77_CyanoAq,3.78,8610,0,6931,-0.6
molecules1,170425_Smp_S14C1_B,I306.4913R3.77_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170425_Smp_S14C1_C,I306.4913R3.77_CyanoAq,3.76,15303,0,13935,-0.1
molecules1,170425_Smp_S2C1_B,I306.4913R3.77_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170425_Smp_S2C1_C,I306.4913R3.77_CyanoAq,3.78,4358,0,7083,-1.3
molecules1,170425_Smp_S2C3_A,I306.4913R3.77_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170425_Smp_S4C1_A,I306.4913R3.77_CyanoAq,3.76,1390,0,4211,1.9
molecules1,170425_Smp_S4C1_B,I306.4913R3.77_CyanoAq,3.77,4083,0,4590,-0.2
molecules1,170425_Smp_S4C1_C,I306.4913R3.77_CyanoAq,3.77,10032,0,11405,-0.4
molecules1,170425_Smp_S4C2_A,I306.4913R3.77_CyanoAq,3.77,2925,0,3532,-0.4
molecules1,170425_Smp_S4C2_B,I306.4913R3.77_CyanoAq,3.76,1632,0,4946,-1.8
molecules1,170425_Smp_S6C1_A,I306.4913R3.77_CyanoAq,3.81,1361,0,4037,1.8
molecules1,170425_Smp_S6C1_B,I306.4913R3.77_CyanoAq,3.76,192315,0,57703,-0.3
molecules1,170425_Smp_S6C1_C,I306.4913R3.77_CyanoAq,3.77,38379,0,16047,-0.1
molecules1,170425_Smp_S6C2_A,I306.4913R3.77_CyanoAq,3.76,31001,0,17675,-1
molecules1,170425_Smp_S6C2_B,I306.4913R3.77_CyanoAq,3.8,7906,0,13817,-0.2
molecules1,170425_Smp_S8C1_A,I306.4913R3.77_CyanoAq,3.76,308850,0,87690,-0.1
molecules1,170425_Smp_S9C1_A,I306.4913R3.77_CyanoAq,3.78,184180,0,52892,-0.3
molecules1,170425_Smp_S9C1_B,I306.4913R3.77_CyanoAq,3.76,157039,0,67438,0
molecules1,170425_Smp_S9C2_A,I306.4913R3.77_CyanoAq,3.77,390330,0,111810,-0.2
molecules1,170425_Smp_S9C2_B,I306.4913R3.77_CyanoAq,3.78,144397,0,45208,0.3
molecules1,170425_Smp_U3_A,I306.4913R3.77_CyanoAq,3.77,527037,0,165016,0
molecules1,170425_Smp_U3_B,I306.4913R3.77_CyanoAq,3.77,493884,0,139130,0
molecules1,170425_Smp_U4_A,I306.4913R3.77_CyanoAq,3.76,381230,0,110932,-0.8
molecules1,170425_Smp_U4_B,I306.4913R3.77_CyanoAq,3.77,109267,0,35007,-0.4
molecules1,170425_Smp_U6_A,I306.4913R3.77_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170425_Smp_U6_B,I306.4913R3.77_CyanoAq,3.76,1166709,0,316352,0.2
molecules1,170425_Smp_U7_A,I306.4913R3.77_CyanoAq,3.77,2701052,0,831650,0.2
molecules1,170425_Smp_U7_B,I306.4913R3.77_CyanoAq,3.76,128049,0,34112,0.3
molecules1,170425_Smp_U8_A,I306.4913R3.77_CyanoAq,3.78,816660,0,211779,0.1
molecules1,170425_Smp_U8_B,I306.4913R3.77_CyanoAq,3.77,909532,0,295698,0.1
molecules1,170425_Smp_U9_A,I306.4913R3.77_CyanoAq,3.77,860508,0,251455,0.2
molecules1,170425_Smp_U9_B,I306.4913R3.77_CyanoAq,3.76,274397,0,78151,-0.5
molecules1,180716_Poo_TruePoo10_Full1,I306.4913R3.77_CyanoAq,3.88,39059,0,12795,-0.3
molecules1,180716_Poo_TruePoo10_Full2,I306.4913R3.77_CyanoAq,3.85,114738,0,17936,0.6
molecules1,180716_Poo_TruePoo10_Full3,I306.4913R3.77_CyanoAq,3.85,116423,0,18036,-0.1
molecules1,180716_Poo_TruePoo10_Half1,I306.4913R3.77_CyanoAq,3.9,12782,0,7418,-1.4
molecules1,180716_Poo_TruePoo10_Half2,I306.4913R3.77_CyanoAq,3.92,27794,0,8975,0.6
molecules1,180716_Poo_TruePoo10_Half3,I306.4913R3.77_CyanoAq,3.86,15232,0,8934,-0.5
molecules1,180716_Smp_S7E41D30_1,I306.4913R3.77_CyanoAq,3.86,1061291,0,189512,0
molecules1,180716_Smp_S7E41D40_1,I306.4913R3.77_CyanoAq,3.85,39023,0,10853,-0.3
molecules1,180716_Smp_S7E41D60_1,I306.4913R3.77_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Smp_S7E41D80_1,I306.4913R3.77_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Smp_S7E41D100_1,I306.4913R3.77_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Smp_S7E41D120_1,I306.4913R3.77_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Smp_S7E41D140_1,I306.4913R3.77_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Smp_S7E41D160_1,I306.4913R3.77_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Smp_S7E41D180_1,I306.4913R3.77_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Smp_S7E41D250_1,I306.4913R3.77_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Std_250nMStdsInH2O_3,I306.4913R3.77_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Std_250nMStdsInMatrix_3,I306.4913R3.77_CyanoAq,4.05,705842,0,63591,-0.2
molecules1,170413_Std_250nMStdsInH2O_1,I306.4913R3.77_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170425_Std_250nMStdsInH2O_1,I306.4913R3.77_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170425_Std_250nMStdsInH2O_2,I306.4913R3.77_CyanoAq,4.49,778,0,1398,8.5
molecules1,180716_Blk_Blk0p2_1,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Blk_Blk0p2_2,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Blk_BlkMQ_2,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Blk_BlkMQBlk_1,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Blk_BlkMQBlk_3,I381.1828R4.47_CyanoAq,4.42,2443,0,2063,-3.9
molecules1,180716_Blk_FilterBlk_1,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Blk_FilterBlk_A,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Blk_FilterBlk_B,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170425_Blk_FilterBlk_A,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170425_Blk_FilterBlk_B,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Poo_April11AqExtractsFull_1,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Poo_April11AqExtractsFull_2,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Poo_April11AqExtractsFull_3,I381.1828R4.47_CyanoAq,4.46,4638,0,4272,-0.7
molecules1,170413_Poo_April11AqExtractsHalf_1,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Poo_April11AqExtractsHalf_2,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Poo_April11AqExtractsHalf_3,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Smp_KM1513-15m_A,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Smp_KM1513-15m_B,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Smp_KM1513-15m_C,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Smp_KM1513-45m_A,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Smp_KM1513-45m_B,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Smp_KM1513-45m_C,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Smp_KM1513-75m_A,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Smp_KM1513-75m_B,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Smp_KM1513-75m_C,I381.1828R4.47_CyanoAq,4.47,186105,0,80358,0.6
molecules1,170413_Smp_KM1513-125m_A,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Smp_KM1513-125m_B,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Smp_KM1513-125m_C,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170425_Poo_TruePoo_Full1,I381.1828R4.47_CyanoAq,4.47,337835,0,143630,-0.1
molecules1,170425_Poo_TruePoo_Full2,I381.1828R4.47_CyanoAq,4.46,307195,0,145435,0.1
molecules1,170425_Poo_TruePoo_Full3,I381.1828R4.47_CyanoAq,4.46,210180,0,91287,0.3
molecules1,170425_Poo_TruePoo_Full4,I381.1828R4.47_CyanoAq,4.45,220842,0,89097,-0.1
molecules1,170425_Poo_TruePoo_Half1,I381.1828R4.47_CyanoAq,4.47,231643,0,104821,-0.4
molecules1,170425_Poo_TruePoo_Half2,I381.1828R4.47_CyanoAq,4.46,215146,0,101467,0
molecules1,170425_Poo_TruePoo_Half3,I381.1828R4.47_CyanoAq,4.47,144412,0,73018,-0.1
molecules1,170425_Poo_TruePoo_Half4,I381.1828R4.47_CyanoAq,4.46,134424,0,70115,-0.1
molecules1,170425_Smp_S11C1_A,I381.1828R4.47_CyanoAq,4.46,122034,0,58656,-0.2
molecules1,170425_Smp_S12C1_A,I381.1828R4.47_CyanoAq,4.46,1238172,0,551901,0.1
molecules1,170425_Smp_S12C1_B,I381.1828R4.47_CyanoAq,4.47,549422,0,265255,0.2
molecules1,170425_Smp_S13C1_A,I381.1828R4.47_CyanoAq,4.46,20862,0,14579,-0.4
molecules1,170425_Smp_S13C1_B,I381.1828R4.47_CyanoAq,4.46,35943,0,30466,0.1
molecules1,170425_Smp_S14C1_A,I381.1828R4.47_CyanoAq,4.47,4659,0,6461,-0.4
molecules1,170425_Smp_S14C1_B,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170425_Smp_S14C1_C,I381.1828R4.47_CyanoAq,4.45,21450,0,16268,-0.6
molecules1,170425_Smp_S2C1_B,I381.1828R4.47_CyanoAq,4.45,20873,0,18091,-0.2
molecules1,170425_Smp_S2C1_C,I381.1828R4.47_CyanoAq,4.48,2246,0,6724,1
molecules1,170425_Smp_S2C3_A,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170425_Smp_S4C1_A,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170425_Smp_S4C1_B,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170425_Smp_S4C1_C,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170425_Smp_S4C2_A,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170425_Smp_S4C2_B,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170425_Smp_S6C1_A,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170425_Smp_S6C1_B,I381.1828R4.47_CyanoAq,4.46,161202,0,66888,0
molecules1,170425_Smp_S6C1_C,I381.1828R4.47_CyanoAq,4.45,20704,0,14185,-0.3
molecules1,170425_Smp_S6C2_A,I381.1828R4.47_CyanoAq,4.45,138933,0,72890,-0.4
molecules1,170425_Smp_S6C2_B,I381.1828R4.47_CyanoAq,4.47,11218,0,7775,-0.7
molecules1,170425_Smp_S8C1_A,I381.1828R4.47_CyanoAq,4.47,658449,0,289373,-0.3
molecules1,170425_Smp_S9C1_A,I381.1828R4.47_CyanoAq,4.47,852590,0,350622,-0.2
molecules1,170425_Smp_S9C1_B,I381.1828R4.47_CyanoAq,4.47,60376,0,35441,-0.1
molecules1,170425_Smp_S9C2_A,I381.1828R4.47_CyanoAq,4.47,671853,0,269659,-0.1
molecules1,170425_Smp_S9C2_B,I381.1828R4.47_CyanoAq,4.47,241455,0,101263,0.2
molecules1,170425_Smp_U3_A,I381.1828R4.47_CyanoAq,4.46,572559,0,221638,-0.3
molecules1,170425_Smp_U3_B,I381.1828R4.47_CyanoAq,4.47,416906,0,164860,0
molecules1,170425_Smp_U4_A,I381.1828R4.47_CyanoAq,4.47,385995,0,168883,-0.4
molecules1,170425_Smp_U4_B,I381.1828R4.47_CyanoAq,4.47,73581,0,31235,0.1
molecules1,170425_Smp_U6_A,I381.1828R4.47_CyanoAq,4.47,454890,0,197601,-0.5
molecules1,170425_Smp_U6_B,I381.1828R4.47_CyanoAq,4.46,897714,0,422781,0.6
molecules1,170425_Smp_U7_A,I381.1828R4.47_CyanoAq,4.46,3299023,37199,1421594,0
molecules1,170425_Smp_U7_B,I381.1828R4.47_CyanoAq,4.46,286575,0,145461,0.8
molecules1,170425_Smp_U8_A,I381.1828R4.47_CyanoAq,4.46,876220,0,388427,0.2
molecules1,170425_Smp_U8_B,I381.1828R4.47_CyanoAq,4.47,324782,0,133551,0.4
molecules1,170425_Smp_U9_A,I381.1828R4.47_CyanoAq,4.45,276668,0,104300,-0.1
molecules1,170425_Smp_U9_B,I381.1828R4.47_CyanoAq,4.46,16516,0,21218,0.1
molecules1,180716_Poo_TruePoo10_Full1,I381.1828R4.47_CyanoAq,4.51,472203,0,203464,-0.6
molecules1,180716_Poo_TruePoo10_Full2,I381.1828R4.47_CyanoAq,4.51,518436,0,220923,0.5
molecules1,180716_Poo_TruePoo10_Full3,I381.1828R4.47_CyanoAq,4.51,580103,0,241537,-0.4
molecules1,180716_Poo_TruePoo10_Half1,I381.1828R4.47_CyanoAq,4.52,214639,0,77795,-1
molecules1,180716_Poo_TruePoo10_Half2,I381.1828R4.47_CyanoAq,4.51,258232,0,106809,0.4
molecules1,180716_Poo_TruePoo10_Half3,I381.1828R4.47_CyanoAq,4.51,265160,0,96179,-0.1
molecules1,180716_Smp_S7E41D30_1,I381.1828R4.47_CyanoAq,4.51,4475829,23169,1857617,-0.2
molecules1,180716_Smp_S7E41D40_1,I381.1828R4.47_CyanoAq,4.51,1193232,0,494354,-0.4
molecules1,180716_Smp_S7E41D60_1,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Smp_S7E41D80_1,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Smp_S7E41D100_1,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Smp_S7E41D120_1,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Smp_S7E41D140_1,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Smp_S7E41D160_1,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Smp_S7E41D180_1,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Smp_S7E41D250_1,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Std_250nMStdsInH2O_3,I381.1828R4.47_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Std_250nMStdsInMatrix_3,I381.1828R4.47_CyanoAq,4.51,558084,0,228917,-0.3
molecules1,170413_Std_250nMStdsInH2O_1,I381.1828R4.47_CyanoAq,0.07,18416,0,31615,-4.4
molecules1,170425_Std_250nMStdsInH2O_1,I381.1828R4.47_CyanoAq,4.41,1714,0,5305,-10.9
molecules1,170425_Std_250nMStdsInH2O_2,I381.1828R4.47_CyanoAq,8.02,1426,0,2675,4.9
molecules1,180716_Blk_Blk0p2_1,I175.0789R1_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Blk_Blk0p2_2,I175.0789R1_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Blk_BlkMQ_2,I175.0789R1_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Blk_BlkMQBlk_1,I175.0789R1_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Blk_BlkMQBlk_3,I175.0789R1_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,180716_Blk_FilterBlk_1,I175.0789R1_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Blk_FilterBlk_A,I175.0789R1_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Blk_FilterBlk_B,I175.0789R1_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170425_Blk_FilterBlk_A,I175.0789R1_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170425_Blk_FilterBlk_B,I175.0789R1_CyanoAq,#N/A,#N/A,#N/A,#N/A,#N/A
molecules1,170413_Poo_April11AqExtractsFull_1,I175.0789R1_CyanoAq,1.03,406900,0,233809,0.1
molecules1,170413_Poo_April11AqExtractsFull_2,I175.0789R1_CyanoAq,1.03,409019,0,218799,0.8
molecules1,170413_Poo_April11AqExtractsFull_3,I175.0789R1_CyanoAq,1.03,272068,0,146114,0.1
molecules1,170413_Poo_April11AqExtractsHalf_1,I175.0789R1_CyanoAq,1.03,246777,0,146732,0.2
molecules1,170413_Poo_April11AqExtractsHalf_2,I175.0789R1_CyanoAq,1.03,175017,0,94203,0.3
molecules1,170413_Poo_April11AqExtractsHalf_3,I175.0789R1_CyanoAq,1.02,107245,0,60396,0.4
molecules1,170413_Smp_KM1513-15m_A,I175.0789R1_CyanoAq,1.03,596793,0,348977,-0.2
molecules1,170413_Smp_KM1513-15m_B,I175.0789R1_CyanoAq,1.03,1119978,0,604123,0.1
molecules1,170413_Smp_KM1513-15m_C,I175.0789R1_CyanoAq,1.03,1000603,0,528451,0.4
molecules1,170413_Smp_KM1513-45m_A,I175.0789R1_CyanoAq,1.03,352214,0,208292,0.3
molecules1,170413_Smp_KM1513-45m_B,I175.0789R1_CyanoAq,1.03,355117,0,193001,0.4
molecules1,170413_Smp_KM1513-45m_C,I175.0789R1_CyanoAq,1.03,379322,0,192702,0.2
molecules1,170413_Smp_KM1513-75m_A,I175.0789R1_CyanoAq,1.03,217893,0,126395,-0.4
molecules1,170413_Smp_KM1513-75m_B,I175.0789R1_CyanoAq,1.03,376338,0,215069,0.3
molecules1,170413_Smp_KM1513-75m_C,I175.0789R1_CyanoAq,1.03,503582,0,271762,0.2
molecules1,170413_Smp_KM1513-125m_A,I175.0789R1_CyanoAq,1.03,47505,0,34279,0.2
molecules1,170413_Smp_KM1513-125m_B,I175.0789R1_CyanoAq,1.03,49064,0,32131,0.6
molecules1,170413_Smp_KM1513-125m_C,I175.0789R1_CyanoAq,1.03,30301,0,19678,0.3
molecules1,170425_Poo_TruePoo_Full1,I175.0789R1_CyanoAq,1,300400,0,143329,-0.5
molecules1,170425_Poo_TruePoo_Full2,I175.0789R1_CyanoAq,0.99,222142,0,114083,-0.2
molecules1,170425_Poo_TruePoo_Full3,I175.0789R1_CyanoAq,1,175709,0,90448,-0.3
molecules1,170425_Poo_TruePoo_Full4,I175.0789R1_CyanoAq,1,165546,0,83049,0.1
molecules1,170425_Poo_TruePoo_Half1,I175.0789R1_CyanoAq,1,161340,0,90375,-0.2
molecules1,170425_Poo_TruePoo_Half2,I175.0789R1_CyanoAq,1.01,155312,0,88862,0
molecules1,170425_Poo_TruePoo_Half3,I175.0789R1_CyanoAq,1,134441,0,73855,-0.3
molecules1,170425_Poo_TruePoo_Half4,I175.0789R1_CyanoAq,1,94046,0,52010,0.2
molecules1,170425_Smp_S11C1_A,I175.0789R1_CyanoAq,1,121986,0,65947,-0.5
molecules1,170425_Smp_S12C1_A,I175.0789R1_CyanoAq,1,133819,0,75284,0.2
molecules1,170425_Smp_S12C1_B,I175.0789R1_CyanoAq,1,330282,0,192896,-0.2
molecules1,170425_Smp_S13C1_A,I175.0789R1_CyanoAq,1,309762,0,154404,-0.2
molecules1,170425_Smp_S13C1_B,I175.0789R1_CyanoAq,1,504521,0,272247,-0.2
molecules1,170425_Smp_S14C1_A,I175.0789R1_CyanoAq,1,526830,0,278887,-0.4
molecules1,170425_Smp_S14C1_B,I175.0789R1_CyanoAq,1,717766,0,381057,-0.1
molecules1,170425_Smp_S14C1_C,I175.0789R1_CyanoAq,1,309243,0,160369,-0.5
molecules1,170425_Smp_S2C1_B,I175.0789R1_CyanoAq,1,260679,0,144473,-0.3
molecules1,170425_Smp_S2C1_C,I175.0789R1_CyanoAq,1,357230,0,171458,0.1
molecules1,170425_Smp_S2C3_A,I175.0789R1_CyanoAq,1,45427,0,27010,-0.4
molecules1,170425_Smp_S4C1_A,I175.0789R1_CyanoAq,1,800538,0,449654,0
molecules1,170425_Smp_S4C1_B,I175.0789R1_CyanoAq,1.01,913671,0,416435,-0.6
molecules1,170425_Smp_S4C1_C,I175.0789R1_CyanoAq,1,638874,0,330777,0.1
molecules1,170425_Smp_S4C2_A,I175.0789R1_CyanoAq,1,415697,0,216115,0.2
molecules1,170425_Smp_S4C2_B,I175.0789R1_CyanoAq,1,1382653,0,721680,-0.4
molecules1,170425_Smp_S6C1_A,I175.0789R1_CyanoAq,1,149765,0,84955,-0.1
molecules1,170425_Smp_S6C1_B,I175.0789R1_CyanoAq,1,158639,0,93090,-0.2
molecules1,170425_Smp_S6C1_C,I175.0789R1_CyanoAq,1,86709,0,42790,-0.2
molecules1,170425_Smp_S6C2_A,I175.0789R1_CyanoAq,1,318063,0,156945,-0.4
molecules1,170425_Smp_S6C2_B,I175.0789R1_CyanoAq,1,528674,0,309915,-0.1
molecules1,170425_Smp_S8C1_A,I175.0789R1_CyanoAq,1,194983,0,127377,-0.2
molecules1,170425_Smp_S9C1_A,I175.0789R1_CyanoAq,1.01,93988,0,69010,0.1
molecules1,170425_Smp_S9C1_B,I175.0789R1_CyanoAq,1.01,285449,0,145887,-0.4
molecules1,170425_Smp_S9C2_A,I175.0789R1_CyanoAq,1,290998,0,148841,-0.1
molecules1,170425_Smp_S9C2_B,I175.0789R1_CyanoAq,1,77916,0,48786,0.5
molecules1,170425_Smp_U3_A,I175.0789R1_CyanoAq,0.99,535383,0,252680,-0.1
molecules1,170425_Smp_U3_B,I175.0789R1_CyanoAq,1,420356,0,220827,-0.2
molecules1,170425_Smp_U4_A,I175.0789R1_CyanoAq,1,175657,0,98592,-0.7
molecules1,170425_Smp_U4_B,I175.0789R1_CyanoAq,0.99,234666,0,119183,0.1
molecules1,170425_Smp_U6_A,I175.0789R1_CyanoAq,0.99,73078,0,46042,0
molecules1,170425_Smp_U6_B,I175.0789R1_CyanoAq,1.01,304886,0,162711,0.2
molecules1,170425_Smp_U7_A,I175.0789R1_CyanoAq,1,149680,0,92122,0.1
molecules1,170425_Smp_U7_B,I175.0789R1_CyanoAq,1,41082,0,26651,-0.1
