"#Sample 170410_Smp_KM1513-15m_C, mz 138.0549 extracted",,
RT,intensity,Column
1.184351087,39185.22266,RP
1.191051126,46124.54688,RP
1.197751045,43266.46094,RP
1.204451084,44729.9375,RP
1.211151123,45208.17188,RP
1.217851043,40007.54297,RP
1.224551082,40745.51172,RP
1.231251121,37553.09375,RP
1.237951159,40392.625,RP
1.244651079,37953.02734,RP
1.251351118,36880.80859,RP
1.258051157,37035.63672,RP
1.264751077,41503.85156,RP
1.271451116,41516.125,RP
1.278151155,35074.34375,RP
1.284851074,35304.8125,RP
1.291551113,35380.46484,RP
1.298251152,29041.66602,RP
1.304951072,24334.53906,RP
1.311651111,30140.60742,RP
1.31835115,31661.66406,RP
1.325051069,35281.28906,RP
1.331751108,29474.44922,RP
1.338451147,27499.58789,RP
1.345151067,28911.00195,RP
1.351851106,29106.87109,RP
1.358551145,26892.06836,RP
1.365251064,25780,RP
1.371951103,27047.53516,RP
1.378651142,27628.14844,RP
1.385351062,25760.33203,RP
1.392051101,26207.89453,RP
1.39875114,26538.41406,RP
1.405451059,27232.89844,RP
1.412151098,27746.8418,RP
1.418851137,28696.80078,RP
1.425551057,30660.98438,RP
1.432251096,30865.85938,RP
1.438951135,30354.62695,RP
1.445651054,29570.91602,RP
1.452351093,26867.10352,RP
1.459051132,25344.45703,RP
1.465751052,27518.66016,RP
1.472451091,25130.49414,RP
1.47915113,26827.36133,RP
1.485851049,25386.86328,RP
1.492551088,24288.06836,RP
1.499251127,25668.67773,RP
1.505951047,25778.97266,RP
1.512651086,23400.01172,RP
1.519351125,19072.0957,RP
1.526051044,25227.125,RP
1.532751083,24134.41016,RP
1.539451122,22228.40625,RP
1.546151042,20237.31445,RP
1.552851081,21677.87891,RP
1.55955112,22851.88672,RP
1.566251159,16254.18652,RP
1.572951078,20789.43164,RP
1.579651117,25692.30859,RP
1.586351156,21496.70703,RP
1.593051076,22316.61133,RP
1.599751115,20452.08789,RP
1.606451154,8094.963379,RP
1.613151073,14986.11426,RP
1.619851112,23069.61328,RP
1.626551151,23241.25,RP
1.633251071,20103.17578,RP
1.63995111,19508.56055,RP
1.646651149,27473.42773,RP
1.653351068,24929.21094,RP
1.660051107,21402.16602,RP
1.666751146,19809.72461,RP
1.673451066,18276.7168,RP
1.680151105,15872.45801,RP
1.686851144,18690.49219,RP
1.693551064,24077.64844,RP
1.700251102,22354.25391,RP
1.706951141,20583.41406,RP
1.713651061,20940.07227,RP
1.7203511,18468.67578,RP
1.727051139,17812.72461,RP
1.733751059,22300.75,RP
1.740451097,28006.01172,RP
1.747151136,23333.93359,RP
1.753851056,19075.14844,RP
1.760551095,22254.33398,RP
1.767251134,19212.90234,RP
1.773951054,19608.34766,RP
1.780651093,21655.59375,RP
1.787351131,19300.16797,RP
1.794051051,14411.29492,RP
1.80075109,16078.91211,RP
1.807451129,17970.49609,RP
1.814151049,22066.70117,RP
1.820851088,24389.94141,RP
1.827551126,21074.57227,RP
1.834251046,21571.55078,RP
1.840951085,15816.98828,RP
1.847651124,17496.55273,RP
1.854351044,19743.09961,RP
1.861051083,19336.16602,RP
1.867751122,18646.27148,RP
1.874451041,20746.48242,RP
1.88115108,18426.77734,RP
1.887851119,14754.02637,RP
1.894551158,19415.92188,RP
1.901251078,23356.08203,RP
1.907951117,21514.31055,RP
1.914651155,20109.43945,RP
1.921351075,21263.68555,RP
1.928051114,20454.57227,RP
1.934751153,19475.35938,RP
1.941451073,20005.41211,RP
1.948151112,20000.29688,RP
1.954851151,17103.36523,RP
1.96155107,18390.46289,RP
1.968251109,16510.31055,RP
1.974951148,15957.71875,RP
1.981651068,18623.58008,RP
1.988351107,16090.82422,RP
1.995051146,19411.44531,RP
2.001751184,17623.98633,RP
2.008450985,16104.60645,RP
2.015151024,17041.27734,RP
2.021851063,18183.0625,RP
2.028551102,17228.56641,RP
2.035251141,19372.38867,RP
2.04195118,20369.35742,RP
2.048651218,18245.84375,RP
2.055351019,16329.44922,RP
2.062051058,19928.70898,RP
2.068751097,22554.04102,RP
2.075451136,18875.95117,RP
2.082151175,19666.50195,RP
2.088851213,20100.54297,RP
2.095551014,20335.45898,RP
2.102251053,19872.2168,RP
2.108951092,14808.30664,RP
2.115651131,14961.61035,RP
2.12235117,18845.85156,RP
2.129051208,16924.48633,RP
2.135751009,19295.75391,RP
2.142451048,19409.7168,RP
2.149151087,16410.01758,RP
2.155851126,14928.48828,RP
2.162551165,18577.71289,RP
2.169251204,18272.96875,RP
2.175951004,21092.10742,RP
2.182651043,23039.57422,RP
2.189351082,19535.92578,RP
2.196051121,17217.41211,RP
2.20275116,16548.36914,RP
2.209451199,22241.00195,RP
2.216150999,20437.0293,RP
2.222851038,17440.26563,RP
2.229551077,16729.59961,RP
2.236251116,15522.18848,RP
2.242951155,18561.76758,RP
2.249651194,21019.29297,RP
2.256350994,23027.43945,RP
2.263051033,21317.92383,RP
2.269751072,17116.29492,RP
2.276451111,19214.75586,RP
2.28315115,18899.55469,RP
2.289851189,15096.81738,RP
2.296550989,16523.85352,RP
2.303251028,22026.42188,RP
2.309951067,17138.92578,RP
2.316651106,14677.48535,RP
2.323351145,25249.42188,RP
2.330051184,28754.21484,RP
2.336750984,20073.25195,RP
2.343451023,20874.42578,RP
2.350151062,18814.71875,RP
2.356851101,15953.85645,RP
2.36355114,14511.75586,RP
2.370251179,20818.26758,RP
2.376951218,20838.99609,RP
2.383651018,18370.2793,RP
2.390351057,17979.75977,RP
2.397051096,18651.40039,RP
2.403751135,20849.49805,RP
2.410451174,22326.08789,RP
2.417151213,19596.00391,RP
2.423851013,17686.01172,RP
2.430551052,16479.47656,RP
2.437251091,14465.38086,RP
2.44395113,26674.21875,RP
2.450651169,16963.02539,RP
2.457351208,35933.04688,RP
2.464051008,26798.14063,RP
2.470751047,17339.26563,RP
2.477451086,14944.77539,RP
2.484151125,16744.03711,RP
2.490851164,16218.56152,RP
2.497551203,12721.9707,RP
2.504251003,17772.46484,RP
2.510951042,12673.91406,RP
2.517651081,18609.67188,RP
2.52435112,22849.35352,RP
2.531051159,14536.68359,RP
2.537751198,15362.05859,RP
2.544450998,15179.29883,RP
2.551151037,14977.72656,RP
2.557851076,22595.98047,RP
2.564551115,16724.7168,RP
2.571251154,16876.87695,RP
2.577951193,16629.28906,RP
2.584650993,16598.09375,RP
2.591351032,17868.43359,RP
2.598051071,18304.33203,RP
2.60475111,14713.55273,RP
2.611451149,19661.31055,RP
2.618151188,21264.26953,RP
2.624850988,16850.13867,RP
2.631551027,11715.90527,RP
2.638251066,10439.33789,RP
2.644951105,10252.18652,RP
2.651651144,13726.44824,RP
2.658351183,13214.14941,RP
2.665050983,14600.51855,RP
2.671751022,16858.88672,RP
2.678451061,15525.27441,RP
2.6851511,11950.01367,RP
2.691851139,14999.89648,RP
2.698551178,12038.0791,RP
2.705251217,9670.455078,RP
2.711951017,11890.27246,RP
2.718651056,12803.88281,RP
2.725351095,13120.99121,RP
2.732051134,20101.87891,RP
2.738751173,13699.22852,RP
2.745451212,16837.6543,RP
2.752151012,15456.85645,RP
2.758851051,13147.7334,RP
2.76555109,12186.5459,RP
2.772251129,14121.59961,RP
2.778951168,10919.79004,RP
2.785651207,12855.45898,RP
2.792351007,16751.26367,RP
2.799051046,11466.08594,RP
2.805751085,10335.16602,RP
2.812451124,8671.142578,RP
2.819151163,14368.96387,RP
2.825851202,17376.03906,RP
2.832551003,11793.07617,RP
2.839251041,13044.66016,RP
2.84595108,13651.66504,RP
2.852651119,14839.16504,RP
2.859351158,16125.73438,RP
2.866051197,13797.65625,RP
2.872750998,11320.43066,RP
2.879451036,10307.45117,RP
2.886151075,16855.60352,RP
2.892851114,13131.88281,RP
2.899551153,14849.87207,RP
2.906251192,17021.26367,RP
2.912950993,13695.6582,RP
2.919651031,11502.17578,RP
2.92635107,13347.88477,RP
2.933051109,13427.19531,RP
2.939751148,13066.4209,RP
2.946451187,10505.75391,RP
2.953150988,9515.204102,RP
2.959851027,11910.11816,RP
2.966551065,13235.77246,RP
2.973251104,13647.51465,RP
2.979951143,13177.74805,RP
2.986651182,13866.19727,RP
2.993350983,9221.023438,RP
3.000051022,5723.123047,RP
3.00675106,14189.03418,RP
3.013451099,14559.40137,RP
3.020151138,12421.99805,RP
3.026851177,14304.75,RP
3.033551216,10803.08789,RP
3.040251017,15027.94531,RP
3.046951056,10435.35938,RP
3.053651094,14535.48926,RP
3.060351133,13818.23828,RP
3.067051172,13548.41699,RP
3.073751211,15360.84668,RP
3.080451012,13665.63086,RP
3.087151051,13761.5791,RP
3.093851089,17394.27734,RP
3.100551128,13240.78711,RP
3.107251167,9106.175781,RP
3.113951206,11222.23438,RP
3.120651007,13582.33105,RP
3.127351046,15442.57031,RP
3.134051085,14476.74609,RP
3.140751123,14009.4082,RP
3.147451162,11746.41699,RP
3.154151201,10046.12305,RP
3.160851002,16425.2832,RP
3.167551041,14489.40234,RP
3.17425108,11536.88867,RP
3.180951118,8280.168945,RP
3.187651157,12700.42578,RP
3.194351196,16093.17383,RP
3.201050997,12635.56641,RP
3.207751036,7140.08252,RP
3.214451075,10048.89063,RP
3.221151114,14474.51465,RP
3.227851152,11248.77734,RP
3.234551191,12175.31445,RP
3.241250992,10170.19531,RP
3.247951031,9478.233398,RP
3.25465107,9528.817383,RP
3.261351109,12927.05273,RP
3.268051147,11300.03223,RP
3.274751186,12821.9541,RP
3.281450987,16228.95898,RP
3.288151026,14871.36816,RP
3.294851065,13754.40039,RP
3.301551104,13533.81543,RP
3.308251143,17523.88086,RP
3.314951181,16991.7168,RP
3.321650982,18593.83398,RP
3.328351021,29228.30664,RP
3.33505106,15382.48828,RP
3.341751099,13513.55566,RP
3.348451138,10174.51465,RP
3.355151176,14458.29297,RP
3.361851215,17300.58789,RP
3.368551016,11255.71973,RP
3.375251055,14992.49707,RP
3.381951094,14420.34082,RP
3.388651133,13300.43945,RP
3.395351171,13600.21875,RP
3.40205121,16193.2998,RP
3.408751011,15885.2041,RP
3.41545105,14108.71484,RP
3.422151089,13976.53223,RP
3.428851128,11863.41992,RP
3.435551167,14791.11816,RP
3.442251205,14231.60645,RP
3.448951006,14096.15527,RP
3.455651045,13320.44531,RP
3.462351084,12882.38672,RP
3.469051123,14954.30957,RP
3.475751162,14251.31445,RP
3.4824512,14166.83301,RP
3.489151001,15554.33887,RP
3.49585104,15650.14551,RP
3.502551079,28813.77148,RP
3.509251118,26134.57227,RP
3.515951157,19669.38672,RP
3.522651196,18924.04492,RP
3.529350996,13617.14941,RP
3.536051035,12842.67676,RP
3.542751074,12224.3252,RP
3.549451113,12318.57129,RP
3.556151152,12094.54395,RP
3.562851191,11358.32813,RP
3.569550991,11738.97168,RP
3.57625103,12238.47656,RP
3.582951069,13313.31445,RP
3.589651108,11752.9082,RP
3.596351147,14701.49805,RP
3.603051186,11806.62988,RP
3.609750986,9429.163086,RP
3.616451025,13172.88184,RP
3.623151064,13113.9873,RP
3.629851103,12273.59082,RP
3.636551142,9874.020508,RP
3.643251181,7416.231934,RP
3.649950981,8722.463867,RP
3.65665102,10080.91895,RP
3.663351059,16218.86914,RP
3.670051098,18608.62695,RP
3.676751137,9347.061523,RP
3.683451176,10883.54004,RP
3.690151215,12750.50879,RP
3.696851015,12803.96777,RP
3.703551054,11079.44336,RP
3.710251093,8680.53125,RP
3.716951132,8693.976563,RP
3.723651171,10151.73828,RP
3.73035121,8478.325195,RP
3.73705101,13739.57715,RP
3.743751049,15323.45996,RP
3.750451088,10242.84961,RP
3.757151127,10271.66602,RP
3.763851166,10438.21484,RP
3.770551205,12584.38086,RP
3.777251005,41347.94922,RP
3.783951044,53898.55469,RP
3.790651083,18653.36719,RP
3.797351122,12966.97266,RP
3.804051161,13246.93164,RP
3.8107512,13542.85938,RP
3.817451,10308.04492,RP
3.824151039,11107.88477,RP
3.830851078,12497.4873,RP
3.837551117,7415.577148,RP
3.844251156,13237.79004,RP
3.850951195,11558.03906,RP
3.857650995,9919.949219,RP
3.864351034,10476.61719,RP
3.871051073,10864.60156,RP
3.877751112,10364.74121,RP
3.884451151,11013.29395,RP
3.89115119,10270.68066,RP
3.89785099,8408.395508,RP
3.904551029,9498.767578,RP
3.911251068,9556.982422,RP
3.917951107,10544.81445,RP
3.924651146,11260.40625,RP
3.931351185,8448.299805,RP
3.938050985,11040.09961,RP
3.944751024,6662.466797,RP
3.951451063,10795.03418,RP
3.958151102,15295.79297,RP
3.964851141,15083.08496,RP
3.97155118,12625.37988,RP
3.978251219,13320.84961,RP
3.984951019,12727.88574,RP
3.991651058,11818.45117,RP
3.998351097,10207.07227,RP
4.005051136,14041.93945,RP
4.011751175,12152.01074,RP
4.018451214,10325.92383,RP
4.025151253,9900.707031,RP
4.031851292,10195.54492,RP
4.038551331,12662.86426,RP
4.045250893,7339.386719,RP
4.051950932,9837.086914,RP
4.05865097,12421.62109,RP
4.065351009,12093.83008,RP
4.072051048,10557.2627,RP
4.078751087,14333.26465,RP
4.085451126,14664.79102,RP
4.092151165,12590.9873,RP
4.098851204,11447.21484,RP
4.105551243,10975.08594,RP
4.112251282,11647.73047,RP
4.118951321,10894.74121,RP
4.125650883,14436.93848,RP
4.132350922,27991.25195,RP
4.139050961,11592.84961,RP
4.145750999,11201.91309,RP
4.152451038,12111.08008,RP
4.159151077,10933.30859,RP
4.165851116,13758.74316,RP
4.172551155,15531.64648,RP
4.179251194,16393.07227,RP
4.185951233,14868.97559,RP
4.192651272,3155.361572,RP
4.199351311,10988.8916,RP
4.206050873,7852.148438,RP
4.212750912,6597.202148,RP
4.219450951,8374.005859,RP
4.22615099,9615.498047,RP
4.232851028,11385.8252,RP
4.239551067,10568.24805,RP
4.246251106,10122.81836,RP
4.252951145,13509.98145,RP
4.259651184,11852.4375,RP
4.266351223,13978.99316,RP
4.273051262,11477.77148,RP
4.279751301,10177.91797,RP
4.286450863,10069.22656,RP
4.293150902,11328.88867,RP
4.299850941,10008.52832,RP
4.30655098,10407.08789,RP
4.313251019,11579.59766,RP
4.319951057,15300.31836,RP
4.326651096,11467.87793,RP
4.333351135,14413.79004,RP
4.340051174,7443.714844,RP
4.346751213,10134.47852,RP
4.353451252,12528.08398,RP
4.360151291,12090.34668,RP
4.36685133,12194.70703,RP
4.373550892,10390.55176,RP
4.380250931,7420.199707,RP
4.38695097,10570.49316,RP
4.393651009,9099.618164,RP
4.400351048,10285.95117,RP
4.407051086,11240.37305,RP
4.413751125,10317.12598,RP
4.420451164,10821.12207,RP
4.427151203,9526.763672,RP
4.433851242,8616.014648,RP
4.440551281,8047.031738,RP
4.44725132,7905.226563,RP
4.453950882,7639.203613,RP
4.460650921,8303.628906,RP
4.46735096,6705.333984,RP
4.474050999,6524.804199,RP
4.480751038,9270.413086,RP
4.487451077,6109.276855,RP
4.494151115,9176.513672,RP
4.500851154,6192.693359,RP
4.507551193,8719.392578,RP
4.514251232,11104.08496,RP
4.520951271,9903.953125,RP
4.52765131,10812.93164,RP
4.534350872,8173.671875,RP
4.541050911,6972.898926,RP
4.54775095,7871.678223,RP
4.554450989,9135.719727,RP
4.561151028,9460.926758,RP
4.567851067,9504.954102,RP
4.574551105,7744.040527,RP
4.581251144,10518.95605,RP
4.587951183,10318.0498,RP
4.594651222,11903.63184,RP
4.601351261,12481.52051,RP
4.6080513,10607.05078,RP
4.614750862,8124.471191,RP
4.621450901,8155.828613,RP
4.62815094,9611.833008,RP
4.634850979,11033.2998,RP
4.641551018,7937.825195,RP
4.648251057,8156.486816,RP
4.654951096,9011.725586,RP
4.661651134,8972.844727,RP
4.668351173,9722.273438,RP
4.675051212,9915.214844,RP
4.681751251,8621.013672,RP
4.68845129,9379.132813,RP
4.695151329,8246.974609,RP
4.701850891,7279.044434,RP
4.70855093,7294.641113,RP
4.715250969,7645.404785,RP
4.721951008,8894.920898,RP
4.728651047,11523.57031,RP
4.735351086,9267.480469,RP
4.742051125,6849.67041,RP
4.748751163,6556.105957,RP
4.755451202,7025.013184,RP
4.762151241,7968.039551,RP
4.76885128,4172.756348,RP
4.775551319,5642.628418,RP
4.782250881,7103.84082,RP
4.78895092,7103.088867,RP
4.795650959,7617.260742,RP
4.802350998,8045.925781,RP
4.809051037,7739.921387,RP
4.815751076,4507.719238,RP
4.822451115,5005.592773,RP
4.829151154,7115.886719,RP
4.835851192,8333.832031,RP
4.842551231,9575.44043,RP
4.84925127,9047.804688,RP
4.855951309,8557.102539,RP
4.862650871,8637.938477,RP
4.86935091,8909.167969,RP
4.876050949,8617.145508,RP
4.882750988,8890.375977,RP
4.889451027,9178.4375,RP
4.896151066,11470.01465,RP
4.902851105,9267.714844,RP
4.909551144,6925.741699,RP
4.916251183,7856.760742,RP
4.922951221,8230.5,RP
4.92965126,6724.798828,RP
4.936351299,6952.439941,RP
4.943051338,11384.51953,RP
4.9497509,4528.329102,RP
4.956450939,6977.02832,RP
4.963150978,8515.175781,RP
4.969851017,10328.48828,RP
4.976551056,9691.208984,RP
4.983251095,8803.814453,RP
4.989951134,6968.265137,RP
4.996651173,6224.649902,RP
5.003351212,7382.121582,RP
5.01005125,7056.60498,RP
5.016751289,7377.918945,RP
5.023451328,8239.415039,RP
5.03015089,9730.297852,RP
5.036850929,6779.228516,RP
5.043550968,8681.28418,RP
5.050251007,8012.839355,RP
5.056951046,6515.833496,RP
5.063651085,8974.670898,RP
5.070351124,8509.645508,RP
5.077051163,5785.155273,RP
5.083751202,7139.850586,RP
5.090451241,7363.297363,RP
5.097151279,5917.300293,RP
5.103851318,5927.766113,RP
5.11055088,7105.775879,RP
5.117250919,6373.448242,RP
5.123950958,5821.620605,RP
5.130650997,4998.229492,RP
5.137351036,6047.631836,RP
5.144051075,7073.169434,RP
5.150751114,7347.315918,RP
5.157451153,7854.880371,RP
5.164151192,6729.414063,RP
5.170851231,5560.813965,RP
5.17755127,6398.887695,RP
5.184251308,7558.350586,RP
5.190950871,6897.218262,RP
5.197650909,6533.366211,RP
5.204350948,8972.324219,RP
5.211050987,8116.698242,RP
5.217751026,8495.287109,RP
5.224451065,9440.079102,RP
5.231151104,5742.493652,RP
5.237851143,5692.836426,RP
5.244551182,6868.248047,RP
5.251251221,7347.375488,RP
5.25795126,7665.114258,RP
5.264651299,6122.177734,RP
5.271351337,3816.828613,RP
5.2780509,12131.75684,RP
5.284750938,14915.88965,RP
5.291450977,17223.89258,RP
5.298151016,10668.59473,RP
5.304851055,10774.84473,RP
5.311551094,10554.2627,RP
5.318251133,7875.32959,RP
5.324951172,8368.90625,RP
5.331651211,7847.035156,RP
5.33835125,11233.0791,RP
5.345051289,10949.66797,RP
5.351751328,10281.03711,RP
5.35845089,10626.04102,RP
5.365150928,9815.326172,RP
5.371850967,8620.181641,RP
5.378551006,9912.323242,RP
5.385251045,6884.725586,RP
5.391951084,7975.990234,RP
5.398651123,8208.266602,RP
5.405351162,10538.58008,RP
5.412051201,5604.662598,RP
5.41875124,10842.18066,RP
5.425451279,19020.38672,RP
5.432151318,11178.74707,RP
5.43885088,7704.874512,RP
5.445550919,9906.933594,RP
5.452250957,9504.532227,RP
5.458950996,9804.696289,RP
5.465651035,8108.92334,RP
5.472351074,8991.081055,RP
5.479051113,6160.953613,RP
5.485751152,6574.956055,RP
5.492451191,6169.213379,RP
5.49915123,8325.87793,RP
5.505851269,7561.700684,RP
5.512551308,7472.084473,RP
5.51925087,7049.695313,RP
5.525950909,3562.108643,RP
5.532650948,5920.627441,RP
5.539350986,6920.353516,RP
5.546051025,7650.813965,RP
5.552751064,8861.930664,RP
5.559451103,7917.001953,RP
5.566151142,3217.158203,RP
5.572851181,5459.327148,RP
5.57955122,7327.23584,RP
5.586251259,8009.253418,RP
5.592951298,10668.83203,RP
5.599651337,7427.393066,RP
5.606350899,6967.712891,RP
5.613050938,6970.433105,RP
5.619750977,7338.355957,RP
5.626451015,7478.304199,RP
5.633151054,6590.895508,RP
5.639851093,6740.355957,RP
5.646551132,6359.160645,RP
5.653251171,8562.154297,RP
5.65995121,7035.343262,RP
5.666651249,6434.760742,RP
5.673351288,6053.630859,RP
5.680051327,6062.607422,RP
5.686750889,6932.137695,RP
5.693450928,8127.850586,RP
5.700150967,8765.31543,RP
5.706851006,9749.523438,RP
5.713551044,10673.30371,RP
5.720251083,10676.60254,RP
5.726951122,9171.303711,RP
5.733651161,8584.803711,RP
5.7403512,9167.388672,RP
5.747051239,7457.120117,RP
5.753751278,10118.81641,RP
5.760451317,10782.37793,RP
5.767150879,10345.98828,RP
5.773850918,10130.12891,RP
5.780550957,9918.451172,RP
5.787250996,8809.716797,RP
5.793951035,8641.523438,RP
5.800651073,8779.386719,RP
5.807351112,10319.57617,RP
5.814051151,14307.83887,RP
5.82075119,10319.52148,RP
5.827451229,7850.777832,RP
5.834151268,3711.068848,RP
5.840851307,6947.360352,RP
5.847550869,6529.140625,RP
5.854250908,7902.671875,RP
5.860950947,9194.520508,RP
5.867650986,8267.75293,RP
5.874351025,8361.248047,RP
5.881051064,9345.682617,RP
5.887751102,7581.412109,RP
5.894451141,6306.338379,RP
5.90115118,3349.29541,RP
5.907851219,5345.466309,RP
5.914551258,7940.450195,RP
5.921251297,6554.757324,RP
5.927951336,5908.670898,RP
5.934650898,6647.228027,RP
5.941350937,5539.089844,RP
5.948050976,8621.358398,RP
5.954751015,6661.149902,RP
5.961451054,6803.01123,RP
5.968151093,7623.976074,RP
5.974851131,6222.097168,RP
5.98155117,6176.539551,RP
5.988251209,6894.903809,RP
5.994951248,3097.267334,RP
6.001651287,4838.175781,RP
6.008351326,8110.601563,RP
6.015050888,6891.844238,RP
6.021750927,2904.991699,RP
6.028450966,5362.77832,RP
6.035151005,5990.641602,RP
6.041851044,5273.303223,RP
6.048551083,6416.174316,RP
6.055251122,7054.137695,RP
6.06195116,7971.041992,RP
6.068651199,5775.055176,RP
6.075351238,4972.629883,RP
6.082051277,6621.703613,RP
6.088751316,6502.615723,RP
6.095450878,5664.695313,RP
6.102150917,6608.293945,RP
6.108850956,8031.508789,RP
6.115550995,7084.972168,RP
6.122251034,6312.714355,RP
6.128951073,5905.796875,RP
6.135651112,6684.44043,RP
6.142351151,8143.431641,RP
6.149051189,6843.558105,RP
6.155751228,7772.824219,RP
6.162451267,14950.79199,RP
6.169151306,22282.84766,RP
6.175850868,11249.47461,RP
6.182550907,7087.524902,RP
6.189250946,9861.759766,RP
6.195950985,8198.80957,RP
6.202651024,6215.755371,RP
6.209351063,8271.282227,RP
6.216051102,10735.19531,RP
6.222751141,7955.312012,RP
6.22945118,5093.042969,RP
6.236151218,6428.89209,RP
6.242851257,7137.250977,RP
6.249551296,6523.348145,RP
6.256251335,6527.849121,RP
6.262950897,8480.228516,RP
6.269650936,9489.714844,RP
6.276350975,9529.745117,RP
6.283051014,8592.849609,RP
6.289751053,12869.39746,RP
6.296451092,9112.500977,RP
6.303151131,6329.671875,RP
6.30985117,5604.157227,RP
6.316551208,7418.204102,RP
6.323251247,8230.675781,RP
6.329951286,8030.653809,RP
6.336651325,6593.919434,RP
6.343350887,1795.809692,RP
6.350050926,8211.759766,RP
6.356750965,7966.152344,RP
6.363451004,5521.456543,RP
6.370151043,6185.902344,RP
6.376851082,6212.908203,RP
6.383551121,5803.760254,RP
6.39025116,5339.363281,RP
6.396951199,2735.134766,RP
6.403651237,8742.677734,RP
6.410351276,6039.35498,RP
6.417051315,6845.969238,RP
6.423750877,8878.329102,RP
6.430450916,7114.443848,RP
6.437150955,7862.989258,RP
6.443850994,23306.06836,RP
6.450551033,16841.04688,RP
6.457251072,10276.80469,RP
6.463951111,6565.337402,RP
6.47065115,9268.512695,RP
6.477351189,10201.88867,RP
6.484051228,10037.76465,RP
6.490751266,6247.758301,RP
6.497451305,6191.364746,RP
6.504150867,5057.847656,RP
6.510850906,8430.128906,RP
6.517550945,2698.86792,RP
6.524250984,5506.300293,RP
6.530951023,5634.416992,RP
6.537651062,6797.675781,RP
6.544351101,8136.803711,RP
6.55105114,7153.894531,RP
6.557751179,6262.84668,RP
6.564451218,5883.052246,RP
6.571151257,6543.760742,RP
6.577851295,4598.73584,RP
6.584551334,5639.131836,RP
6.591250896,5982.562012,RP
6.597950935,7972.145996,RP
6.604650974,4976.943359,RP
6.611351013,5954.276855,RP
6.618051052,5066.145996,RP
6.624751091,5681.109863,RP
6.63145113,6748.65625,RP
6.638151169,7138.669922,RP
6.644851208,5385.571777,RP
6.651551247,6405.110352,RP
6.658251286,8202.364258,RP
6.664951324,9814.356445,RP
6.671650887,9663.24707,RP
6.678350925,6322.070313,RP
6.685050964,3608.947266,RP
6.691751003,7169.740723,RP
6.698451042,6948.606934,RP
6.705151081,6416.144531,RP
6.71185112,5697.304199,RP
6.718551159,6683.422852,RP
6.725251198,9090.006836,RP
6.731951237,6864.169434,RP
6.738651276,7139.26709,RP
6.745351315,6853.020996,RP
6.752050877,6660.725586,RP
6.758750916,5776.574219,RP
6.765450954,6798.991699,RP
6.772150993,8626.436523,RP
6.778851032,6899.81543,RP
6.785551071,5321.470215,RP
6.79225111,6432.229004,RP
6.798951149,6675.043945,RP
6.805651188,6587.477539,RP
6.812351227,7170.975586,RP
6.819051266,8272.648438,RP
6.825751305,6791.953125,RP
6.832450867,5748.473145,RP
6.839150906,5349.682129,RP
6.845850945,5793.626953,RP
6.852550983,3130.498535,RP
6.859251022,4808.94043,RP
6.865951061,5686.82373,RP
6.8726511,7052.655273,RP
6.879351139,5615.041992,RP
6.886051178,6722.568848,RP
6.892751217,6805.622559,RP
6.899451256,7642.120117,RP
6.906151295,6546.669922,RP
6.912851334,4800.455566,RP
6.919550896,5020.285156,RP
6.926250935,5258.583984,RP
6.932950974,7141.602539,RP
6.939651012,8618.491211,RP
6.946351051,8716.635742,RP
6.95305109,6667.072754,RP
6.959751129,7454.057617,RP
6.966451168,9660.012695,RP
6.973151207,9135.110352,RP
6.979851246,9461.967773,RP
6.986551285,10006.1377,RP
6.993251324,8891.755859,RP
6.999950886,8210.657227,RP
7.006650925,8649.236328,RP
7.013350964,7831.42627,RP
7.020051003,7782.983398,RP
7.026751041,9922.071289,RP
7.03345108,7830.17334,RP
7.040151119,6491.186035,RP
7.046851158,7112.916504,RP
7.053551197,8537.737305,RP
7.060251236,9554.390625,RP
7.066951275,8845.863281,RP
7.073651314,7722.931152,RP
7.080350876,6235.981445,RP
7.087050915,10554.7002,RP
7.093750954,9574.745117,RP
7.100450993,6044.271484,RP
7.107151031,6737.462891,RP
7.11385107,8220.100586,RP
7.120551109,9094.334961,RP
7.127251148,6919.945801,RP
7.133951187,6070.101563,RP
7.140651226,8391.367188,RP
7.147351265,7399.015625,RP
7.154051304,6939.132813,RP
7.160750866,4380.30127,RP
7.167450905,8052.166504,RP
7.174150944,7507.516602,RP
7.180850983,6784.236328,RP
7.187551022,8102.377441,RP
7.19425106,7456.480957,RP
7.200951099,7071.19043,RP
7.207651138,5038.946777,RP
7.214351177,8386.290039,RP
7.221051216,8209.441406,RP
7.227751255,7694.928711,RP
7.234451294,5685.560547,RP
7.241151333,7567.215332,RP
7.247850895,8617.876953,RP
7.254550934,6946.802246,RP
7.261250973,6493.408691,RP
7.267951012,7778.128418,RP
7.274651051,8470.782227,RP
7.281351089,10474.78613,RP
7.288051128,8588.405273,RP
7.294751167,8128.481934,RP
7.301451206,7757.380859,RP
7.308151245,6853.894043,RP
7.314851284,8735.045898,RP
7.321551323,7201.713867,RP
7.328250885,7834.389648,RP
7.334950924,8271.386719,RP
7.341650963,7110.429199,RP
7.348351002,6297.892578,RP
7.355051041,8731.818359,RP
7.36175108,7524.794922,RP
7.368451118,7951.696289,RP
7.375151157,7815.358398,RP
7.381851196,7302.827637,RP
7.388551235,4008.369629,RP
7.395251274,7440.089355,RP
7.401951313,5440.583984,RP
7.408650875,3674.298096,RP
