MassFeature_Column,SampID,std_area,cluster,latitude,Depth,cluster_letters
I132.102R6.53_HILICPos_X_HILICPos,KM1513-75m_A,0.04601370181096583,2,24.5548,75,b
I132.102R9.3_HILICPos_X_HILICPos,KM1513-75m_A,0.04171090527979041,2,24.5548,75,b
I134.0813R10.18_HILICPos_X_HILICPos,KM1513-75m_A,0.0832736664100249,2,24.5548,75,b
I136.0508R7.09_HILICPos_X_HILICPos,KM1513-75m_A,0.07610467137378622,1,24.5548,75,a
I137.0459R1.05_CyanoAq_X_RP,KM1513-75m_A,0.05663218126542983,1,24.5548,75,a
I137.0459R6.2_HILICPos_X_HILICPos,KM1513-75m_A,0.04516099263797603,1,24.5548,75,a
I137.0459R7.49_HILICPos_X_HILICPos,KM1513-75m_A,0.07125609616010202,1,24.5548,75,a
I138.0549R5.35_HILICPos_X_HILICPos,KM1513-75m_A,0.06586576723448624,1,24.5548,75,a
I138.055R7.72_HILICPos_X_HILICPos,KM1513-75m_A,0.10003427589511278,1,24.5548,75,a
I139.0157R7.24_HILICNeg_X_HILICNeg,KM1513-75m_A,0.04292862183201746,2,24.5548,75,b
I141.0659R7.2_HILICPos_X_HILICPos,KM1513-75m_A,0.08152112247594882,1,24.5548,75,a
I143.0816R7.97_HILICPos_X_HILICPos,KM1513-75m_A,0.07281280018213797,1,24.5548,75,a
I144.1019R6.44_HILICPos_X_HILICPos,KM1513-75m_A,0.042888296006580284,2,24.5548,75,b
I145.0608R10.18_HILICPos_X_HILICPos,KM1513-75m_A,0.11378062311355776,1,24.5548,75,a
I146.0601R1.92_CyanoAq_X_RP,KM1513-75m_A,0.08205653894411488,1,24.5548,75,a
I148.0605R12.12_HILICPos_X_HILICPos,KM1513-75m_A,0.047749401647597625,1,24.5548,75,a
I148.0968R8.21_HILICPos_X_HILICPos,KM1513-75m_A,0.08470646056065541,1,24.5548,75,a
I148.9235R3.57_HILICNeg_X_HILICNeg,KM1513-75m_A,0.036272372239492055,1,24.5548,75,a
I149.0631R10.15_HILICPos_X_HILICPos,KM1513-75m_A,0.19408371370950128,2,24.5548,75,b
I150.0775R6.27_HILICPos_X_HILICPos,KM1513-75m_A,0.040080305614244215,1,24.5548,75,a
I151.1441R6.61_HILICPos_X_HILICPos,KM1513-75m_A,0.060110996850160116,1,24.5548,75,a
I152.0567R7.37_HILICPos_X_HILICPos,KM1513-75m_A,0.05274628641217687,1,24.5548,75,a
I152.0567R8.12_HILICPos_X_HILICPos,KM1513-75m_A,0.04556377551257768,1,24.5548,75,a
I152.0568R1.08_CyanoAq_X_RP,KM1513-75m_A,0.045450819551869366,1,24.5548,75,a
I152.0707R9.08_HILICPos_X_HILICPos,KM1513-75m_A,0.056458880649016274,1,24.5548,75,a
I152.1282R1.07_CyanoAq_X_RP,KM1513-75m_A,0.24771233350707567,1,24.5548,75,a
I154.0532R5.23_HILICPos_X_HILICPos,KM1513-75m_A,0.0523156196677673,1,24.5548,75,a
I154.0723R8.97_HILICPos_X_HILICPos,KM1513-75m_A,0.02909801755017139,2,24.5548,75,b
I155.0815R8.72_HILICPos_X_HILICPos,KM1513-75m_A,0.08703999737939515,1,24.5548,75,a
I157.0973R7.33_HILICPos_X_HILICPos,KM1513-75m_A,0.0688744572526548,1,24.5548,75,a
I158.0813R7.81_HILICPos_X_HILICPos,KM1513-75m_A,0.04919954182993406,1,24.5548,75,a
I158.1176R5.48_HILICPos_X_HILICPos,KM1513-75m_A,0.043383681931865675,2,24.5548,75,b
I160.037R5.34_HILICPos_X_HILICPos,KM1513-75m_A,0.07693164651524999,1,24.5548,75,a
I160.0969R6.82_HILICPos_X_HILICPos,KM1513-75m_A,0.03305993137853366,1,24.5548,75,a
I160.0969R7.56_HILICPos_X_HILICPos,KM1513-75m_A,0.05538292144902348,1,24.5548,75,a
I160.0969R8.37_HILICPos_X_HILICPos,KM1513-75m_A,0.04940595377439668,1,24.5548,75,a
I161.0631R9.25_HILICPos_X_HILICPos,KM1513-75m_A,0.07029216580935058,1,24.5548,75,a
I162.0776R1.13_CyanoAq_X_RP,KM1513-75m_A,0.040040952013432725,1,24.5548,75,a
I162.1125R6.83_HILICPos_X_HILICPos,KM1513-75m_A,0.05808511716629655,1,24.5548,75,a
I162.1125R8.11_HILICPos_X_HILICPos,KM1513-75m_A,0.022550574527309627,3,24.5548,75,c
I165.0581R8.33_HILICPos_X_HILICPos,KM1513-75m_A,0.03567654607530185,2,24.5548,75,b
I166.0864R1.12_CyanoAq_X_RP,KM1513-75m_A,0.05542302388462484,1,24.5548,75,a
I167.0204R10.56_HILICNeg_X_HILICNeg,KM1513-75m_A,0.05848641134253656,2,24.5548,75,b
I168.0517R1.05_CyanoAq_X_RP,KM1513-75m_A,0.021253174483532603,3,24.5548,75,c
I170.0684R16.91_HILICPos_X_HILICPos,KM1513-75m_A,0.029800438163805357,2,24.5548,75,b
I170.1176R8.07_HILICPos_X_HILICPos,KM1513-75m_A,0.06101707910817756,1,24.5548,75,a
I172.0067R5.44_HILICNeg_X_HILICNeg,KM1513-75m_A,0.025692938004998903,2,24.5548,75,b
I173.0921R8.33_HILICPos_X_HILICPos,KM1513-75m_A,0.04340175555288146,1,24.5548,75,a
I174.022R5.45_HILICPos_X_HILICPos,KM1513-75m_A,0.021719515313202504,2,24.5548,75,b
I174.1126R6.89_HILICPos_X_HILICPos,KM1513-75m_A,0.07826513465599616,1,24.5548,75,a
I174.1126R8.06_HILICPos_X_HILICPos,KM1513-75m_A,0.044597611579320746,1,24.5548,75,a
I175.0789R1_CyanoAq_X_RP,KM1513-75m_A,0.03638286500861772,2,24.5548,75,b
I175.119R17.83_HILICPos_X_HILICPos,KM1513-75m_A,0.0648379520605896,1,24.5548,75,a
I176.0918R10.77_HILICPos_X_HILICPos,KM1513-75m_A,0.017794676642716785,1,24.5548,75,a
I176.0918R7.43_HILICPos_X_HILICPos,KM1513-75m_A,0.09355443723968941,1,24.5548,75,a
I176.1281R10.33_HILICPos_X_HILICPos,KM1513-75m_A,0.04429136293473982,2,24.5548,75,b
I176.1282R7.85_HILICPos_X_HILICPos,KM1513-75m_A,0.05654832172913633,1,24.5548,75,a
I177.0581R9.17_HILICPos_X_HILICPos,KM1513-75m_A,0.07880100935899026,1,24.5548,75,a
I177.0582R7.98_HILICPos_X_HILICPos,KM1513-75m_A,0.07349336029814736,1,24.5548,75,a
I179.0048R7.02_HILICPos_X_HILICPos,KM1513-75m_A,0.07417896063978534,1,24.5548,75,a
I179.024R6.59_HILICPos_X_HILICPos,KM1513-75m_A,0.08001657218770632,1,24.5548,75,a
I180.1019R8.38_HILICPos_X_HILICPos,KM1513-75m_A,0.05808061075580632,1,24.5548,75,a
I182.0674R1.17_CyanoAq_X_RP,KM1513-75m_A,0.05064375767996143,2,24.5548,75,b
I185.0922R8.02_HILICPos_X_HILICPos,KM1513-75m_A,0.07766549055685579,1,24.5548,75,a
I186.0253R12.12_HILICNeg_X_HILICNeg,KM1513-75m_A,0.05081402969099506,1,24.5548,75,a
I188.0707R7.54_HILICPos_X_HILICPos,KM1513-75m_A,0.09816186075896455,1,24.5548,75,a
I190.1439R0.83_CyanoAq_X_RP,KM1513-75m_A,0.0732325180038399,1,24.5548,75,a
I192.9131R3.72_HILICNeg_X_HILICNeg,KM1513-75m_A,0.07637112017815867,1,24.5548,75,a
I192.9808R2.93_HILICNeg_X_HILICNeg,KM1513-75m_A,0.020698955344430312,1,24.5548,75,a
I193.0531R10.87_HILICPos_X_HILICPos,KM1513-75m_A,0.026679005289454865,2,24.5548,75,b
I193.0894R10.12_HILICPos_X_HILICPos,KM1513-75m_A,0.04750619103049476,1,24.5548,75,a
I194.9965R12.04_HILICNeg_X_HILICNeg,KM1513-75m_A,0.04864353342296786,2,24.5548,75,b
I195.0765R10.08_HILICPos_X_HILICPos,KM1513-75m_A,0.06586115700076231,2,24.5548,75,b
I196.0831R1.52_CyanoAq_X_RP,KM1513-75m_A,0.04340301984833906,2,24.5548,75,b
I196.083R5.03_HILICPos_X_HILICPos,KM1513-75m_A,0.06232908701626171,1,24.5548,75,a
I203.1392R1.16_CyanoAq_X_RP,KM1513-75m_A,0.02564912155187751,2,24.5548,75,b
I204.1232R7.22_HILICPos_X_HILICPos,KM1513-75m_A,0.07006752218163995,1,24.5548,75,a
I204.1233R3.65_HILICPos_X_HILICPos,KM1513-75m_A,0.011190961413230855,2,24.5548,75,b
I204.1596R0.89_CyanoAq_X_RP,KM1513-75m_A,0.06660433458693248,1,24.5548,75,a
I206.0351R6.59_HILICPos_X_HILICPos,KM1513-75m_A,0.07354277155301471,1,24.5548,75,a
I206.0675R2.59_CyanoAq_X_RP,KM1513-75m_A,0.05008499144948906,1,24.5548,75,a
I206.1389R6.76_HILICPos_X_HILICPos,KM1513-75m_A,0.05593862328105403,2,24.5548,75,b
I207.0686R8.88_HILICPos_X_HILICPos,KM1513-75m_A,0.04335063973596375,2,24.5548,75,b
I207.1704R6.56_HILICPos_X_HILICPos,KM1513-75m_A,0.0345396980492015,2,24.5548,75,b
I209.0478R11.07_HILICPos_X_HILICPos,KM1513-75m_A,0.06831231697041237,1,24.5548,75,a
I209.0843R7.18_HILICPos_X_HILICPos,KM1513-75m_A,0.022075384705189424,3,24.5548,75,c
I209.0844R8.07_HILICPos_X_HILICPos,KM1513-75m_A,0.07556946648051373,1,24.5548,75,a
I211.0565R12.12_HILICPos_X_HILICPos,KM1513-75m_A,0.04113686984293572,1,24.5548,75,a
I214.0388R5.25_HILICNeg_X_HILICNeg,KM1513-75m_A,0.05597533130262965,1,24.5548,75,a
I214.0484R11.68_HILICNeg_X_HILICNeg,KM1513-75m_A,0.017306130277393573,2,24.5548,75,b
I217.93R10.87_HILICNeg_X_HILICNeg,KM1513-75m_A,8.438685991234319e-4,1,24.5548,75,a
I219.1703R6.51_HILICPos_X_HILICPos,KM1513-75m_A,0.038482412192086854,2,24.5548,75,b
I219.9271R10.87_HILICNeg_X_HILICNeg,KM1513-75m_A,0.0014248423828047581,1,24.5548,75,a
I221.022R10.39_HILICNeg_X_HILICNeg,KM1513-75m_A,0,3,24.5548,75,c
I221.0843R5.26_HILICPos_X_HILICPos,KM1513-75m_A,0.02157708458497908,1,24.5548,75,a
I221.0843R5.58_HILICPos_X_HILICPos,KM1513-75m_A,0.02159584660860377,1,24.5548,75,a
I221.0843R8.12_HILICPos_X_HILICPos,KM1513-75m_A,0.04027006130538459,2,24.5548,75,b
I221.0844R0.89_CyanoAq_X_RP,KM1513-75m_A,0.032592764788709226,2,24.5548,75,b
I225.1607R2.2_HILICNeg_X_HILICNeg,KM1513-75m_A,0.012288692185745083,3,24.5548,75,c
I227.1754R2.2_HILICPos_X_HILICPos,KM1513-75m_A,0.013024884025880416,2,24.5548,75,b
I228.0979R6.34_HILICPos_X_HILICPos,KM1513-75m_A,0.0887753831768344,1,24.5548,75,a
I229.1549R0.89_CyanoAq_X_RP,KM1513-75m_A,0.06603431174691109,1,24.5548,75,a
I229.1557R2_HILICNeg_X_HILICNeg,KM1513-75m_A,0.024931593216156678,2,24.5548,75,b
I232.0231R10.77_HILICNeg_X_HILICNeg,KM1513-75m_A,0,1,24.5548,75,a
I232.118R6.16_HILICPos_X_HILICPos,KM1513-75m_A,0,3,24.5548,75,c
I235.1653R7.18_HILICPos_X_HILICPos,KM1513-75m_A,0.03183034156484048,2,24.5548,75,b
I236.1492R9.91_HILICPos_X_HILICPos,KM1513-75m_A,0.020257332625757022,3,24.5548,75,c
I236.1493R8.23_HILICPos_X_HILICPos,KM1513-75m_A,0.029775145622335537,2,24.5548,75,b
I237.1235R1.65_CyanoAq_X_RP,KM1513-75m_A,0.018881872556238976,2,24.5548,75,b
I238.0524R11.67_HILICPos_X_HILICPos,KM1513-75m_A,0.02131482126257936,1,24.5548,75,a
I239.002R2.89_HILICNeg_X_HILICNeg,KM1513-75m_A,0.0016799556757362067,3,24.5548,75,c
I240.1092R0.94_CyanoAq_X_RP,KM1513-75m_A,0.05632709028166629,2,24.5548,75,b
I241.0119R13.69_HILICNeg_X_HILICNeg,KM1513-75m_A,0.015240303568650672,2,24.5548,75,b
I241.0297R0.89_CyanoAq_X_RP,KM1513-75m_A,0,2,24.5548,75,b
I243.1715R1.84_HILICNeg_X_HILICNeg,KM1513-75m_A,0.02355572379725987,2,24.5548,75,b
I244.0828R9.94_HILICNeg_X_HILICNeg,KM1513-75m_A,0,3,24.5548,75,c
I244.0929R7.89_HILICPos_X_HILICPos,KM1513-75m_A,0.039191083718031074,1,24.5548,75,a
I245.1588R2.3_CyanoAq_X_RP,KM1513-75m_A,0.049965717451196996,1,24.5548,75,a
I245.1861R2.33_CyanoAq_X_RP,KM1513-75m_A,0.019722216418492172,2,24.5548,75,b
I245.1862R2.58_CyanoAq_X_RP,KM1513-75m_A,0.019229110668890135,2,24.5548,75,b
I248.9764R0.9_CyanoAq_X_RP,KM1513-75m_A,0.025219434792265575,2,24.5548,75,b
I252.083R12.11_HILICPos_X_HILICPos,KM1513-75m_A,0.03722559449743669,1,24.5548,75,a
I252.1092R3.46_HILICPos_X_HILICPos,KM1513-75m_A,0.046664831033388754,1,24.5548,75,a
I252.1441R10.53_HILICPos_X_HILICPos,KM1513-75m_A,0.01699456817798067,2,24.5548,75,b
I260.1131R1.01_CyanoAq_X_RP,KM1513-75m_A,4.507686243956316e-4,3,24.5548,75,c
I261.1311R1.29_CyanoAq_X_RP,KM1513-75m_A,0.07147637222582809,1,24.5548,75,a
I261.9827R12.12_HILICNeg_X_HILICNeg,KM1513-75m_A,0.001983488886931391,4,24.5548,75,d
I263.1426R2.13_CyanoAq_X_RP,KM1513-75m_A,0.003149558884737939,2,24.5548,75,b
I267.0726R11.17_HILICNeg_X_HILICNeg,KM1513-75m_A,0.06173461918579534,1,24.5548,75,a
I268.1042R1.29_CyanoAq_X_RP,KM1513-75m_A,0.05347687632421389,1,24.5548,75,a
I269.0882R1.02_CyanoAq_X_RP,KM1513-75m_A,0.09938633375135429,1,24.5548,75,a
I271.1288R9.7_HILICPos_X_HILICPos,KM1513-75m_A,0,3,24.5548,75,c
I271.1291R0.87_CyanoAq_X_RP,KM1513-75m_A,0,3,24.5548,75,c
I275.9414R1.7_HILICNeg_X_HILICNeg,KM1513-75m_A,0,2,24.5548,75,b
I276.9109R1.79_HILICNeg_X_HILICNeg,KM1513-75m_A,0,3,24.5548,75,c
I277.9097R1.79_HILICNeg_X_HILICNeg,KM1513-75m_A,0,3,24.5548,75,c
I279.1706R4.12_CyanoAq_X_RP,KM1513-75m_A,0.020162559090313684,2,24.5548,75,b
I283.0872R1.5_CyanoAq_X_RP,KM1513-75m_A,0.06156485213910805,1,24.5548,75,a
I284.0991R8.89_HILICPos_X_HILICPos,KM1513-75m_A,0.07537644839526839,1,24.5548,75,a
I285.1445R6.57_HILICPos_X_HILICPos,KM1513-75m_A,0.0010758078462496082,3,24.5548,75,c
I285.1445R8.18_HILICPos_X_HILICPos,KM1513-75m_A,1.584000663504531e-4,3,24.5548,75,c
I285.1447R0.91_CyanoAq_X_RP,KM1513-75m_A,8.133438041431496e-4,3,24.5548,75,c
I285.1447R1.14_CyanoAq_X_RP,KM1513-75m_A,7.967176601215716e-4,3,24.5548,75,c
I285.6464R1_CyanoAq_X_RP,KM1513-75m_A,5.450233017020818e-4,3,24.5548,75,c
I288.1918R7.18_HILICPos_X_HILICPos,KM1513-75m_A,0.05461462160658259,1,24.5548,75,a
I288.2032R0.91_CyanoAq_X_RP,KM1513-75m_A,0.029313829675699767,2,24.5548,75,b
I289.1393R10.28_HILICPos_X_HILICPos,KM1513-75m_A,0.001889306324503586,3,24.5548,75,c
I291.0698R7.5_HILICPos_X_HILICPos,KM1513-75m_A,0.12051455261073249,1,24.5548,75,a
I292.0629R12.12_HILICPos_X_HILICPos,KM1513-75m_A,0.025192574559457767,1,24.5548,75,a
I292.0727R10.9_HILICNeg_X_HILICNeg,KM1513-75m_A,0.007441368959516216,2,24.5548,75,b
I293.2112R9.77_CyanoAq_X_RP,KM1513-75m_A,0.008037788321348887,3,24.5548,75,c
I293.2113R9.66_CyanoAq_X_RP,KM1513-75m_A,0.006573458945025798,3,24.5548,75,c
I294.1814R1.08_CyanoAq_X_RP,KM1513-75m_A,0.028983217789440442,2,24.5548,75,b
I295.1291R1.78_CyanoAq_X_RP,KM1513-75m_A,0.04139719779754259,1,24.5548,75,a
I295.1654R2.4_CyanoAq_X_RP,KM1513-75m_A,0.020711104925522753,2,24.5548,75,b
I295.1655R2.58_CyanoAq_X_RP,KM1513-75m_A,0.028509859076339687,2,24.5548,75,b
I295.1655R2.81_CyanoAq_X_RP,KM1513-75m_A,0.02258141874475222,2,24.5548,75,b
I296.6058R1.22_CyanoAq_X_RP,KM1513-75m_A,0.049081626532925,1,24.5548,75,a
I297.0846R5.35_HILICPos_X_HILICPos,KM1513-75m_A,0.058974593147521785,2,24.5548,75,b
I297.1885R5.9_CyanoAq_X_RP,KM1513-75m_A,0.008804336713248831,3,24.5548,75,c
I298.0971R2.1_CyanoAq_X_RP,KM1513-75m_A,0.045544926767261046,2,24.5548,75,b
I300.8705R4.81_HILICNeg_X_HILICNeg,KM1513-75m_A,0,2,24.5548,75,b
I303.1551R9.17_HILICPos_X_HILICPos,KM1513-75m_A,0,3,24.5548,75,c
I303.1553R0.89_CyanoAq_X_RP,KM1513-75m_A,0.0012500805953767574,3,24.5548,75,c
I304.079R2.8_HILICNeg_X_HILICNeg,KM1513-75m_A,0.05676249235332081,1,24.5548,75,a
I305.1573R1.6_CyanoAq_X_RP,KM1513-75m_A,0.05615979099116402,1,24.5548,75,a
I306.4913R3.77_CyanoAq_X_RP,KM1513-75m_A,0,4,24.5548,75,d
I308.1605R5.35_HILICPos_X_HILICPos,KM1513-75m_A,0.06104364770423155,1,24.5548,75,a
I310.14R1.31_CyanoAq_X_RP,KM1513-75m_A,0.03830064369363599,2,24.5548,75,b
I311.1239R1.4_CyanoAq_X_RP,KM1513-75m_A,0.044670197455425456,1,24.5548,75,a
I313.1548R4.98_CyanoAq_X_RP,KM1513-75m_A,0.02298241781732673,2,24.5548,75,b
I316.0457R12.61_HILICNeg_X_HILICNeg,KM1513-75m_A,0.03469987349547433,1,24.5548,75,a
I317.0553R12.1_HILICNeg_X_HILICNeg,KM1513-75m_A,0.017344866690392795,2,24.5548,75,b
I321.2427R9.33_CyanoAq_X_RP,KM1513-75m_A,0.007919447746418147,3,24.5548,75,c
I322.1877R1.19_CyanoAq_X_RP,KM1513-75m_A,0.03284949498541657,2,24.5548,75,b
I325.0188R11.15_HILICNeg_X_HILICNeg,KM1513-75m_A,0.02293550809215773,1,24.5548,75,a
I325.1761R2.97_CyanoAq_X_RP,KM1513-75m_A,0,3,24.5548,75,c
I326.0563R6.58_HILICPos_X_HILICPos,KM1513-75m_A,0.06421130675600878,1,24.5548,75,a
I327.1204R10.42_HILICNeg_X_HILICNeg,KM1513-75m_A,0,3,24.5548,75,c
I329.0856R4.34_HILICNeg_X_HILICNeg,KM1513-75m_A,0.0629531309432052,1,24.5548,75,a
I329.1346R2.89_CyanoAq_X_RP,KM1513-75m_A,0,3,24.5548,75,c
I329.1347R0.88_CyanoAq_X_RP,KM1513-75m_A,2.7760991269580197e-4,3,24.5548,75,c
I329.1742R7.17_HILICPos_X_HILICPos,KM1513-75m_A,0.04835384440801428,1,24.5548,75,a
I331.1154R11.28_HILICNeg_X_HILICNeg,KM1513-75m_A,0.0035782388455257086,3,24.5548,75,c
I333.1293R11.28_HILICPos_X_HILICPos,KM1513-75m_A,0.0015786537281768222,3,24.5548,75,c
I338.006R9.9_HILICNeg_X_HILICNeg,KM1513-75m_A,0,3,24.5548,75,c
I340.0028R9.93_HILICNeg_X_HILICNeg,KM1513-75m_A,0,3,24.5548,75,c
I340.2597R6.93_CyanoAq_X_RP,KM1513-75m_A,0.008385653043073855,3,24.5548,75,c
I340.7615R6.69_CyanoAq_X_RP,KM1513-75m_A,0.12054074361744983,1,24.5548,75,a
I345.0462R0.88_CyanoAq_X_RP,KM1513-75m_A,0.05247810283673045,2,24.5548,75,b
I345.6642R3.9_CyanoAq_X_RP,KM1513-75m_A,0,4,24.5548,75,d
I346.0564R12.06_HILICNeg_X_HILICNeg,KM1513-75m_A,0.06338025318915227,1,24.5548,75,a
I346.1457R4.95_CyanoAq_X_RP,KM1513-75m_A,0,4,24.5548,75,d
I347.1452R0.87_CyanoAq_X_RP,KM1513-75m_A,0.0015874434394128549,3,24.5548,75,c
I370.6952R2.68_CyanoAq_X_RP,KM1513-75m_A,0.024022945164548434,4,24.5548,75,d
I375.2136R4.1_CyanoAq_X_RP,KM1513-75m_A,0.010869155495515492,4,24.5548,75,d
I377.1459R4.24_CyanoAq_X_RP,KM1513-75m_A,0.0233225804088291,1,24.5548,75,a
I379.083R11.37_HILICNeg_X_HILICNeg,KM1513-75m_A,0.041887286152201546,1,24.5548,75,a
I381.1828R4.47_CyanoAq_X_RP,KM1513-75m_A,0,4,24.5548,75,d
I386.0341R16.12_HILICNeg_X_HILICNeg,KM1513-75m_A,0.07106566601691153,1,24.5548,75,a
I387.2256R2.2_HILICNeg_X_HILICNeg,KM1513-75m_A,0.01577701920989247,2,24.5548,75,b
I401.241R2.14_HILICNeg_X_HILICNeg,KM1513-75m_A,0.015768036920402365,2,24.5548,75,b
I404.7398R5.8_CyanoAq_X_RP,KM1513-75m_A,0.015467044661651762,4,24.5548,75,d
I414.1624R0.94_CyanoAq_X_RP,KM1513-75m_A,0.041781250563811906,1,24.5548,75,a
I414.1638R9.08_HILICNeg_X_HILICNeg,KM1513-75m_A,0.03687408195818805,1,24.5548,75,a
I416.1778R9.11_HILICPos_X_HILICPos,KM1513-75m_A,0.04389477436491281,1,24.5548,75,a
I416.178R0.93_CyanoAq_X_RP,KM1513-75m_A,0.03958749432760145,1,24.5548,75,a
I419.6799R6.47_CyanoAq_X_RP,KM1513-75m_A,0,4,24.5548,75,d
I424.2081R2.64_CyanoAq_X_RP,KM1513-75m_A,0.015799227609180514,1,24.5548,75,a
I429.1257R12.32_HILICNeg_X_HILICNeg,KM1513-75m_A,0.03317047790041198,2,24.5548,75,b
I455.1888R6.34_HILICPos_X_HILICPos,KM1513-75m_A,0.10720929327971801,2,24.5548,75,b
I459.2336R3.77_CyanoAq_X_RP,KM1513-75m_A,0,4,24.5548,75,d
I470.2256R5.55_CyanoAq_X_RP,KM1513-75m_A,0.02852145296149585,4,24.5548,75,d
I479.1923R4.35_HILICPos_X_HILICPos,KM1513-75m_A,0.05410340663768359,1,24.5548,75,a
I479.7914R1.79_HILICNeg_X_HILICNeg,KM1513-75m_A,0.02430915222190763,3,24.5548,75,c
I495.0783R2.22_HILICNeg_X_HILICNeg,KM1513-75m_A,0,3,24.5548,75,c
I511.2407R3.6_CyanoAq_X_RP,KM1513-75m_A,0.011742446980996406,1,24.5548,75,a
I533.0521R2.2_HILICNeg_X_HILICNeg,KM1513-75m_A,0.002430508416083935,3,24.5548,75,c
I548.2723R4.91_CyanoAq_X_RP,KM1513-75m_A,0,1,24.5548,75,a
I575.1679R5.3_CyanoAq_X_RP,KM1513-75m_A,0,3,24.5548,75,c
I577.1657R5.3_CyanoAq_X_RP,KM1513-75m_A,0,3,24.5548,75,c
I589.2805R5.44_CyanoAq_X_RP,KM1513-75m_A,0.05993125788715048,4,24.5548,75,d
I605.3175R6.37_CyanoAq_X_RP,KM1513-75m_A,0.06086516931017343,4,24.5548,75,d
I606.0756R12.98_HILICNeg_X_HILICNeg,KM1513-75m_A,0.04942312646046387,1,24.5548,75,a
I620.9939R2.17_HILICNeg_X_HILICNeg,KM1513-75m_A,0.01913635700798998,2,24.5548,75,b
I622.9911R2.17_HILICNeg_X_HILICNeg,KM1513-75m_A,0.01662503132407028,2,24.5548,75,b
I801.3309R6.22_CyanoAq_X_RP,KM1513-75m_A,0,4,24.5548,75,d
I802.3342R6.22_CyanoAq_X_RP,KM1513-75m_A,0,4,24.5548,75,d
I84.045R12.12_HILICPos_X_HILICPos,KM1513-75m_A,0.04824893458269806,1,24.5548,75,a
I87.0446R10.14_HILICPos_X_HILICPos,KM1513-75m_A,0.09004929462566938,2,24.5548,75,b
I93.0578R5.36_HILICPos_X_HILICPos,KM1513-75m_A,0.061945631046898014,1,24.5548,75,a
I96.0449R5.35_HILICPos_X_HILICPos,KM1513-75m_A,0.06321690629647635,1,24.5548,75,a
Inosine_X_HILICNeg,KM1513-75m_A,0.08306069361138281,1,24.5548,75,a
Isethionic Acid_X_HILICNeg,KM1513-75m_A,0.03849522155169903,1,24.5548,75,a
Kynurenine_X_RP,KM1513-75m_A,0.05922515755413587,1,24.5548,75,a
L-Pyroglutamic acid_X_HILICNeg,KM1513-75m_A,0.1450523538642381,1,24.5548,75,a
Lysine_X_HILICPos,KM1513-75m_A,0.04879449655005617,1,24.5548,75,a
Malic Acid_X_HILICNeg,KM1513-75m_A,0.0509977023197848,1,24.5548,75,a
Methionine Sulfoxide_X_HILICPos,KM1513-75m_A,0.12574179922504727,1,24.5548,75,a
Methionine_X_HILICPos,KM1513-75m_A,0.08932041142641471,1,24.5548,75,a
N-acetyltaurine_X_HILICNeg,KM1513-75m_A,0.012718668553700872,2,24.5548,75,b
N(e)-Acetyl-Lysine_X_HILICPos,KM1513-75m_A,0.005650354814955115,3,24.5548,75,c
NAD_X_HILICNeg,KM1513-75m_A,0.04833270685455395,1,24.5548,75,a
Ornithine_X_HILICPos,KM1513-75m_A,0.07359102085034105,1,24.5548,75,a
Propionyl-L-carnitine_X_HILICPos,KM1513-75m_A,0.07996585038982922,1,24.5548,75,a
Sarcosine_X_HILICPos,KM1513-75m_A,0.16463467436702267,1,24.5548,75,a
Serine_X_HILICPos,KM1513-75m_A,0.054030912547874815,1,24.5548,75,a
Sucrose_X_HILICNeg,KM1513-75m_A,0.103747041508688,1,24.5548,75,a
Sulfolactic Acid_X_HILICNeg,KM1513-75m_A,0.044326074627206,1,24.5548,75,a
Sulfurol_X_RP,KM1513-75m_A,0.05977831390239498,1,24.5548,75,a
Threonine_X_HILICPos,KM1513-75m_A,0.06645460148407242,1,24.5548,75,a
Thymidine_X_HILICNeg,KM1513-75m_A,0,2,24.5548,75,b
Trehalose_X_HILICNeg,KM1513-75m_A,0.031921023271030906,2,24.5548,75,b
Tryptophan_X_RP,KM1513-75m_A,0.05897270521558765,1,24.5548,75,a
Tyrosine_X_HILICPos,KM1513-75m_A,0.0648556853622825,1,24.5548,75,a
Uridine_X_HILICNeg,KM1513-75m_A,0.03963585036729599,2,24.5548,75,b
Vitamin B3_X_HILICPos,KM1513-75m_A,0.04067491666686384,2,24.5548,75,b
Adenine_X_HILICPos,KM1513-75m_B,0.0747640196791233,1,24.5548,75,a
Adenosine_X_HILICPos,KM1513-75m_B,0.059747737599960334,1,24.5548,75,a
Adenosyl Homocysteine_X_HILICPos,KM1513-75m_B,0.008626436584316645,2,24.5548,75,b
Adenosyl Methionine_X_HILICPos,KM1513-75m_B,0.04333195552780224,2,24.5548,75,b
Agmatine_X_RP,KM1513-75m_B,0.07086501036710782,1,24.5548,75,a
Alanine_X_HILICPos,KM1513-75m_B,0.05924414705985454,1,24.5548,75,a
Allopurinol_X_RP,KM1513-75m_B,0.07029902674564441,1,24.5548,75,a
Amino Propanesulfonic Acid_X_HILICNeg,KM1513-75m_B,0.044449126333737266,1,24.5548,75,a
Argininosuccinic Acid_X_HILICPos,KM1513-75m_B,0.02779759329874926,2,24.5548,75,b
Asparagine_X_HILICPos,KM1513-75m_B,0.07104946861402457,1,24.5548,75,a
Aspartic acid_X_HILICPos,KM1513-75m_B,0.10065591987663712,1,24.5548,75,a
Beta_GlutamicAcid_X_HILICPos,KM1513-75m_B,0.04526366572799329,1,24.5548,75,a
