MassFeature_Column,KM1513-125m_A,KM1513-125m_B,KM1513-125m_C,KM1513-15m_A,KM1513-15m_B,KM1513-15m_C,KM1513-45m_A,KM1513-45m_B,KM1513-45m_C,KM1513-75m_A,KM1513-75m_B,KM1513-75m_C,S11C1_A,S12C1_A,S12C1_B,S13C1_A,S13C1_B,S14C1_A,S14C1_B,S14C1_C,S2C3_A,S4C1_A,S4C1_B,S4C1_C,S4C2_A,S4C2_B,S6C1_A,S6C1_B,S6C1_C,S6C2_A,S6C2_B,S7E41D100_1,S7E41D120_1,S7E41D140_1,S7E41D160_1,S7E41D180_1,S7E41D250_1,S7E41D30_1,S7E41D40_1,S7E41D60_1,S7E41D80_1,S8C1_A,S9C1_A,S9C1_B,S9C2_A,S9C2_B,U3_A,U3_B,U4_A,U4_B,U6_A,U6_B,U7_A,U7_B,U8_A,U8_B,U9_A,U9_B
I252.1441R10.53_HILICPos_X_HILICPos,0.9166666666666666,0.9090909090909091,0.9071428571428571,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9655172413793104,0.9583333333333334,0.9583333333333334,0.9375,0.9444444444444444,0.9444444444444444,0.7619047619047619,0.8581081081081081,0.8231292517006803,0.773972602739726,0.75,0.703448275862069,0.75,0.8082191780821918,0.7552447552447552,0.7397260273972603,0.7697841726618705,0.7152777777777778,0.7605633802816901,0.8175675675675675,0.7718120805369127,0.75,0.722972972972973,0.8310810810810811,0.7586206896551724,0.6,0.5040650406504066,0.546218487394958,0.4285714285714286,0.641025641025641,0.6846846846846847,0.7913669064748201,0.6231884057971014,0.6240601503759399,0.6507936507936508,0.7687074829931972,0.7162162162162162,0.722972972972973,0.6986301369863014,0.7297297297297297,0.727891156462585,0.8367346938775511,0.8095238095238095,0.7551020408163265,0.8095238095238095,0.7432432432432432,0.7094594594594594,0.7635135135135135,0.722972972972973,0.7567567567567568,0.7162162162162162,0.7379310344827585
I253.9168R1.77_HILICNeg_X_HILICNeg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273972602739726,0.36111111111111116,0.11428571428571432,0.20547945205479456,0.43243243243243246,0.32307692307692304,0.4098360655737705,0.43661971830985913,0.41666666666666663,0.44594594594594594,0.421875,0,0,0,0.18840579710144922,0.17808219178082196,0,0,0,0,0,0,0,0,0,0,0.014705882352941124,0.033333333333333326,0,0.02898550724637683,0.05970149253731338,0,0.014084507042253502,0,0,0,0,0,0,0,0,0,0
I260.1131R1.01_CyanoAq_X_RP,0.19999999999999996,0.3188405797101449,0.27142857142857146,0.948051948051948,0.9358974358974359,0.935064935064935,0.3125,0.20512820512820518,0.2987012987012987,0.17808219178082196,0.240506329113924,0.12941176470588234,0.40963855421686746,0.8444444444444444,0.8539325842696629,0.926829268292683,0.8157894736842105,0.7066666666666667,0.6891891891891893,0.8554216867469879,0.9672131147540983,0.8904109589041096,0.7777777777777778,0.8987341772151899,0.972972972972973,0.8309859154929577,0.8674698795180723,0.8222222222222222,0.8426966292134832,0.8021978021978022,0.9101123595505618,0,0,0,0,0,0,0.8024691358024691,0.6075949367088608,0.2542372881355932,0,0.19999999999999996,0,0.26190476190476186,0.5764705882352941,0.7142857142857143,0.7142857142857143,0.7802197802197802,0.48888888888888893,0.7222222222222222,0.6896551724137931,0.43333333333333335,0.2558139534883721,0.7865168539325843,0.5111111111111111,0.5666666666666667,0.7415730337078652,0.752808988764045
I261.1311R1.29_CyanoAq_X_RP,0.9538461538461538,0.9710144927536232,0.9571428571428572,0.8831168831168831,0.8846153846153846,0.8961038961038961,0.975,0.9743589743589743,0.974025974025974,0.9589041095890412,0.9746835443037974,0.9647058823529412,0.9759036144578314,0.8555555555555556,0.8651685393258427,0.9634146341463414,0.9736842105263158,0.96,0.8918918918918919,0.9156626506024097,0.8524590163934427,0.9863013698630136,0.9722222222222222,0.9493670886075949,0.9324324324324325,0.9295774647887324,0.9397590361445783,0.9777777777777777,0.9775280898876404,0.967032967032967,0.9662921348314607,0.9333333333333333,0.9166666666666666,0.9318181818181819,0.8571428571428572,0.8936170212765957,0.925,0.6790123456790124,0.810126582278481,0.9322033898305084,0.9245283018867925,0.9294117647058824,0.9523809523809523,0.9761904761904762,0.9529411764705882,0.9404761904761905,0.945054945054945,0.8791208791208791,0.9111111111111111,0.9333333333333333,0.9195402298850575,0.9444444444444444,0.8604651162790697,0.9775280898876404,0.9666666666666667,0.8666666666666667,0.9101123595505618,0.9775280898876404
I261.9827R12.12_HILICNeg_X_HILICNeg,0.16000000000000003,0.5625,0.5192307692307692,0.0757575757575758,0.02898550724637683,0.4492753623188406,0.12068965517241381,0.16393442622950816,0.14516129032258063,0.09090909090909094,0.42105263157894735,0.5932203389830508,0.2153846153846154,0.07936507936507942,0.34782608695652173,0.09589041095890416,0.06944444444444442,0.2142857142857143,0.3013698630136986,0.3648648648648649,0.2615384615384615,0,0.21126760563380287,0.33333333333333337,0.32432432432432434,0,0.22388059701492535,0.28787878787878785,0.5294117647058824,0,0.3287671232876712,0,0,0,0,0,0,0,0,0,0,0.4117647058823529,0,0.2272727272727273,0.3623188405797102,0.5373134328358209,0.48571428571428577,0.22535211267605637,0,0.4285714285714286,0,0.19402985074626866,0.16666666666666663,0.5076923076923077,0.0625,0.3913043478260869,0.417910447761194,0.6
I263.1426R2.13_CyanoAq_X_RP,0,0.2753623188405797,0.24285714285714288,0.5584415584415585,0.5128205128205128,0.4155844155844156,0.2875,0.1923076923076923,0.23376623376623373,0.1095890410958904,0.3291139240506329,0.5058823529411764,0,0.4222222222222223,0.4157303370786517,0.3414634146341463,0.3026315789473685,0.3866666666666667,0.45945945945945943,0.4819277108433735,0,0.1095890410958904,0,0.240506329113924,0,0,0.14457831325301207,0.16666666666666663,0.2471910112359551,0.3516483516483516,0,0.022222222222222254,0,0,0,0,0,0.3580246913580247,0.35443037974683544,0.13559322033898302,0,0.4,0.34523809523809523,0.09523809523809523,0.2588235294117647,0.15476190476190477,0.19780219780219777,0.23076923076923073,0.0444444444444444,0.09999999999999998,0.4137931034482759,0.37777777777777777,0.34883720930232553,0.2808988764044944,0.15555555555555556,0.3666666666666667,0.4044943820224719,0.4044943820224719
I267.0726R11.17_HILICNeg_X_HILICNeg,0.78,0.6666666666666667,0.7115384615384616,0.9848484848484849,0.9855072463768116,0.9855072463768116,0.9827586206896551,0.9836065573770492,0.9838709677419355,0.9818181818181818,0.9824561403508771,0.9830508474576272,0.7076923076923076,0.7301587301587302,0.7536231884057971,0.9589041095890412,0.9583333333333334,0.9428571428571428,0.9315068493150684,0.9324324324324325,0.9692307692307692,0.9508196721311475,0.9436619718309859,0.9583333333333334,0.9459459459459459,0.953125,0.6567164179104478,0.7121212121212122,0.6470588235294117,0.9710144927536232,0.9452054794520548,0,0,0,0,0,0,0,0,0,0,0.5147058823529411,0.7166666666666667,0.7424242424242424,0.6956521739130435,0.7164179104477613,0.8857142857142857,0.8873239436619719,0.8833333333333333,0.8714285714285714,0.8548387096774194,0.835820895522388,0.7121212121212122,0.9076923076923077,0.890625,0.8840579710144928,0.8955223880597015,0.9230769230769231
I268.1042R1.29_CyanoAq_X_RP,0.676923076923077,0.5942028985507246,0.5714285714285714,0.6103896103896104,0.6538461538461539,0.48051948051948057,0.8,0.7435897435897436,0.8051948051948052,0.7808219178082192,0.6835443037974683,0.788235294117647,0.8674698795180723,0.9555555555555556,0.8764044943820225,0.9024390243902439,0.8289473684210527,0.88,0.8513513513513513,0.8313253012048193,0.5245901639344263,0.6301369863013699,0.6805555555555556,0.5822784810126582,0.5810810810810811,0.5774647887323944,0.5783132530120482,0.7,0.5730337078651686,0.8461538461538461,0.696629213483146,0.7111111111111111,0.7291666666666667,0.7272727272727273,0.6904761904761905,0.6808510638297872,0.7,0.7037037037037037,0.7848101265822784,0.7966101694915254,0.7358490566037736,0.7294117647058824,0.8690476190476191,0.7976190476190477,0.8352941176470589,0.7976190476190477,0.6373626373626373,0.6263736263736264,0.6777777777777778,0.6888888888888889,0.7701149425287357,0.7666666666666666,0.7325581395348837,0.4831460674157303,0.8444444444444444,0.8111111111111111,0.6404494382022472,0.7415730337078652
I269.0882R1.02_CyanoAq_X_RP,0.6461538461538461,0.49275362318840576,0.7142857142857143,0.5714285714285714,0.5384615384615384,0.38961038961038963,0.6875,0.6025641025641026,0.6493506493506493,0.8493150684931507,0.5949367088607596,0.6941176470588235,0.7951807228915663,0.6333333333333333,0.7191011235955056,0.46341463414634143,0.5657894736842105,0.56,0.7567567567567568,0.49397590361445787,0.39344262295081966,0.547945205479452,0.625,0.4810126582278481,0.32432432432432434,0.5070422535211268,0.5903614457831325,0.5333333333333333,0.4382022471910112,0.6703296703296704,0.6741573033707865,0.7777777777777778,0.8125,0.7954545454545454,0.8333333333333334,0.7872340425531915,0.85,0.8271604938271605,0.6329113924050633,0.8135593220338984,0.7169811320754718,0.8235294117647058,0.7857142857142857,0.8452380952380952,0.6823529411764706,0.5833333333333333,0.39560439560439564,0.6813186813186813,0.6333333333333333,0.6777777777777778,0.8045977011494253,0.9111111111111111,0.8488372093023255,0.3820224719101124,0.7,0.8222222222222222,0.6179775280898876,0.6404494382022472
I271.1288R9.7_HILICPos_X_HILICPos,0,0,0,0.15646258503401356,0.19047619047619047,0.23129251700680276,0,0,0,0,0,0,0.2108843537414966,0.7094594594594594,0.7074829931972789,0.4726027397260274,0.4932432432432432,0.4137931034482759,0.3851351351351351,0.43150684931506844,0.6013986013986015,0.45890410958904104,0.28776978417266186,0.4444444444444444,0.5845070422535211,0.6486486486486487,0.6778523489932886,0.6824324324324325,0.6689189189189189,0.3716216216216216,0.3448275862068966,0,0,0,0,0,0,0.2230215827338129,0.2028985507246377,0,0,0.23809523809523814,0.2432432432432432,0.2432432432432432,0.1986301369863014,0.19594594594594594,0.653061224489796,0.6938775510204082,0.5578231292517006,0.6258503401360545,0.6462585034013606,0.6216216216216216,0.5405405405405406,0.4932432432432432,0.6554054054054055,0.6959459459459459,0.6959459459459459,0.6758620689655173
I271.1291R0.87_CyanoAq_X_RP,0,0,0,0.3246753246753247,0.34615384615384615,0.37662337662337664,0,0,0,0,0,0,0.5060240963855422,0.9,0.9213483146067416,0.7317073170731707,0.736842105263158,0.72,0.6216216216216216,0.7469879518072289,0.7868852459016393,0.7945205479452055,0.6666666666666667,0.7215189873417722,0.7972972972972973,0.8732394366197183,0.927710843373494,0.9111111111111111,0.9213483146067416,0.7362637362637363,0.797752808988764,0,0.16666666666666663,0,0,0.4042553191489362,0,0.37037037037037035,0.45569620253164556,0,0,0.5529411764705883,0.7023809523809523,0.6904761904761905,0.6588235294117647,0.5595238095238095,0.9120879120879121,0.9120879120879121,0.9,0.9111111111111111,0.8850574712643678,0.8777777777777778,0.8023255813953488,0.8314606741573034,0.8888888888888888,0.9444444444444444,0.9213483146067416,0.9325842696629214
I275.9414R1.7_HILICNeg_X_HILICNeg,0,0,0,0,0.01449275362318836,0.01449275362318836,0,0,0.048387096774193505,0,0,0,0,0,0,0.4931506849315068,0.38888888888888884,0.2857142857142857,0.34246575342465757,0.45945945945945943,0.0461538461538461,0.4426229508196722,0.5070422535211268,0.5416666666666667,0.6756756756756757,0.515625,0,0,0,0.26086956521739135,0.1917808219178082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I276.9109R1.79_HILICNeg_X_HILICNeg,0,0,0,0.045454545454545414,0.04347826086956519,0.10144927536231885,0,0.049180327868852514,0.016129032258064502,0,0,0,0.06153846153846154,0,0.04347826086956519,0.4246575342465754,0.4722222222222222,0.5,0.6438356164383562,0.7297297297297297,0.6,0.5081967213114754,0.5352112676056338,0.48611111111111116,0.43243243243243246,0.4375,0.08955223880597019,0,0.044117647058823484,0.2028985507246377,0.1643835616438356,0,0,0,0,0,0,0,0,0,0,0.22058823529411764,0.09999999999999998,0.030303030303030276,0.24637681159420288,0.22388059701492535,0,0.04225352112676062,0,0,0,0,0,0,0,0.01449275362318836,0,0
I277.9097R1.79_HILICNeg_X_HILICNeg,0,0,0,0.030303030303030276,0.07246376811594202,0.08695652173913049,0.017241379310344862,0.016393442622950838,0.08064516129032262,0,0,0,0.09230769230769231,0.015873015873015928,0.01449275362318836,0.3972602739726028,0.5138888888888888,0.5142857142857142,0.6164383561643836,0.7837837837837838,0.6153846153846154,0.47540983606557374,0.5211267605633803,0.5,0.45945945945945943,0.375,0.02985074626865669,0,0.07352941176470584,0.21739130434782605,0.15068493150684936,0,0,0,0,0,0,0,0,0,0,0.25,0,0.09090909090909094,0.23188405797101452,0.23880597014925375,0.02857142857142858,0.028169014084507005,0,0.014285714285714235,0,0,0,0,0,0,0,0
I279.1706R4.12_CyanoAq_X_RP,0.7692307692307692,0.7971014492753623,0.8428571428571429,0.8311688311688312,0.8333333333333334,0.8051948051948052,0.8625,0.858974358974359,0.8441558441558441,0.6986301369863014,0.8227848101265822,0.8823529411764706,0.7349397590361446,0.6444444444444444,0.696629213483146,0.6707317073170731,0.618421052631579,0.6,0.7027027027027026,0.7108433734939759,0.2786885245901639,0.452054794520548,0.5277777777777778,0.6455696202531646,0.5405405405405406,0.5352112676056338,0.5060240963855422,0.6888888888888889,0.6853932584269663,0.7032967032967032,0.6629213483146068,0.2222222222222222,0.35416666666666663,0.09090909090909094,0.26190476190476186,0.21276595744680848,0.35,0.7654320987654322,0.7974683544303798,0.576271186440678,0.4716981132075472,0.8352941176470589,0.6666666666666667,0.7738095238095238,0.7176470588235294,0.7380952380952381,0.5494505494505495,0.6483516483516483,0.5777777777777777,0.6,0.6551724137931034,0.7333333333333334,0.7093023255813953,0.7078651685393258,0.5777777777777777,0.7555555555555555,0.6292134831460674,0.7078651685393258
I283.0872R1.5_CyanoAq_X_RP,0.29230769230769227,0.2028985507246377,0.2571428571428571,0.24675324675324672,0.2564102564102564,0.24675324675324672,0.36250000000000004,0.39743589743589747,0.37662337662337664,0.410958904109589,0.36708860759493667,0.3058823529411765,0.5301204819277108,0.38888888888888884,0.4382022471910112,0.6585365853658536,0.4736842105263158,0.5866666666666667,0.6486486486486487,0.27710843373493976,0.049180327868852514,0.2191780821917808,0.25,0.12658227848101267,0.20270270270270274,0.14084507042253525,0.28915662650602414,0.4111111111111111,0.2134831460674157,0.5054945054945055,0.2471910112359551,0.0888888888888889,0.14583333333333337,0.18181818181818177,0.23809523809523814,0.1063829787234043,0.125,0.12345679012345678,0.20253164556962022,0.22033898305084743,0.1132075471698113,0.12941176470588234,0.2142857142857143,0.4642857142857143,0.16470588235294115,0.3571428571428571,0.05494505494505497,0.1428571428571429,0.28888888888888886,0.28888888888888886,0.11494252873563215,0.15555555555555556,0.15116279069767447,0.101123595505618,0.28888888888888886,0.1777777777777778,0.1348314606741573,0.4606741573033708
I284.0991R8.89_HILICPos_X_HILICPos,0.3194444444444444,0.30069930069930073,0.30714285714285716,0.4285714285714286,0.3945578231292517,0.37414965986394555,0.3655172413793103,0.3680555555555556,0.39583333333333337,0.3402777777777778,0.35416666666666663,0.3680555555555556,0.4285714285714286,0.4797297297297297,0.40816326530612246,0.4452054794520548,0.28378378378378377,0.4482758620689655,0.3986486486486487,0.3972602739726028,0.09790209790209792,0.1986301369863014,0.18705035971223016,0.16666666666666663,0.19718309859154926,0.21621621621621623,0.20805369127516782,0.2635135135135135,0.14189189189189189,0.32432432432432434,0.18620689655172418,0.16666666666666663,0.10569105691056913,0.08403361344537819,0.18487394957983194,0.11965811965811968,0.09909909909909909,0.1294964028776978,0.12318840579710144,0.1127819548872181,0.08730158730158732,0.3197278911564626,0.4054054054054054,0.3513513513513513,0.40410958904109584,0.3513513513513513,0.13605442176870752,0.2108843537414966,0.34693877551020413,0.2517006802721088,0.435374149659864,0.45945945945945943,0.3513513513513513,0.18243243243243246,0.3581081081081081,0.33108108108108103,0.21621621621621623,0.2689655172413793
I285.1445R6.57_HILICPos_X_HILICPos,0.14583333333333337,0.16083916083916083,0.09999999999999998,0.891156462585034,0.8979591836734694,0.9047619047619048,0.5379310344827586,0.5208333333333333,0.4930555555555556,0.2222222222222222,0.24305555555555558,0.3194444444444444,0.782312925170068,0.7837837837837838,0.8095238095238095,0.6575342465753424,0.6486486486486487,0.7379310344827585,0.7972972972972973,0.8287671232876712,0.4055944055944056,0.6232876712328768,0.3453237410071942,0.625,0.8028169014084507,0.7094594594594594,0.9328859060402684,0.7837837837837838,0.7432432432432432,0.5945945945945945,0.4620689655172414,0.475,0.6666666666666667,0.38655462184873945,0.6386554621848739,0.5811965811965811,0.6936936936936937,0.8705035971223022,0.7971014492753623,0.5789473684210527,0.6666666666666667,0.8163265306122449,0.7635135135135135,0.6756756756756757,0.8767123287671232,0.8783783783783784,0.782312925170068,0.8231292517006803,0.7619047619047619,0.8095238095238095,0.782312925170068,0.7297297297297297,0.9324324324324325,0.7027027027027026,0.7567567567567568,0.7027027027027026,0.6418918918918919,0.6896551724137931
I285.1445R8.18_HILICPos_X_HILICPos,0.04166666666666663,0.034965034965035,0.07857142857142863,0.6734693877551021,0.6598639455782314,0.6870748299319728,0.02758620689655178,0.02083333333333337,0.03472222222222221,0.01388888888888884,0.03472222222222221,0.02777777777777779,0.8707482993197279,0.8445945945945946,0.8367346938775511,0.821917808219178,0.8108108108108107,0.7448275862068965,0.7432432432432432,0.8013698630136986,0.8881118881118881,0.8493150684931507,0.6906474820143884,0.8263888888888888,0.9154929577464789,0.9256756756756757,0.8120805369127517,0.8175675675675675,0.8378378378378378,0.7635135135135135,0.7724137931034483,0.1333333333333333,0.6910569105691057,0.17647058823529416,0.17647058823529416,0.5982905982905983,0.14414414414414412,0.5899280575539568,0.5652173913043479,0.33834586466165417,0.25396825396825395,0.8775510204081632,0.8513513513513513,0.8243243243243243,0.8972602739726028,0.8445945945945946,0.7891156462585034,0.7891156462585034,0.9387755102040817,0.9387755102040817,0.8707482993197279,0.8513513513513513,0.8513513513513513,0.7837837837837838,0.8310810810810811,0.8310810810810811,0.75,0.7310344827586207
I285.1447R0.91_CyanoAq_X_RP,0.16923076923076918,0.05797101449275366,0.18571428571428572,0.9090909090909091,0.9487179487179487,0.948051948051948,0.5625,0.6282051282051282,0.5844155844155844,0.23287671232876717,0.35443037974683544,0.3176470588235294,0.963855421686747,0.9666666666666667,0.9775280898876404,0.8902439024390244,0.9605263157894737,0.8666666666666667,0.9054054054054054,0.9397590361445783,0.9344262295081968,0.9452054794520548,0.9027777777777778,0.9746835443037974,0.9864864864864865,0.9859154929577465,0.9518072289156626,0.9666666666666667,0.9662921348314607,0.945054945054945,0.9550561797752809,0.28888888888888886,0.8958333333333334,0.6136363636363636,0.5238095238095238,0.9148936170212766,0.525,0.9259259259259259,0.9240506329113924,0.728813559322034,0.679245283018868,0.9647058823529412,0.9761904761904762,0.9404761904761905,0.9764705882352941,0.9523809523809523,0.9560439560439561,0.9560439560439561,0.9888888888888889,0.9888888888888889,0.9655172413793104,0.9666666666666667,0.9651162790697675,0.9213483146067416,0.9444444444444444,0.9666666666666667,0.898876404494382,0.8651685393258427
I285.1447R1.14_CyanoAq_X_RP,0.1384615384615384,0.21739130434782605,0.30000000000000004,0.987012987012987,0.9871794871794872,0.987012987012987,0.7875,0.8333333333333334,0.7792207792207793,0.5616438356164384,0.5063291139240507,0.611764705882353,0.9036144578313253,0.9222222222222223,0.9438202247191011,0.8170731707317074,0.868421052631579,0.8533333333333333,0.9189189189189189,0.9036144578313253,0.639344262295082,0.8356164383561644,0.5972222222222222,0.8354430379746836,0.8783783783783784,0.9014084507042254,0.9879518072289156,0.9222222222222223,0.9101123595505618,0.8241758241758241,0.7640449438202247,0.8222222222222222,0.875,0.7045454545454546,0.7857142857142857,0.8723404255319149,0.825,0.9753086419753086,0.9620253164556962,0.8983050847457628,0.8679245283018868,0.9529411764705882,0.9285714285714286,0.9166666666666666,0.9647058823529412,0.9761904761904762,0.9230769230769231,0.945054945054945,0.9222222222222223,0.9555555555555556,0.9310344827586207,0.9,0.9883720930232558,0.8876404494382022,0.9333333333333333,0.9111111111111111,0.8876404494382022,0.8539325842696629
I285.6464R1_CyanoAq_X_RP,0,0,0,0.4285714285714286,0.46153846153846156,0.5194805194805194,0.23750000000000004,0.11538461538461542,0.24675324675324672,0.0273972602739726,0.11392405063291144,0.04705882352941182,0.03614457831325302,0.5,0.4606741573033708,0.6097560975609756,0.6842105263157895,0.48,0.5675675675675675,0.6144578313253012,0.4426229508196722,0.6712328767123288,0.6388888888888888,0.5949367088607596,0.6351351351351351,0.704225352112676,0.4337349397590361,0.25555555555555554,0.3370786516853933,0.4505494505494505,0.3707865168539326,0,0,0.25,0.11904761904761907,0.14893617021276595,0.15000000000000002,0.5432098765432098,0.430379746835443,0.10169491525423724,0.15094339622641506,0.2823529411764706,0.5357142857142857,0.44047619047619047,0.2823529411764706,0.13095238095238093,0.2637362637362637,0.3076923076923077,0.06666666666666665,0.11111111111111116,0.09195402298850575,0.06666666666666665,0.046511627906976716,0.0674157303370787,0.0888888888888889,0.07777777777777772,0.0786516853932584,0.1573033707865169
I288.1918R7.18_HILICPos_X_HILICPos,0.4722222222222222,0.4055944055944056,0.4214285714285714,0.326530612244898,0.326530612244898,0.3129251700680272,0.3931034482758621,0.4027777777777778,0.41666666666666663,0.36111111111111116,0.3402777777777778,0.29166666666666663,0.34693877551020413,0.3513513513513513,0.326530612244898,0.3835616438356164,0.3648648648648649,0.3655172413793103,0.29054054054054057,0.34246575342465757,0.3146853146853147,0.3972602739726028,0.2517985611510791,0.2777777777777778,0.3098591549295775,0.3783783783783784,0.4093959731543624,0.3918918918918919,0.42567567567567566,0.3648648648648649,0.2551724137931034,0.10833333333333328,0.08130081300813008,0.16806722689075626,0.134453781512605,0.28205128205128205,0,0.237410071942446,0.2681159420289855,0.20300751879699253,0.13492063492063489,0.44217687074829937,0.472972972972973,0.45270270270270274,0.4246575342465754,0.3716216216216216,0.326530612244898,0.30612244897959184,0.38095238095238093,0.3197278911564626,0.4013605442176871,0.4054054054054054,0.45945945945945943,0.4797297297297297,0.41891891891891897,0.30405405405405406,0.4054054054054054,0.3517241379310345
I288.2032R0.91_CyanoAq_X_RP,0.7230769230769231,0.8405797101449275,0.8142857142857143,0.7272727272727273,0.6794871794871795,0.6883116883116883,0.7125,0.7307692307692308,0.7532467532467533,0.6575342465753424,0.8481012658227848,0.6823529411764706,0.3855421686746988,0.5666666666666667,0.5617977528089888,0.4512195121951219,0.513157894736842,0.4933333333333333,0.5810810810810811,0.5421686746987953,0.5573770491803278,0.5068493150684932,0.48611111111111116,0.5063291139240507,0.4054054054054054,0.619718309859155,0.45783132530120485,0.37777777777777777,0.4943820224719101,0.6483516483516483,0.6404494382022472,0.4666666666666667,0.33333333333333337,0.4545454545454546,0.2857142857142857,0.46808510638297873,0.4,0.7407407407407407,0.6455696202531646,0.5593220338983051,0.39622641509433965,0.5764705882352941,0.6071428571428572,0.6666666666666667,0.6,0.5476190476190477,0.5164835164835164,0.5604395604395604,0.6666666666666667,0.7111111111111111,0.632183908045977,0.6444444444444444,0.6162790697674418,0.4044943820224719,0.5444444444444445,0.6444444444444444,0.449438202247191,0.6292134831460674
I289.1393R10.28_HILICPos_X_HILICPos,0.24305555555555558,0.15384615384615385,0.12142857142857144,0.9047619047619048,0.8299319727891157,0.8027210884353742,0.4896551724137931,0.35416666666666663,0.38888888888888884,0.26388888888888884,0.1597222222222222,0.13194444444444442,0.22448979591836737,0.6418918918918919,0.6122448979591837,0.5410958904109588,0.5337837837837838,0.4275862068965517,0.41216216216216217,0.5068493150684932,0.5034965034965035,0.4452054794520548,0.38129496402877694,0.4652777777777778,0.6408450704225352,0.6621621621621622,0.47651006711409394,0.4864864864864865,0.41891891891891897,0.3581081081081081,0.27586206896551724,0,0.1382113821138211,0,0,0.16239316239316237,0,0.5539568345323741,0.3115942028985508,0.10526315789473684,0,0.2925170068027211,0.29054054054054057,0.21621621621621623,0.2465753424657534,0.2567567567567568,0.5442176870748299,0.6190476190476191,0.727891156462585,0.727891156462585,0.5714285714285714,0.527027027027027,0.41891891891891897,0.31756756756756754,0.3918918918918919,0.45945945945945943,0.45945945945945943,0.37241379310344824
I291.0698R7.5_HILICPos_X_HILICPos,0.20833333333333337,0.13286713286713292,0.22857142857142854,0.19047619047619047,0.1428571428571429,0.08163265306122447,0.2206896551724138,0.1875,0.19444444444444442,0.29861111111111116,0.11805555555555558,0.08333333333333337,0.44897959183673475,0.3986486486486487,0.38095238095238093,0.26712328767123283,0.32432432432432434,0.3793103448275862,0.527027027027027,0.23287671232876717,0.3496503496503497,0.4246575342465754,0.39568345323741005,0.23611111111111116,0.2676056338028169,0.3986486486486487,0.28859060402684567,0.31081081081081086,0.22297297297297303,0.31081081081081086,0.3517241379310345,0,0,0,0,0,0,0,0,0,0,0.40816326530612246,0.45945945945945943,0.4797297297297297,0.3013698630136986,0.32432432432432434,0.12925170068027214,0.2857142857142857,0.33333333333333337,0.2789115646258503,0.5578231292517006,0.5878378378378378,0.5337837837837838,0.2567567567567568,0.32432432432432434,0.42567567567567566,0.2567567567567568,0.27586206896551724
I292.0629R12.12_HILICPos_X_HILICPos,0.20138888888888884,0.5314685314685315,0.48571428571428577,0.07482993197278909,0.10204081632653061,0.4013605442176871,0.21379310344827585,0.2152777777777778,0.24305555555555558,0.13888888888888884,0.4652777777777778,0.4722222222222222,0.326530612244898,0.21621621621621623,0.2857142857142857,0.26027397260273977,0.2364864864864865,0.3172413793103448,0.2635135135135135,0.4452054794520548,0.32167832167832167,0.23972602739726023,0.3165467625899281,0.375,0.35915492957746475,0.25,0.2818791946308725,0.2702702702702703,0.4054054054054054,0.11486486486486491,0.3310344827586207,0,0.1544715447154471,0.134453781512605,0.11764705882352944,0,0.10810810810810811,0,0,0.1278195488721805,0.12698412698412698,0.30612244897959184,0.05405405405405406,0.277027027027027,0.26027397260273977,0.3783783783783784,0.2925170068027211,0.217687074829932,0.15646258503401356,0.326530612244898,0.04761904761904767,0.18243243243243246,0.2432432432432432,0.3716216216216216,0.19594594594594594,0.22972972972972971,0.33783783783783783,0.40689655172413797
I292.0727R10.9_HILICNeg_X_HILICNeg,0.62,0.5833333333333333,0.6346153846153846,0.7272727272727273,0.7391304347826086,0.7536231884057971,0.6551724137931034,0.6885245901639344,0.7419354838709677,0.38181818181818183,0.543859649122807,0.6610169491525424,0.4307692307692308,0.4285714285714286,0.536231884057971,0.0821917808219178,0.25,0.2571428571428571,0.09589041095890416,0.04054054054054057,0.23076923076923073,0.29508196721311475,0.3802816901408451,0.20833333333333337,0.18918918918918914,0.328125,0.582089552238806,0.5757575757575757,0.5,0.5507246376811594,0.5068493150684932,0.19999999999999996,0.30000000000000004,0,0.0714285714285714,0.17647058823529416,0,0.7045454545454546,0.7441860465116279,0.5151515151515151,0.28,0.5882352941176471,0.4666666666666667,0.4696969696969697,0.5652173913043479,0.14925373134328357,0.6285714285714286,0.647887323943662,0.6,0.5714285714285714,0.6129032258064516,0.6119402985074627,0.5757575757575757,0.6307692307692307,0.625,0.6521739130434783,0.6119402985074627,0.6461538461538461
