MassFeature_Column,SampID,std_area,cluster,latitude,cluster_letters
I285.1447R0.91_CyanoAq_X_RP,S8C1_A,0.022365643945499298,1,37.299396,a
I285.1447R1.14_CyanoAq_X_RP,S8C1_A,0.03091049468422076,6,37.299396,f
I285.6464R1_CyanoAq_X_RP,S8C1_A,0.020942022760484593,2,37.299396,b
I288.1918R7.18_HILICPos_X_HILICPos,S8C1_A,0.03685044901969447,1,37.299396,a
I288.2032R0.91_CyanoAq_X_RP,S8C1_A,0.02005468392255687,3,37.299396,d
I289.1393R10.28_HILICPos_X_HILICPos,S8C1_A,0.00973881360248719,2,37.299396,b
I291.0698R7.5_HILICPos_X_HILICPos,S8C1_A,0.039010688106861924,3,37.299396,d
I292.0629R12.12_HILICPos_X_HILICPos,S8C1_A,0.03268010846255988,1,37.299396,a
I292.0727R10.9_HILICNeg_X_HILICNeg,S8C1_A,0.03393308593200485,1,37.299396,a
I293.2112R9.77_CyanoAq_X_RP,S8C1_A,0.0445828373702343,4,37.299396,c
I293.2113R9.66_CyanoAq_X_RP,S8C1_A,0.04745850657104627,4,37.299396,c
I294.1814R1.08_CyanoAq_X_RP,S8C1_A,0.020257484761458718,1,37.299396,a
I295.1291R1.78_CyanoAq_X_RP,S8C1_A,0.02291437651858654,3,37.299396,d
I295.1654R2.4_CyanoAq_X_RP,S8C1_A,0.023776302471042104,3,37.299396,d
I295.1655R2.58_CyanoAq_X_RP,S8C1_A,0.02999149398294025,3,37.299396,d
I295.1655R2.81_CyanoAq_X_RP,S8C1_A,0.033608850733352645,3,37.299396,d
I296.6058R1.22_CyanoAq_X_RP,S8C1_A,0.04982154483458705,4,37.299396,c
I297.0846R5.35_HILICPos_X_HILICPos,S8C1_A,0.04098040202945156,1,37.299396,a
I297.1885R5.9_CyanoAq_X_RP,S8C1_A,0,7,37.299396,g
I298.0971R2.1_CyanoAq_X_RP,S8C1_A,0.013927063135773564,2,37.299396,b
I298.957R7.41_HILICNeg_X_HILICNeg,S8C1_A,0.05511412135190673,1,37.299396,a
I299.1967R2.47_CyanoAq_X_RP,S8C1_A,0,4,37.299396,c
I300.8705R4.81_HILICNeg_X_HILICNeg,S8C1_A,0.03871162448402445,2,37.299396,b
I302.0009R7.07_HILICNeg_X_HILICNeg,S8C1_A,0.031539857613391356,1,37.299396,a
I303.1551R9.17_HILICPos_X_HILICPos,S8C1_A,0.014269272651950781,2,37.299396,b
I303.1553R0.89_CyanoAq_X_RP,S8C1_A,0,2,37.299396,b
I304.079R2.8_HILICNeg_X_HILICNeg,S8C1_A,0.018906655029997988,5,37.299396,e
I305.1573R1.6_CyanoAq_X_RP,S8C1_A,0.021580837332448644,1,37.299396,a
I306.4913R3.77_CyanoAq_X_RP,S8C1_A,0.022925380874492123,6,37.299396,f
I308.1605R5.35_HILICPos_X_HILICPos,S8C1_A,0.05288111445785915,1,37.299396,a
I310.14R1.31_CyanoAq_X_RP,S8C1_A,0.014389828601741811,1,37.299396,a
I311.1239R1.4_CyanoAq_X_RP,S8C1_A,0.02095364355714609,3,37.299396,d
I313.1548R4.98_CyanoAq_X_RP,S8C1_A,0.042996094961395205,3,37.299396,d
I316.0457R12.61_HILICNeg_X_HILICNeg,S8C1_A,0.02236160647695015,1,37.299396,a
I317.0553R12.1_HILICNeg_X_HILICNeg,S8C1_A,0.01905379194928737,4,37.299396,c
I321.2427R9.33_CyanoAq_X_RP,S8C1_A,0.023552262587564602,3,37.299396,d
I322.1877R1.19_CyanoAq_X_RP,S8C1_A,0.022614105081515824,1,37.299396,a
I325.0188R11.15_HILICNeg_X_HILICNeg,S8C1_A,0,7,37.299396,g
I325.1761R2.97_CyanoAq_X_RP,S8C1_A,0,2,37.299396,b
I326.0563R6.58_HILICPos_X_HILICPos,S8C1_A,0.05479718219969556,1,37.299396,a
I327.1204R10.42_HILICNeg_X_HILICNeg,S8C1_A,0.011268666354102262,2,37.299396,b
I329.0856R4.34_HILICNeg_X_HILICNeg,S8C1_A,0.01677588234596436,3,37.299396,d
I329.1346R2.89_CyanoAq_X_RP,S8C1_A,0.003260986714923334,4,37.299396,c
I329.1347R0.88_CyanoAq_X_RP,S8C1_A,0.006650862759638241,2,37.299396,b
I329.1742R7.17_HILICPos_X_HILICPos,S8C1_A,0.04164033966783441,1,37.299396,a
I329.2073R2.82_CyanoAq_X_RP,S8C1_A,0,4,37.299396,c
I331.1154R11.28_HILICNeg_X_HILICNeg,S8C1_A,0.011501675898272475,2,37.299396,b
I333.1293R11.28_HILICPos_X_HILICPos,S8C1_A,0.009582943009183853,2,37.299396,b
I338.006R9.9_HILICNeg_X_HILICNeg,S8C1_A,0.035877538070030746,2,37.299396,b
I340.0028R9.93_HILICNeg_X_HILICNeg,S8C1_A,0.03592351819458908,2,37.299396,b
I340.2597R6.93_CyanoAq_X_RP,S8C1_A,0.0035502669091646475,2,37.299396,b
I345.0462R0.88_CyanoAq_X_RP,S8C1_A,0.014585476286233018,3,37.299396,d
I345.6642R3.9_CyanoAq_X_RP,S8C1_A,0.02023233199593186,3,37.299396,d
I346.0564R12.06_HILICNeg_X_HILICNeg,S8C1_A,0.06743374269188597,1,37.299396,a
I346.1457R4.95_CyanoAq_X_RP,S8C1_A,0.03282107440085661,6,37.299396,f
I347.1452R0.87_CyanoAq_X_RP,S8C1_A,0.0019975773058717745,2,37.299396,b
I370.6952R2.68_CyanoAq_X_RP,S8C1_A,0.0704653498609679,6,37.299396,f
I375.2136R4.1_CyanoAq_X_RP,S8C1_A,0.10992038759277603,6,37.299396,f
I376.9346R7.43_HILICNeg_X_HILICNeg,S8C1_A,0.04415911469120003,1,37.299396,a
I377.1459R4.24_CyanoAq_X_RP,S8C1_A,0.021728776761947233,1,37.299396,a
I379.083R11.37_HILICNeg_X_HILICNeg,S8C1_A,0.001581017442437608,1,37.299396,a
I381.1828R4.47_CyanoAq_X_RP,S8C1_A,0.05216312072820289,6,37.299396,f
I386.0341R16.12_HILICNeg_X_HILICNeg,S8C1_A,0.04663542900223895,1,37.299396,a
I387.2256R2.2_HILICNeg_X_HILICNeg,S8C1_A,0.04962026455542487,3,37.299396,d
I401.241R2.14_HILICNeg_X_HILICNeg,S8C1_A,0.05293768560452322,1,37.299396,a
I404.7398R5.8_CyanoAq_X_RP,S8C1_A,0.050121910913015336,6,37.299396,f
I414.1624R0.94_CyanoAq_X_RP,S8C1_A,0.002819421268192775,2,37.299396,b
I414.1638R9.08_HILICNeg_X_HILICNeg,S8C1_A,0.003518686161727351,4,37.299396,c
I416.1778R9.11_HILICPos_X_HILICPos,S8C1_A,0.004240667460724068,2,37.299396,b
I416.178R0.93_CyanoAq_X_RP,S8C1_A,0.0026634577459150165,4,37.299396,c
I419.6799R6.47_CyanoAq_X_RP,S8C1_A,0.07322914200227906,5,37.299396,e
I424.2081R2.64_CyanoAq_X_RP,S8C1_A,0.02480588734433703,3,37.299396,d
I429.1257R12.32_HILICNeg_X_HILICNeg,S8C1_A,0,7,37.299396,g
I455.1888R6.34_HILICPos_X_HILICPos,S8C1_A,0.011063199551789126,5,37.299396,e
I459.2336R3.77_CyanoAq_X_RP,S8C1_A,0.024683828225130093,6,37.299396,f
I470.2256R5.55_CyanoAq_X_RP,S8C1_A,0.010545376476678895,3,37.299396,d
I479.1923R4.35_HILICPos_X_HILICPos,S8C1_A,0.030137330501471632,1,37.299396,a
I479.7914R1.79_HILICNeg_X_HILICNeg,S8C1_A,0.02541612765465708,7,37.299396,g
I495.0783R2.22_HILICNeg_X_HILICNeg,S8C1_A,0,7,37.299396,g
I511.2407R3.6_CyanoAq_X_RP,S8C1_A,0.03193668665791695,6,37.299396,f
I533.0521R2.2_HILICNeg_X_HILICNeg,S8C1_A,0,7,37.299396,g
I548.2723R4.91_CyanoAq_X_RP,S8C1_A,0.10640247686248105,1,37.299396,a
I575.1679R5.3_CyanoAq_X_RP,S8C1_A,0.02813277394767104,1,37.299396,a
I577.1657R5.3_CyanoAq_X_RP,S8C1_A,0.029017855024377526,1,37.299396,a
I589.2805R5.44_CyanoAq_X_RP,S8C1_A,0.0434446919843487,3,37.299396,d
I605.3175R6.37_CyanoAq_X_RP,S8C1_A,0.06811920443205821,6,37.299396,f
I606.0756R12.98_HILICNeg_X_HILICNeg,S8C1_A,0.05629303050703052,1,37.299396,a
I620.9939R2.17_HILICNeg_X_HILICNeg,S8C1_A,0.004762993815193942,7,37.299396,g
I622.9911R2.17_HILICNeg_X_HILICNeg,S8C1_A,0.0039047403571113885,7,37.299396,g
I801.3309R6.22_CyanoAq_X_RP,S8C1_A,0.051810080872230185,6,37.299396,f
I802.3342R6.22_CyanoAq_X_RP,S8C1_A,0.055652340765282145,6,37.299396,f
I84.045R12.12_HILICPos_X_HILICPos,S8C1_A,0.0226676878176869,1,37.299396,a
I87.0446R10.14_HILICPos_X_HILICPos,S8C1_A,0.0014988904942159842,4,37.299396,c
I93.0578R5.36_HILICPos_X_HILICPos,S8C1_A,0.05004566399719545,1,37.299396,a
I96.0449R5.35_HILICPos_X_HILICPos,S8C1_A,0.0541838490248871,1,37.299396,a
Inosine_X_HILICNeg,S8C1_A,0.05417867974115316,3,37.299396,d
Isethionic Acid_X_HILICNeg,S8C1_A,0.04276925575741448,1,37.299396,a
Kynurenine_X_RP,S8C1_A,0.022069281225701162,3,37.299396,d
L-Pyroglutamic acid_X_HILICNeg,S8C1_A,0.03795429679625715,1,37.299396,a
Lysine_X_HILICPos,S8C1_A,0.0428183249373908,1,37.299396,a
Malic Acid_X_HILICNeg,S8C1_A,0.0381320194095212,1,37.299396,a
Methionine Sulfoxide_X_HILICPos,S8C1_A,0.05474756354890345,1,37.299396,a
Methionine_X_HILICPos,S8C1_A,0.048762317614498854,3,37.299396,d
N-acetyltaurine_X_HILICNeg,S8C1_A,0.044617362171786926,1,37.299396,a
N(e)-Acetyl-Lysine_X_HILICPos,S8C1_A,0.012305560947182478,1,37.299396,a
NAD_X_HILICNeg,S8C1_A,0.011753965400421377,1,37.299396,a
Ornithine_X_HILICPos,S8C1_A,0.01590486564193906,2,37.299396,b
Propionyl-L-carnitine_X_HILICPos,S8C1_A,0.05866878608769681,1,37.299396,a
Sarcosine_X_HILICPos,S8C1_A,0.11045852447959298,1,37.299396,a
Serine_X_HILICPos,S8C1_A,0.0521942470663317,1,37.299396,a
Sucrose_X_HILICNeg,S8C1_A,0.001491470605789343,1,37.299396,a
Sulfolactic Acid_X_HILICNeg,S8C1_A,0.04736863985611546,1,37.299396,a
Sulfurol_X_RP,S8C1_A,0,3,37.299396,d
Threonine_X_HILICPos,S8C1_A,0,3,37.299396,d
Thymidine_X_HILICNeg,S8C1_A,0.020322545556667956,5,37.299396,e
Trehalose_X_HILICNeg,S8C1_A,0.012350615913284867,2,37.299396,b
Tryptophan_X_RP,S8C1_A,0.041257684130714324,1,37.299396,a
Tyrosine_X_HILICPos,S8C1_A,0.033320112538966835,1,37.299396,a
Uracil_X_HILICNeg,S8C1_A,0.062254898512739514,3,37.299396,d
Uridine_X_HILICNeg,S8C1_A,0.02857252427732735,3,37.299396,d
Vitamin B3_X_HILICPos,S8C1_A,0.046807329353469464,3,37.299396,d
Vitamin B5_X_RP,S8C1_A,0.05297111921534838,1,37.299396,a
Adenine_X_HILICPos,S9C1_A,0.013971650224395372,1,36.569491,a
Adenosine_X_HILICPos,S9C1_A,0.028092905569754124,1,36.569491,a
Adenosyl Homocysteine_X_HILICPos,S9C1_A,0.043229632733745055,2,36.569491,b
Adenosyl Methionine_X_HILICPos,S9C1_A,0.06786410908449644,2,36.569491,b
Agmatine_X_RP,S9C1_A,0.004760624769407821,1,36.569491,a
Alanine_X_HILICPos,S9C1_A,0.024663177081728545,1,36.569491,a
Allopurinol_X_RP,S9C1_A,0.021382514634376504,3,36.569491,d
Amino Propanesulfonic Acid_X_HILICNeg,S9C1_A,0.02689029200582386,1,36.569491,a
Argininosuccinic Acid_X_HILICPos,S9C1_A,0.03606763909306935,4,36.569491,c
Asparagine_X_HILICPos,S9C1_A,0.033730318363222184,1,36.569491,a
Aspartic acid_X_HILICPos,S9C1_A,0.026924333999505348,2,36.569491,b
beta-Alanine_X_HILICPos,S9C1_A,0.02772356467913101,1,36.569491,a
beta-Glutamic acid_X_HILICPos,S9C1_A,0.013175329342520832,1,36.569491,a
Butyryl-L-carnitine_X_HILICPos,S9C1_A,0.019616039661222922,1,36.569491,a
Carnitine_X_HILICPos,S9C1_A,0.024676602674728296,2,36.569491,b
Citrulline_X_HILICPos,S9C1_A,0.027422994126236708,1,36.569491,a
Creatine_X_HILICPos,S9C1_A,0.01349806409664459,1,36.569491,a
Cystathionine_X_HILICPos,S9C1_A,0.029266188062979055,1,36.569491,a
Cysteic Acid_X_HILICNeg,S9C1_A,0.04300065757928965,1,36.569491,a
Cytidine_X_HILICNeg,S9C1_A,0.021956449583333686,1,36.569491,a
Cytosine_X_HILICPos,S9C1_A,0.009629276951011234,1,36.569491,a
Dexpanthenol_X_HILICPos,S9C1_A,0.031188529931657452,1,36.569491,a
DHPS_X_HILICNeg,S9C1_A,0.020481144674418295,1,36.569491,a
DMSP_HILICPos_X_HILICPos,S9C1_A,0.04549340692212451,1,36.569491,a
Gluconic Acid_X_HILICNeg,S9C1_A,0.01646577316832783,4,36.569491,c
Glucosylglycerol_X_HILICPos,S9C1_A,0.0011669640786744406,4,36.569491,c
Glutamine_X_HILICPos,S9C1_A,0.02026675894340359,2,36.569491,b
Glutathione Disulfide_X_RP,S9C1_A,0.03084092141924024,1,36.569491,a
Glycerophosphocholine_X_HILICPos,S9C1_A,0.019197789521461717,1,36.569491,a
Gonyol_X_HILICPos,S9C1_A,0.009185697072972092,2,36.569491,b
Histidine_X_HILICPos,S9C1_A,0.020858519324151774,1,36.569491,a
Homoserine_X_HILICPos,S9C1_A,0.0332625464941562,1,36.569491,a
Hypotaurine_X_HILICPos,S9C1_A,0.08988254201881346,1,36.569491,a
I102.0549R12.14_HILICNeg_X_HILICNeg,S9C1_A,0.029966136468034685,1,36.569491,a
I104.1074R10.68_HILICPos_X_HILICPos,S9C1_A,0.016338485273246352,3,36.569491,d
I107.0734R9.09_HILICPos_X_HILICPos,S9C1_A,0.005755011941400011,4,36.569491,c
I116.0709R8.8_HILICPos_X_HILICPos,S9C1_A,0.03375875366313701,1,36.569491,a
I118.0864R7.19_HILICPos_X_HILICPos,S9C1_A,0.027748885416718595,1,36.569491,a
I120.0811R5.29_HILICPos_X_HILICPos,S9C1_A,0.023130319391961432,1,36.569491,a
I121.032R8.27_HILICPos_X_HILICPos,S9C1_A,0.023655856130801484,1,36.569491,a
I121.0684R10.7_HILICPos_X_HILICPos,S9C1_A,0.009799311958711683,5,36.569491,e
I124.0064R10.88_HILICNeg_X_HILICNeg,S9C1_A,0.030608132657597875,1,36.569491,a
I126.904R4.8_HILICNeg_X_HILICNeg,S9C1_A,0.014033636281173205,2,36.569491,b
I130.05R11.1_HILICPos_X_HILICPos,S9C1_A,0.019297491654352315,2,36.569491,b
I130.1592R4.02_CyanoAq_X_RP,S9C1_A,0.019772487147307803,1,36.569491,a
I131.0704R10.12_HILICPos_X_HILICPos,S9C1_A,0.005545730148395772,2,36.569491,b
I132.102R6.53_HILICPos_X_HILICPos,S9C1_A,0.01950746587826262,2,36.569491,b
I132.102R9.3_HILICPos_X_HILICPos,S9C1_A,0.021297643799984254,2,36.569491,b
I134.0813R10.18_HILICPos_X_HILICPos,S9C1_A,0.030027360144059115,1,36.569491,a
I136.0508R7.09_HILICPos_X_HILICPos,S9C1_A,0.01591767590812117,2,36.569491,b
I137.0459R1.05_CyanoAq_X_RP,S9C1_A,0.0159169749138711,1,36.569491,a
I137.0459R6.2_HILICPos_X_HILICPos,S9C1_A,0.009864150645032066,1,36.569491,a
I137.0459R7.49_HILICPos_X_HILICPos,S9C1_A,0.01962056613928199,3,36.569491,d
I138.0549R5.35_HILICPos_X_HILICPos,S9C1_A,0.03867392704342324,1,36.569491,a
I138.055R7.72_HILICPos_X_HILICPos,S9C1_A,0.03480223959922116,1,36.569491,a
I139.0157R7.24_HILICNeg_X_HILICNeg,S9C1_A,0.010218868791255253,3,36.569491,d
I141.0659R7.2_HILICPos_X_HILICPos,S9C1_A,0.02870601386827833,1,36.569491,a
I143.0816R7.97_HILICPos_X_HILICPos,S9C1_A,0.014989308840584227,1,36.569491,a
I144.1019R6.44_HILICPos_X_HILICPos,S9C1_A,0.025939035901396516,2,36.569491,b
I145.0608R10.18_HILICPos_X_HILICPos,S9C1_A,0.042372569297243645,1,36.569491,a
I146.0601R1.92_CyanoAq_X_RP,S9C1_A,0.03377211234093895,3,36.569491,d
I148.0605R12.12_HILICPos_X_HILICPos,S9C1_A,0.02769291176876191,1,36.569491,a
I148.0968R8.21_HILICPos_X_HILICPos,S9C1_A,0.01745247266522875,2,36.569491,b
I148.9235R3.57_HILICNeg_X_HILICNeg,S9C1_A,0,2,36.569491,b
I149.0631R10.15_HILICPos_X_HILICPos,S9C1_A,0.002307458080853724,4,36.569491,c
I150.0775R6.27_HILICPos_X_HILICPos,S9C1_A,0.0043914537073538,1,36.569491,a
I151.1441R6.61_HILICPos_X_HILICPos,S9C1_A,0.07745511302811015,6,36.569491,f
I152.0567R7.37_HILICPos_X_HILICPos,S9C1_A,0.013670147207818216,5,36.569491,e
I152.0567R8.12_HILICPos_X_HILICPos,S9C1_A,0.005896291800531223,2,36.569491,b
I152.0568R1.08_CyanoAq_X_RP,S9C1_A,0.020667382828151684,5,36.569491,e
I152.0707R9.08_HILICPos_X_HILICPos,S9C1_A,0.0055860277709101035,4,36.569491,c
I152.1282R1.07_CyanoAq_X_RP,S9C1_A,0.030109990431580358,1,36.569491,a
I154.0532R5.23_HILICPos_X_HILICPos,S9C1_A,0.044103881812132054,1,36.569491,a
I154.0723R8.97_HILICPos_X_HILICPos,S9C1_A,0.01173963933471305,2,36.569491,b
I155.0815R8.72_HILICPos_X_HILICPos,S9C1_A,0.019545774169728043,2,36.569491,b
I157.0973R7.33_HILICPos_X_HILICPos,S9C1_A,0.02078803322057695,1,36.569491,a
I158.0813R7.81_HILICPos_X_HILICPos,S9C1_A,0.026758663137272164,1,36.569491,a
I158.1176R5.48_HILICPos_X_HILICPos,S9C1_A,0.025045123134320266,1,36.569491,a
I160.037R5.34_HILICPos_X_HILICPos,S9C1_A,0.05527229461893376,1,36.569491,a
I160.0969R6.82_HILICPos_X_HILICPos,S9C1_A,0.030217953273054744,1,36.569491,a
I160.0969R7.56_HILICPos_X_HILICPos,S9C1_A,0.007594423174501272,7,36.569491,g
I160.0969R8.37_HILICPos_X_HILICPos,S9C1_A,0.017606668516399204,2,36.569491,b
I161.0631R9.25_HILICPos_X_HILICPos,S9C1_A,0.0017718527372161679,4,36.569491,c
I162.0776R1.13_CyanoAq_X_RP,S9C1_A,0.019299248971633688,1,36.569491,a
I162.1125R6.83_HILICPos_X_HILICPos,S9C1_A,0.009450368168387745,7,36.569491,g
I162.1125R8.11_HILICPos_X_HILICPos,S9C1_A,0.009830266746899826,4,36.569491,c
I165.0581R8.33_HILICPos_X_HILICPos,S9C1_A,0.005042940735502538,2,36.569491,b
I166.0864R1.12_CyanoAq_X_RP,S9C1_A,0.026770492830990228,3,36.569491,d
I167.0204R10.56_HILICNeg_X_HILICNeg,S9C1_A,0.0023164790579590076,4,36.569491,c
I168.0517R1.05_CyanoAq_X_RP,S9C1_A,0.004638039817449787,7,36.569491,g
I170.0684R16.91_HILICPos_X_HILICPos,S9C1_A,0.015677138397647585,2,36.569491,b
I170.1176R8.07_HILICPos_X_HILICPos,S9C1_A,0.021209651439594506,2,36.569491,b
I172.0067R5.44_HILICNeg_X_HILICNeg,S9C1_A,0.017203297073095553,2,36.569491,b
I173.0921R8.33_HILICPos_X_HILICPos,S9C1_A,0.024736988387429246,2,36.569491,b
I174.022R5.45_HILICPos_X_HILICPos,S9C1_A,0.018086312163727823,2,36.569491,b
I174.1126R6.89_HILICPos_X_HILICPos,S9C1_A,0.022015958043734397,2,36.569491,b
I174.1126R8.06_HILICPos_X_HILICPos,S9C1_A,0.03233013061360657,1,36.569491,a
I175.0789R1_CyanoAq_X_RP,S9C1_A,0.007179928926842274,7,36.569491,g
I175.119R17.83_HILICPos_X_HILICPos,S9C1_A,0.03877135492965346,1,36.569491,a
I176.0918R10.77_HILICPos_X_HILICPos,S9C1_A,0.008573448587609856,2,36.569491,b
I176.0918R7.43_HILICPos_X_HILICPos,S9C1_A,0.03183814003954452,2,36.569491,b
I176.1281R10.33_HILICPos_X_HILICPos,S9C1_A,0.021686118129937565,2,36.569491,b
I176.1282R7.85_HILICPos_X_HILICPos,S9C1_A,0.004132241929659065,4,36.569491,c
I177.0581R9.17_HILICPos_X_HILICPos,S9C1_A,0.015392214519483331,2,36.569491,b
I177.0582R7.98_HILICPos_X_HILICPos,S9C1_A,0,7,36.569491,g
I179.0048R7.02_HILICPos_X_HILICPos,S9C1_A,0.011553529896585093,2,36.569491,b
I179.024R6.59_HILICPos_X_HILICPos,S9C1_A,0.04694186783460385,1,36.569491,a
I180.1019R8.38_HILICPos_X_HILICPos,S9C1_A,0.02372299695311166,1,36.569491,a
I182.0674R1.17_CyanoAq_X_RP,S9C1_A,0.020203318458436738,4,36.569491,c
I185.0922R8.02_HILICPos_X_HILICPos,S9C1_A,0.009060344178910794,7,36.569491,g
I186.0253R12.12_HILICNeg_X_HILICNeg,S9C1_A,0.0057906459505274515,1,36.569491,a
I188.0707R7.54_HILICPos_X_HILICPos,S9C1_A,0.026606339563357746,1,36.569491,a
I189.1235R6.93_HILICPos_X_HILICPos,S9C1_A,0.015085645572685685,1,36.569491,a
I190.1439R0.83_CyanoAq_X_RP,S9C1_A,0.008583120989906323,2,36.569491,b
I192.9131R3.72_HILICNeg_X_HILICNeg,S9C1_A,0,7,36.569491,g
I192.9808R2.93_HILICNeg_X_HILICNeg,S9C1_A,5.529173220070235e-4,1,36.569491,a
I193.0531R10.87_HILICPos_X_HILICPos,S9C1_A,0.015507660434136549,2,36.569491,b
I193.0894R10.12_HILICPos_X_HILICPos,S9C1_A,0.00615746167933638,2,36.569491,b
I194.9965R12.04_HILICNeg_X_HILICNeg,S9C1_A,0.047191360327316564,1,36.569491,a
I195.0765R10.08_HILICPos_X_HILICPos,S9C1_A,0.031547647799832,3,36.569491,d
I196.0831R1.52_CyanoAq_X_RP,S9C1_A,0.00692968352042102,3,36.569491,d
I196.083R5.03_HILICPos_X_HILICPos,S9C1_A,0.006353454578428299,1,36.569491,a
I203.1392R1.16_CyanoAq_X_RP,S9C1_A,0.009522487379791996,3,36.569491,d
I204.1232R7.22_HILICPos_X_HILICPos,S9C1_A,0.019412659770290105,1,36.569491,a
I204.1233R3.65_HILICPos_X_HILICPos,S9C1_A,0.0013112744480398306,4,36.569491,c
I204.1596R0.89_CyanoAq_X_RP,S9C1_A,0.010609225434184112,2,36.569491,b
I206.0351R6.59_HILICPos_X_HILICPos,S9C1_A,0.06032504174413287,1,36.569491,a
I206.0675R2.59_CyanoAq_X_RP,S9C1_A,0,1,36.569491,a
I206.1389R6.76_HILICPos_X_HILICPos,S9C1_A,0.003164667186191429,7,36.569491,g
I207.0686R8.88_HILICPos_X_HILICPos,S9C1_A,0.005461198449548913,7,36.569491,g
I207.1704R6.56_HILICPos_X_HILICPos,S9C1_A,0.05258353327806004,1,36.569491,a
I209.0478R11.07_HILICPos_X_HILICPos,S9C1_A,0.011057806333564166,2,36.569491,b
I209.0843R7.18_HILICPos_X_HILICPos,S9C1_A,0.012576733802550744,7,36.569491,g
I209.0844R8.07_HILICPos_X_HILICPos,S9C1_A,0.010208271623907696,7,36.569491,g
I211.0565R12.12_HILICPos_X_HILICPos,S9C1_A,0.00692108238062544,1,36.569491,a
I214.0388R5.25_HILICNeg_X_HILICNeg,S9C1_A,0.054690644691080065,1,36.569491,a
I214.0484R11.68_HILICNeg_X_HILICNeg,S9C1_A,0.018604773142706418,3,36.569491,d
I217.93R10.87_HILICNeg_X_HILICNeg,S9C1_A,0.031246605735248383,1,36.569491,a
I219.1703R6.51_HILICPos_X_HILICPos,S9C1_A,0.0682251950144364,1,36.569491,a
I219.9271R10.87_HILICNeg_X_HILICNeg,S9C1_A,0.03423202217224833,3,36.569491,d
I221.022R10.39_HILICNeg_X_HILICNeg,S9C1_A,0.00892531683919847,1,36.569491,a
I221.0843R5.26_HILICPos_X_HILICPos,S9C1_A,5.7419026672154726e-5,4,36.569491,c
I221.0843R5.58_HILICPos_X_HILICPos,S9C1_A,5.787495820982337e-5,4,36.569491,c
I221.0843R8.12_HILICPos_X_HILICPos,S9C1_A,0.0016121765210189197,4,36.569491,c
I221.0844R0.89_CyanoAq_X_RP,S9C1_A,6.210992356924375e-4,4,36.569491,c
I225.1607R2.2_HILICNeg_X_HILICNeg,S9C1_A,0.018503315464237276,2,36.569491,b
I227.1754R2.2_HILICPos_X_HILICPos,S9C1_A,0.024561268226537553,2,36.569491,b
I228.0979R6.34_HILICPos_X_HILICPos,S9C1_A,0.013632948423918335,5,36.569491,e
I229.1549R0.89_CyanoAq_X_RP,S9C1_A,0.07308656197226586,1,36.569491,a
I229.1557R2_HILICNeg_X_HILICNeg,S9C1_A,0.011865066750179667,3,36.569491,d
I232.0231R10.77_HILICNeg_X_HILICNeg,S9C1_A,0.0025293472059969265,1,36.569491,a
I232.118R6.16_HILICPos_X_HILICPos,S9C1_A,0.023772526375325804,1,36.569491,a
I235.1653R7.18_HILICPos_X_HILICPos,S9C1_A,0.0348701671752806,1,36.569491,a
I236.1492R9.91_HILICPos_X_HILICPos,S9C1_A,0.035323238345621004,1,36.569491,a
I236.1493R8.23_HILICPos_X_HILICPos,S9C1_A,0.014034452862990904,1,36.569491,a
I237.1235R1.65_CyanoAq_X_RP,S9C1_A,0.029579137412197733,3,36.569491,d
I238.0524R11.67_HILICPos_X_HILICPos,S9C1_A,0.005771074940533433,1,36.569491,a
I239.002R2.89_HILICNeg_X_HILICNeg,S9C1_A,0,7,36.569491,g
I240.1092R0.94_CyanoAq_X_RP,S9C1_A,0.007044265051959822,3,36.569491,d
I241.0119R13.69_HILICNeg_X_HILICNeg,S9C1_A,0.021612331729428363,1,36.569491,a
I241.0297R0.89_CyanoAq_X_RP,S9C1_A,0,7,36.569491,g
I243.1715R1.84_HILICNeg_X_HILICNeg,S9C1_A,0.011617770998605108,3,36.569491,d
I244.0495R6.68_HILICNeg_X_HILICNeg,S9C1_A,0.004011774432580295,4,36.569491,c
I244.0828R9.94_HILICNeg_X_HILICNeg,S9C1_A,0.025891980558701257,2,36.569491,b
I244.0929R7.89_HILICPos_X_HILICPos,S9C1_A,0.015066633910029404,1,36.569491,a
I245.1588R2.3_CyanoAq_X_RP,S9C1_A,0.02858221500601304,1,36.569491,a
I245.1861R2.33_CyanoAq_X_RP,S9C1_A,0.013054765494775302,3,36.569491,d
I245.1862R2.58_CyanoAq_X_RP,S9C1_A,0.01537751870136497,3,36.569491,d
I248.9764R0.9_CyanoAq_X_RP,S9C1_A,0.0012372507707645191,1,36.569491,a
I249.1347R5.35_HILICPos_X_HILICPos,S9C1_A,0.06954045578424314,1,36.569491,a
I252.083R12.11_HILICPos_X_HILICPos,S9C1_A,0.00798671812347395,1,36.569491,a
I252.1092R3.46_HILICPos_X_HILICPos,S9C1_A,0.021447817724616805,5,36.569491,e
I252.1441R10.53_HILICPos_X_HILICPos,S9C1_A,0.010769811612014443,2,36.569491,b
I253.9168R1.77_HILICNeg_X_HILICNeg,S9C1_A,0.0024975872557620716,7,36.569491,g
I260.1131R1.01_CyanoAq_X_RP,S9C1_A,0,2,36.569491,b
I261.1311R1.29_CyanoAq_X_RP,S9C1_A,0.03100185248617538,1,36.569491,a
