MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Area,runDate,type,SampID,replicate,Adjusted_Area,Run.Cmpd,Column,Rank,RankPercent
I310.14R1.31_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.22085317616464875,0.11940595871301676,63464,170413,Smp,KM1513-125m_C,C,66015.80025320221,170413_Smp_KM1513-125m_C I310.14R1.31_CyanoAq,RP,59,0.2804878048780488
I311.1239R1.4_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.2620651481570707,0.19739232709973095,702795,170413,Smp,KM1513-125m_C,C,731053.4214507318,170413_Smp_KM1513-125m_C I311.1239R1.4_CyanoAq,RP,27,0.6707317073170731
I313.1548R4.98_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.15955405303979858,0.14139432550172298,224522,170413,Smp,KM1513-125m_C,C,233549.72117183707,170413_Smp_KM1513-125m_C I313.1548R4.98_CyanoAq,RP,49,0.4024390243902439
I321.2427R9.33_CyanoAq,Inj_vol,0.10480728411412424,0.10480728411412424,169620,170413,Smp,KM1513-125m_C,C,159018.75,170413_Smp_KM1513-125m_C I321.2427R9.33_CyanoAq,RP,50,0.3902439024390244
I322.1877R1.19_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.2614323288308559,0.21201139918174053,300361,170413,Smp,KM1513-125m_C,C,312438.10317427316,170413_Smp_KM1513-125m_C I322.1877R1.19_CyanoAq,RP,42,0.4878048780487805
I325.1761R2.97_CyanoAq,"Indole 3 Acetic Acid, D5",0.2557747727787715,0.2512617242513918,0,170413,Smp,KM1513-125m_C,C,NA,170413_Smp_KM1513-125m_C I325.1761R2.97_CyanoAq,RP,82,0
I329.1346R2.89_CyanoAq,"Indole 3 Acetic Acid, D5",0.21675213253076706,0.2123152615343063,14685,170413,Smp,KM1513-125m_C,C,16239.393016000475,170413_Smp_KM1513-125m_C I329.1346R2.89_CyanoAq,RP,74,0.09756097560975607
I329.1347R0.88_CyanoAq,"Pyridoxal, D3",0.414847170389428,0.3270205497128277,0,170413,Smp,KM1513-125m_C,C,NA,170413_Smp_KM1513-125m_C I329.1347R0.88_CyanoAq,RP,82,0
I329.2073R2.82_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.2574208455373912,0.225716434571418,0,170413,Smp,KM1513-125m_C,C,NA,170413_Smp_KM1513-125m_C I329.2073R2.82_CyanoAq,RP,82,0
I340.2597R6.69_CyanoAq,Inj_vol,0.1767566076042363,0.1767566076042363,3416738,170413,Smp,KM1513-125m_C,C,3203191.875,170413_Smp_KM1513-125m_C I340.2597R6.69_CyanoAq,RP,10,0.8780487804878049
I340.2597R6.93_CyanoAq,Inj_vol,0.28432195801805954,0.28432195801805954,11757,170413,Smp,KM1513-125m_C,C,11022.1875,170413_Smp_KM1513-125m_C I340.2597R6.93_CyanoAq,RP,78,0.04878048780487809
I340.7615R6.69_CyanoAq,Inj_vol,0.20406703392299982,0.20406703392299982,1331175,170413,Smp,KM1513-125m_C,C,1247976.5625,170413_Smp_KM1513-125m_C I340.7615R6.69_CyanoAq,RP,16,0.8048780487804879
I345.0462R0.88_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.35315553060141947,0.24866497392537795,110273,170413,Smp,KM1513-125m_C,C,114706.92583703151,170413_Smp_KM1513-125m_C I345.0462R0.88_CyanoAq,RP,56,0.31707317073170727
I345.6642R3.9_CyanoAq,Inj_vol,0.27917416759720504,0.27917416759720504,22817,170413,Smp,KM1513-125m_C,C,21390.9375,170413_Smp_KM1513-125m_C I345.6642R3.9_CyanoAq,RP,72,0.12195121951219512
I346.1457R4.95_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.20017346978672595,0.19195763201970684,17870,170413,Smp,KM1513-125m_C,C,18588.528150206785,170413_Smp_KM1513-125m_C I346.1457R4.95_CyanoAq,RP,73,0.1097560975609756
I347.1452R0.87_CyanoAq,"Riboflavin-dioxopyrimidine, 13C4, 15N2",0.33907521655287776,0.29928664299336355,0,170413,Smp,KM1513-125m_C,C,NA,170413_Smp_KM1513-125m_C I347.1452R0.87_CyanoAq,RP,82,0
