Kingdom,Phylum,Class,Order,Family,Genus,Species,Consensus,taxon.id
Eukaryota,Rhizaria,Radiolaria,Acantharea,NA,NA,NA,1.0000000,46d0cdf4f426e0ea5d759021ad9f7b3f
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,1.0000000,5ae5414ed8676faf187f37eaa5c5cad2
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,141467c8bbc51e108a589468f8639cdb
Eukaryota,Archaeplastida,Chlorophyta,Pyramimonadales,Pyramimonadales_X,Pyramimonadales_XX,NA,0.5500000,3bd402ac54a25d9a218e081d491b3ead
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-3,Dino-Group-I-Clade-3_X,1.0000000,30d7fdfe14f78f538af6f06c131c9079
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,NA,NA,NA,1.0000000,5e1540827422acf91757e3dc1c308985
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,0.8181818,2e4bb7766266c1766c9279aaf9b09668
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,1.0000000,c6a6e189ec29ab35118d62685ed1f634
Eukaryota,Rhizaria,Radiolaria,Polycystinea,Collodaria,Collosphaeridae,Disolenia,0.6666667,3a09762d1d727ae678b117a927f88a9e
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,Actinocyclus,0.5714286,da138262f7b2a866cff8d3b3d3fd0a29
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,75a223e4b6da68501c04cd47408ab232
Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Porosporidae,Porosporidae_X,1.0000000,2d18870e655ea70e5411e0f330c96b86
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,d2bdbdef74be6373a1cce02402bc6843
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,107f686a2cf4377995479cd6f24c776e
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,1.0000000,f1d31d1bc0f50a6f89b43ba294c90bd1
Eukaryota,Archaeplastida,Chlorophyta,NA,NA,NA,NA,0.5500000,e6ba1caca98481183e74e7baada0c019
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,NA,NA,1.0000000,61b6ae4b9fcef3d45613a62679154fae
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,95d4501aca4810e049b3a43f5c793326
Eukaryota,Hacrobia,Telonemia,Telonemia_X,Telonemia_XX,Telonemia-Group-1,Telonemia-Group-1_X,0.9090909,fd6847cf143c23607ab2d18a435b0ca5
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-21,Dino-Group-II-Clade-21_X,0.8000000,166df49acc609a07c534a1d4ea586f1c
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,0.8181818,a17d8df863d7c5a2744067d34d468756
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,1.0000000,7f7bdb8bcb879f22adacd771a6e1be82
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.6363636,c0ea201c2401b1342d6d012dc15e7f37
Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_XX,1.0000000,d495aefd9968b2ae0ea84102c8c816c8
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,60fac795e3188a5f78dcdaf776c45385
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,1.0000000,64db26d9be1475a1bbbad015e75fed10
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,NA,0.6000000,affe65e8af6ef29ca3510488fe04a2a0
Eukaryota,Rhizaria,Radiolaria,Radiolaria_X,Radiolaria_XX,Radiolaria_XXX,Radiolaria_XXXX,1.0000000,046c3adc1630ec44119139bf5121460b
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.5454545,0424219f5a2f093e768e32f7696c82d1
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Dino-Group-I-Clade-4_X,1.0000000,77491d5d6434171fcc4a01ec807fd9ef
Eukaryota,Stramenopiles,Pseudofungi,MAST-2,MAST-2C,MAST-2C_X,MAST-2C_XX,0.6666667,5bd707d0ca2d67ceaefcce4abde82ef1
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,8f2fb95c25a84dac25311419e7d680a5
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,0.9090909,40b0d51ca52b8bb18f715f0ef998320b
Eukaryota,Archaeplastida,Chlorophyta,Pyramimonadales,Pyramimonadales_X,Pyramimonadales_XX,NA,0.5500000,9842a12714433d681edcb59ccab3d8ba
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,1.0000000,d7852f9329b5dd41267ff0afd817a5ba
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Amphorides,0.8000000,4189822facb1a505d0484ab864bb21b3
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.7272727,a6059018872e5bd359e8a43c63c5666a
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,0.9000000,2fc80657592db34c263578f5172e30ba
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,10b973065ad249e6a4161e8493d84621
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.6363636,6b64c6870c5ddafc73794b89ababd47f
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,1.0000000,30b218ef80dbeebbc2e70fd4377af79d
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,1.0000000,0233f0e5388fc2d13de6c8da3d18dd85
Eukaryota,Hacrobia,Haptophyta,NA,NA,NA,NA,0.9000000,06963d9bcca4b2c5704f7943ee337bf6
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,22e807068e753ee7f8f7d11c013368b5
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.6363636,59e82d960ad2e31b07fcfa14a7ff6542
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida_D,Strombidiida_D_X,Strombidiida_D_XX,1.0000000,071a8ee905b6446b5d8b93ab078da696
Eukaryota,Rhizaria,Radiolaria,RAD-A,RAD-A_X,RAD-A_XX,RAD-A_XXX,1.0000000,0a53f3186d5df9121a1c79bbee3a83fb
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,0.9090909,5a5257d8b0c0c489a9692ebe3e6395ca
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-8,Dino-Group-II-Clade-8_X,0.6363636,3ed27d43d1bd39a95ec7e593898b7f2a
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,1388e253e8ea7734b369a666caa9aac7
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-13,Dino-Group-II-Clade-13_X,0.6363636,baa9456e834e29b2ffbd43977b75b559
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,1.0000000,a1034f1589423e551837a80fdb1d0672
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,NA,NA,1.0000000,f30198714e79256622e6ec68e6a6472e
Eukaryota,Stramenopiles,Sagenista,MAST-8,MAST-8A,MAST-8A_X,MAST-8A_XX,0.9000000,97f5cd3c96aad4adc48efda651541a27
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gonyaulacales,NA,NA,1.0000000,8b02af9f075cc10d860b49276fc6a82e
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,c687e9e6ab4c6b0d1259f4a4454a2866
Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,1.0000000,1b5dd6163e2a79db763e9a0d89c136b2
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,1.0000000,f3ec262927ece4321b658187a2b63ecf
Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Mamiellales,Bathycoccaceae,Ostreococcus,1.0000000,2d43f242e1d09db3bcb284e0e49d0dca
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Tontoniidae_A,NA,1.0000000,a51de4fe814e95a63c9109a5c37b3e31
Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,1.0000000,f8977045cca958a0618e30554d9bbd5e
Eukaryota,Rhizaria,Radiolaria,Acantharea,Arthracanthida-Symphyacanthida,Arthracanthida-Symphyacanthida_X,NA,1.0000000,ec437a81309f31d5ed106a3c02828622
Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,1.0000000,1e8fd0f12e8ebd1667b151b96d40fd00
Eukaryota,Alveolata,Ciliophora,CONThreeP,CONThreeP_X,CONThreeP_XX,Askenasia,1.0000000,2270bb31c4363af021d11181aeef19f5
Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Nassellaria_X,Nassellaria_XX,1.0000000,1b8b5c56edb937accbb8109bad8950fd
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,1.0000000,c67337c1ea1dc9b329ddb84b4b7758bc
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,0.9090909,cd508e5ac524618b66a27c7a5705a28d
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,0.8000000,2793987be2c87136231f0ed6dd52d838
Eukaryota,Hacrobia,Haptophyta,Prymnesiophyceae,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,0.8000000,b00ee8bebb7a063350638159ad620452
Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,1.0000000,f84cbda41edc10387d63ffe0c6fd2ee4
Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae_X,Chrysophyceae_Clade-H,Chrysophyceae_Clade-H_X,1.0000000,c3a6a5873317e55baafe44d73f37b156
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.6363636,18b9fc67046a238a7fa0b9ec0e079ed2
Eukaryota,Stramenopiles,Ochrophyta,MOCH-2,MOCH-2_X,MOCH-2_XX,MOCH-2_XXX,0.5333333,fb949a8118e352d9105062cb97d63449
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,0.9090909,3d4006126da1f787d2b85a9dad889398
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,NA,NA,1.0000000,ec7c97faa8ab73e349e9b25d6a37a70c
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,NA,NA,0.7000000,1328141ad01572804c52f7c4235174a6
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,951428427ec32ad4076c1cb5f59856a6
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,dab867ef825f89b5a51de5d551b6957e
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,NA,NA,0.7500000,9b1beabfc84dd0f5a07756a127413e92
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,NA,NA,0.9000000,fe4f2fa79c21ace794c3b51570eec5e5
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,NA,NA,1.0000000,3473cf4e40f0ef44439b8af97ac9ed05
Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,1.0000000,574d3ca24647f021dfae384380f03554
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,7168e1ab295f07934676ab5ef07a4718
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,0.9000000,91f89bb383cf6a95846acb3388151a2d
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,d58b668127a96beb14e74a35ac2a02f1
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,b8b40dad7440d39850ced307525aac73
Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3K,MAST-3K_X,MAST-3K_XX,0.6000000,0d66023dd15a854288da213e4b6ecb58
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-22,Dino-Group-II-Clade-22_X,0.9090909,7d76bc1b0260d23f413c8250991bdb26
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,1166df3b07fdbcf953c337291ec42609
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,1.0000000,1a6a2b6cc4b2bc5d3816af49d641a6b4
Eukaryota,Alveolata,Ciliophora,Phyllopharyngea,Cyrtophoria_1,PHYLL_4,PHYLL_4_X,1.0000000,89ce42cfa5530697945efa1c6e7eb0b3
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,89f74162cf64775ff062bf89e4fe1a57
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.5454545,442ebd71aa4c21fbb9e6452518ce1412
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,0.9090909,b0ba545dbe742920b476e61715cbe578
Eukaryota,Stramenopiles,Ochrophyta,Dictyochophyceae,Dictyochophyceae_X,Dictyochales,NA,0.8333333,69b4a2aaf7dc55ad8ede683115de677c
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,943ade537482b64507987dcfd0fbc760
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,9e4700aa65cb50f82ac30ce3ac211454
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Bacteriastrum,0.9000000,3c4459168c6be5c70e717d595f110a97
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,1.0000000,5ca4986614f78b61e6a175e4b146d30b
Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Pterocoryothoidea,Pterocorys,0.8333333,a50fb55f45eb6488a99ac44923a4ce80
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,be86e075ffc820701c59fc64c0659ccc
Eukaryota,Stramenopiles,Sagenista,MAST-4,MAST-4E,MAST-4E_X,MAST-4E_XX,0.7692308,6d51eaa96340257198caaba83c4bba86
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,1.0000000,5d9fbf423e9e15166a27f6dcc8b94695
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,0.9090909,7dde4ce39db623a35de033e2debf22e9
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,1.0000000,3650b1135edf07872e53ab6e2c1bd076
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,a62e935d62388e50fb677e20fafb8550
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.9090909,50f5eefe40bb50c952301df4c578daa7
Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,0.7692308,ef0b77230553442ad088b42511a4fd6a
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,0.9000000,d93163aa9498656d16723e0b4a197452
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.6363636,2f8f9ca7b1c78e122f2b71185fa21376
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.9090909,df39055dad30f0a0e1452670608fd370
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,a681517b772022a8fb52efb4048123b3
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,84da9bb93a3cc5de3e1dfd20eac03eb5
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae_H,Strombidiidae_H_X,0.8000000,cc492877ea27a3554816db54bfa33901
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.8181818,8682b82df8168cdb2391a264aabbddcc
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-3,Dino-Group-II-Clade-3_X,1.0000000,263565226bf7b3a20271b00bf02ccd0d
Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3K,MAST-3K_X,MAST-3K_XX,0.6363636,8388f659d96ff3f74abe502f0427a520
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,0.9000000,54652c32c4d864090c7d9a3b05bfea3e
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,1.0000000,a64d2e51759e15d3ec79cebfe9b2352e
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,0.9000000,621b1a9a0706501f36815670ffa8b218
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,f277a79c1487e922d25693d7fbc9d962
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,0.8181818,0754fa775e04614f4af83c76391c7658
Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_E,Stephanoecidae_Group_E_X,1.0000000,04ba779427e82d02851eac03e41cf1d1
Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridiomycetes_X,1.0000000,a7e895208314a5fe178a9f94e3ab2d21
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae_A,Rimostrombidium_A,0.7000000,6323eff5fa4472a1f6d451e3474518ba
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida_F,Strombidiida_F_X,Strombidiida_F_XX,0.8000000,3020058f996a22127a070b376cccfdf6
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,0.7000000,86a44549c5079ad12003b14920ef29ed
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-20,Dino-Group-II-Clade-20_X,0.9090909,a820de25785ba6a9a4b5abb3dc7273bf
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,1.0000000,e65b44e27026a180ad3ab2acf7c685c4
Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Tontoniidae_A,NA,1.0000000,26346ab17215e6f62fe87448fcdd579b
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,1.0000000,25df2ce0d719a59ca27e2de9fd631339
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,19b567cc0715779c438389911aff0b5f
Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae_X,Chrysophyceae_Clade-H,Chrysophyceae_Clade-H_X,0.9000000,bf386fc9b5cf8752d516f35dd16a8545
Eukaryota,Alveolata,Apicomplexa,Gregarinomorphea,Eugregarinorida,Porosporidae,Porosporidae_X,0.6666667,ab0e0303e012c2db726db3ae0c413c28
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,NA,NA,NA,1.0000000,95187490f5d4f0e7e92ba037d236fcae
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-6,Dino-Group-II-Clade-6_X,1.0000000,c4318f6e3407e151e92e0e871b748a48
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-V,Dino-Group-V_X,Dino-Group-V_XX,0.9090909,4401ff00e51e82376b1eb8399460fdc4
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,0.9090909,9ddce0da04039a765b53fd5fbadb474d
Eukaryota,Hacrobia,Picozoa,Picozoa_X,Picozoa_XX,Picozoa_XXX,Picozoa_XXXX,1.0000000,ecad0f91ccb1bd4629163173479d9852
Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae_X,Chrysophyceae_Clade-F,Chrysophyceae_Clade-F_X,0.6666667,26a97d52168d3bb038005d6fcbd87126
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-3,Dino-Group-I-Clade-3_X,1.0000000,62cfc819ef985691fbd87b26718a3ad2
Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Plagiacanthoidea,Lithomelissa,1.0000000,de2b3ba879b5e104c013f21f53150dc5
Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,0.8000000,a6a56a06573efc8ab479f0e0661ea8f4
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,280c299310ab8feb41c1427c7ef6d270
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-1,Dino-Group-I-Clade-1_X,0.9090909,7b039736a578b7a286ac9c59567737de
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,NA,NA,1.0000000,56943b4f6cf0b2aac2455c2ac66d8300
Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,1.0000000,9becf71f65a8130a7642c2cc8aaf541b
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.5454545,ffc02f5f7966e5beaceae4ebb12665cf
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-3,Dino-Group-I-Clade-3_X,1.0000000,f462e9b8d4ee0fe0a173d91585e9cee9
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-22,Dino-Group-II-Clade-22_X,0.9090909,e92db931cdbe60fcf39f2c8b39c338a9
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,0.9000000,0e3a39cd34c0773dfe443c8a722529ea
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,1.0000000,a838567f07aceae09c664cefd8a9ddc0
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,NA,NA,0.9090909,19307b6f5099fa540acaaac6c6321a5a
Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,0.9000000,e314e0e437d52e91d9ba45fc9a74b7dd
Eukaryota,Rhizaria,Cercozoa,Chlorarachniophyceae,Chlorarachniophyceae_X,NPK2-lineage,NPK2-lineage_X,1.0000000,b45e77276e4aa15aafca8cfba8456189
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-22,Dino-Group-II-Clade-22_X,0.8181818,93c0b4a6575ba43bd977811402d8c4f8
Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3I,MAST-3I_X,MAST-3I_XX,1.0000000,e4f74f3ab9fbd4155ddf77ae7d3943ec
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,a7f568d14cdaaa0611fe4dec9949ebea
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I_X,Dino-Group-I_XX,0.8000000,b66f50922feb15438dcf7d26a4c37a12
Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Chaetoceros,0.6666667,926e0f1ff5a6be8932dd96514a8dd16f
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-5,Dino-Group-II-Clade-5_X,0.8181818,5ad86a96e46e60812b46080402e6e1fb
Eukaryota,Stramenopiles,Sagenista,MAST-9,MAST-9A,MAST-9A_X,MAST-9A_XX,1.0000000,50974d691504d00263339bf7f3292ade
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-17,Dino-Group-II-Clade-17_X,0.8000000,4048a8198629649fcb5b027882df5154
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,f83c05282f09b97b5a733b60ce88fa57
Unassigned,NA,NA,NA,NA,NA,NA,1.0000000,ed6c6bc33f8c4866dbff6d8d61e42560
Eukaryota,Archaeplastida,Chlorophyta,Pyramimonadales,Pyramimonadales_X,Pyramimonadales_XX,NA,0.5500000,e3c95a1c693f66538c47107b4b691ca7
Eukaryota,Stramenopiles,Pseudofungi,MAST-1,NA,NA,NA,0.6666667,c5207fab2d7a59de1b71dd1ef667948e
Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-8,Dino-Group-II-Clade-8_X,0.7000000,f72c6885f3628f33c7ccb6550ed659c1
